1 15 517 15 1 18 91 81 8 60 167 11 52 22 59 59 24 61 49 7 114 86 92 27 181 96 124 98 114 3 18 3 156
2 15 501 52 132 47 147 20 98 61 18 41 109 9 160 71 102 30 138 4 132 94 104 34 26 3 171 68 34 58 110 35 38
3 15 760 98 128 79 34 94 12 84 166 7 71 30 131 75 33 88 106 24 40 68 69 30 171 55 189 63 191 96 43 59 173
4 15 610 84 40 22 191 43 119 7 69 8 54 65 127 71 141 25 18 97 96 61 149 46 157 76 139 31 142 82 10 45 149
5 15 588 14 109 70 156 47 174 73 108 34 40 62 70 91 64 18 154 11 66 14 95 58 61 69 164 74 21 95 134 5 65
6 15 709 38 159 22 20 65 79 27 187 51 63 93 186 52 88 68 128 95 194 21 41 58 161 77 155 74 14 84 46 62 97
7 15 561 78 155 14 178 78 182 10 174 64 82 56 37 26 83 17 126 17 151 27 77 89 159 80 121 7 20 48 38 91 112
8 15 603 64 139 48 175 40 154 14 147 77 118 7 77 95 54 13 128 46 53 80 57 44 136 5 178 65 106 92 47 64 130
9 15 604 33 12 66 35 58 116 81 132 25 69 12 120 51 173 98 151 65 171 59 62 70 166 48 75 43 69 29 170 17 116
10 15 664 20 198 71 53 52 80 51 194 98 92 100 37 92 175 56 85 19 47 23 60 47 45 44 189 22 156 41 49 95 15
11 15 651 32 133 92 172 17 16 31 78 71 20 19 142 52 57 83 76 64 108 85 92 93 71 1 14 81 21 56 67 37 107
12 15 702 45 127 16 59 53 41 99 58 45 158 9 25 79 34 49 161 83 15 48 11 81 165 41 94 46 172 85 24 99 143
13 15 522 82 123 45 52 24 74 30 82 25 186 89 190 67 100 32 35 7 45 39 30 12 102 81 174 33 100 43 158 44 141
14 15 540 39 144 9 55 12 89 99 60 58 22 27 121 41 47 88 76 94 78 97 125 47 100 5 132 1 186 25 54 33 70
15 15 604 91 60 26 199 34 64 10 1 95 114 65 64 94 34 15 57 58 184 86 11 29 164 10 12 4 51 98 63 40 120
16 15 720 28 39 75 161 90 200 33 2 79 86 90 76 26 42 64 20 97 72 66 2 34 86 78 64 33 197 86 1 21 186
17 15 680 49 15 15 107 71 157 84 112 35 14 97 121 12 155 56 31 64 180 88 95 39 56 84 95 51 45 33 153 73 39
18 15 811 65 174 98 119 89 35 60 90 16 177 66 181 48 61 96 76 100 119 64 97 66 17 68 154 59 33 96 38 23 50
19 15 601 18 99 97 95 16 84 17 88 12 101 60 59 21 77 92 86 43 154 12 163 37 156 93 140 64 180 80 34 90 11
20 15 684 79 83 41 20 38 139 44 180 73 79 15 148 83 108 88 33 96 24 91 160 1 151 80 84 87 187 8 183 32 48
21 15 540 6 83 94 187 84 119 4 40 34 164 32 138 87 3 86 1 38 47 30 60 17 156 20 181 79 34 20 132 45 157
22 15 532 17 79 24 83 10 83 30 12 79 82 42 191 20 113 2 160 98 56 76 29 14 86 28 126 87 159 91 103 47 151
23 15 572 74 72 55 194 35 123 4 92 87 64 87 116 4 27 57 187 41 172 88 138 47 179 62 41 19 91 2 144 53 126
24 15 592 68 91 10 124 53 83 28 185 53 24 77 49 4 145 11 105 19 156 57 9 98 114 52 182 96 29 63 29 51 73
25 15 636 94 64 8 119 18 26 75 72 29 44 53 27 4 174 47 170 67 185 82 92 74 167 92 29 79 139 51 53 23 64
26 15 476 31 103 89 181 4 106 92 73 23 13 76 114 95 163 72 48 27 88 13 133 38 182 23 112 6 77 1 95 5 176
27 15 568 37 102 47 122 43 37 78 101 27 4 16 132 88 170 7 50 12 168 98 53 42 174 82 190 58 180 62 25 13 93
28 15 683 54 97 34 12 68 62 17 56 57 200 69 48 16 175 75 198 66 190 60 16 66 106 70 32 43 99 74 15 85 52
29 15 457 92 163 89 75 30 194 23 193 53 180 60 93 9 69 66 138 8 136 6 128 1 65 44 111 3 52 52 152 36 4
30 15 712 2 164 70 114 71 128 97 2 66 194 25 24 27 122 10 151 100 17 37 115 100 75 94 130 50 2 52 20 90 58
31 15 709 46 185 8 7 62 97 95 57 74 174 72 98 77 5 41 145 59 60 41 116 90 154 14 106 32 143 98 27 78 23
32 15 593 63 78 64 187 68 149 14 94 88 182 53 25 50 66 78 26 82 196 54 99 14 82 60 8 10 150 32 159 12 172
33 15 640 40 107 32 185 83 151 69 111 43 187 30 34 97 80 37 41 100 3 39 168 45 66 48 113 55 194 54 111 29 28
34 15 651 54 174 80 49 100 27 31 90 87 195 12 168 9 93 65 68 9 164 52 182 39 187 16 200 83 157 79 177 98 91
35 15 486 37 18 87 153 13 90 39 3 80 44 4 189 77 175 17 52 16 187 46 5 54 100 68 152 2 79 29 127 39 144
36 15 665 35 80 22 172 2 154 99 83 46 180 100 116 48 36 79 144 93 29 91 33 66 167 7 170 34 178 68 44 42 59
37 15 583 50 40 51 158 72 65 30 132 64 18 90 17 35 69 41 88 43 17 71 171 13 136 96 12 6 183 47 148 20 182
38 15 627 12 190 53 175 8 186 66 61 92 179 12 168 39 81 84 170 67 91 14 102 84 184 97 25 36 35 52 2 68 116
39 15 552 23 148 31 173 9 192 54 28 92 141 46 69 16 45 49 85 8 30 43 91 93 26 51 67 78 110 36 105 61 115
40 15 677 54 139 32 142 63 190 99 78 94 22 86 92 73 55 51 98 49 102 37 158 8 196 12 136 65 37 74 161 50 112
41 15 580 39 72 47 128 48 194 30 85 60 151 19 5 70 67 95 123 12 199 39 168 15 55 86 46 12 24 73 22 81 130
42 15 580 38 199 44 136 52 113 76 122 4 1 16 119 4 111 79 166 66 139 35 65 58 120 100 154 1 77 93 151 59 156
43 15 546 6 81 2 128 16 141 92 51 79 125 90 108 22 49 64 184 59 98 3 129 65 38 92 25 18 151 44 10 31 110
44 15 704 67 20 52 20 98 80 17 18 84 55 79 50 27 40 76 146 71 162 75 125 19 36 26 75 49 194 40 199 100 93
45 15 670 88 119 56 45 11 31 19 8 69 179 52 11 36 146 91 70 55 138 48 144 85 96 48 103 9 40 76 121 95 146
46 15 653 6 155 88 63 40 16 51 108 80 2 46 74 60 74 67 70 84 86 13 52 99 114 73 93 18 160 71 17 21 50
47 15 448 68 11 19 107 25 128 13 79 52 165 37 115 4 110 1 90 65 52 59 62 25 160 7 152 72 111 33 136 80 196
48 15 604 17 184 92 30 36 94 21 42 28 148 98 5 38 134 58 190 38 74 46 38 45 16 20 93 64 189 83 44 71 60
49 15 570 53 126 65 149 37 48 11 52 55 148 2 121 66 11 49 49 39 46 88 132 71 99 17 150 19 182 47 189 94 169
50 15 767 54 176 61 4 31 34 91 200 80 33 42 21 1 71 98 35 98 192 62 31 97 141 49 163 38 14 94 4 63 150
