20635 195 201 2.39 uf50-0207.mwcnf
24518 195 201 2.41 uf50-0810.mwcnf
10250 188 201 2.37 uf50-0905.mwcnf
27482 194 201 2.48 uf50-0702.mwcnf
11660 198 201 2.50 uf50-0275.mwcnf
7978 192 201 2.47 uf50-0879.mwcnf
2653 190 201 2.47 uf50-0412.mwcnf
15088 199 201 2.51 uf50-0223.mwcnf
3329 187 201 2.46 uf50-0477.mwcnf
2623 191 201 2.45 uf50-0540.mwcnf
23887 193 201 2.51 uf50-0781.mwcnf
13567 199 201 2.43 uf50-010.mwcnf
21549 192 201 2.41 uf50-0614.mwcnf
18173 195 201 2.40 uf50-0821.mwcnf
2808 191 201 2.36 uf50-0550.mwcnf
27994 191 201 2.39 uf50-0154.mwcnf
19949 195 201 2.36 uf50-0687.mwcnf
17995 193 201 2.38 uf50-0613.mwcnf
4159 188 201 2.35 uf50-0421.mwcnf
2352 192 201 2.33 uf50-0591.mwcnf
6679 192 201 2.37 uf50-0872.mwcnf
2424 193 201 2.33 uf50-0407.mwcnf
2695 192 201 2.36 uf50-0410.mwcnf
2323 194 201 2.38 uf50-0344.mwcnf
24069 194 201 2.41 uf50-0194.mwcnf
21993 193 201 2.38 uf50-0691.mwcnf
2590 194 201 2.34 uf50-0343.mwcnf
5184 195 201 2.38 uf50-0931.mwcnf
3027 190 201 2.34 uf50-0553.mwcnf
17065 198 201 2.39 uf50-0629.mwcnf
3513 192 201 2.36 uf50-0532.mwcnf
19147 194 201 2.42 uf50-0255.mwcnf
13506 195 201 2.38 uf50-0734.mwcnf
15172 198 201 2.37 uf50-062.mwcnf
22599 194 201 2.35 uf50-0844.mwcnf
21788 195 201 2.40 uf50-0266.mwcnf
2669 192 201 2.33 uf50-0417.mwcnf
9312 192 201 2.38 uf50-0888.mwcnf
14718 191 201 2.37 uf50-0605.mwcnf
15886 198 201 2.38 uf50-0594.mwcnf
23416 195 201 2.42 uf50-0321.mwcnf
19223 196 201 2.36 uf50-0662.mwcnf
12973 198 201 2.34 uf50-0777.mwcnf
3548 189 201 2.38 uf50-0437.mwcnf
2629 189 201 2.35 uf50-0513.mwcnf
8619 189 201 2.41 uf50-0862.mwcnf
19691 196 201 2.40 uf50-0201.mwcnf
13526 197 201 2.39 uf50-0822.mwcnf
3242 188 201 2.36 uf50-0390.mwcnf
6492 190 201 2.38 uf50-0953.mwcnf
1934 196 201 2.37 uf50-033.mwcnf
17446 195 201 2.38 uf50-075.mwcnf
8015 193 201 2.34 uf50-0922.mwcnf
17167 199 201 2.43 uf50-0830.mwcnf
16589 198 201 2.31 uf50-0279.mwcnf
17025 196 201 2.35 uf50-070.mwcnf
13277 199 201 2.37 uf50-028.mwcnf
23547 192 201 2.36 uf50-0102.mwcnf
6806 195 201 2.34 uf50-0982.mwcnf
5976 194 201 2.34 uf50-0856.mwcnf
2528 191 201 2.37 uf50-0466.mwcnf
2087 191 201 2.33 uf50-0561.mwcnf
19157 196 201 2.40 uf50-013.mwcnf
22919 194 201 2.38 uf50-0826.mwcnf
14887 199 201 2.44 uf50-0642.mwcnf
15367 195 201 2.36 uf50-0780.mwcnf
18760 192 201 2.40 uf50-0688.mwcnf
20634 196 201 2.38 uf50-0133.mwcnf
3166 190 201 2.37 uf50-0498.mwcnf
2415 190 201 2.37 uf50-0400.mwcnf
6188 190 201 2.34 uf50-0988.mwcnf
16508 198 201 2.40 uf50-0178.mwcnf
4903 196 201 2.38 uf50-0858.mwcnf
6258 192 201 2.36 uf50-0925.mwcnf
9069 192 201 2.36 uf50-0987.mwcnf
20423 196 201 2.39 uf50-0278.mwcnf
18990 196 201 2.37 uf50-0787.mwcnf
3065 189 201 2.38 uf50-0374.mwcnf
5944 193 201 2.37 uf50-0979.mwcnf
2529 190 201 2.35 uf50-0539.mwcnf
5059 193 201 2.34 uf50-0857.mwcnf
14019 196 201 2.40 uf50-05.mwcnf
6898 194 201 2.36 uf50-091.mwcnf
18803 198 201 2.40 uf50-0668.mwcnf
18026 191 201 2.37 uf50-0832.mwcnf
21541 194 201 2.39 uf50-0732.mwcnf
15564 198 201 2.44 uf50-0180.mwcnf
18310 195 201 2.38 uf50-0309.mwcnf
14409 197 201 2.34 uf50-0715.mwcnf
2707 191 201 2.34 uf50-0491.mwcnf
3017 190 201 2.36 uf50-0381.mwcnf
2639 188 201 2.36 uf50-0451.mwcnf
2371 192 201 2.35 uf50-0557.mwcnf
16104 197 201 2.38 uf50-0819.mwcnf
19467 196 201 2.37 uf50-0809.mwcnf
1966 196 201 2.35 uf50-0461.mwcnf
17821 196 201 2.38 uf50-0748.mwcnf
22673 191 201 2.40 uf50-0794.mwcnf
17894 191 201 2.37 uf50-0842.mwcnf
2186 193 201 2.36 uf50-0329.mwcnf
9584 193 201 2.37 uf50-0965.mwcnf
14570 197 201 2.37 uf50-0705.mwcnf
24738 195 201 2.40 uf50-0625.mwcnf
3050 188 201 2.38 uf50-0528.mwcnf
3325 191 201 2.32 uf50-0499.mwcnf
12969 198 201 2.40 uf50-0108.mwcnf
16214 198 201 2.43 uf50-0700.mwcnf
2486 192 201 2.36 uf50-0502.mwcnf
3058 190 201 2.38 uf50-0383.mwcnf
17593 196 201 2.38 uf50-0686.mwcnf
8907 189 201 2.37 uf50-0983.mwcnf
18868 191 201 2.38 uf50-0689.mwcnf
7101 191 201 2.36 uf50-0912.mwcnf
9947 190 201 2.36 uf50-088.mwcnf
2797 193 201 2.33 uf50-0377.mwcnf
13391 198 201 2.37 uf50-0192.mwcnf
17594 193 201 2.36 uf50-0645.mwcnf
22864 194 201 2.36 uf50-0741.mwcnf
7588 194 201 2.39 uf50-0936.mwcnf
2317 191 201 2.35 uf50-0359.mwcnf
4518 194 201 2.38 uf50-0938.mwcnf
21308 197 201 2.40 uf50-0249.mwcnf
5111 190 201 2.39 uf50-0915.mwcnf
2953 189 201 2.37 uf50-0378.mwcnf
2226 191 201 2.35 uf50-044.mwcnf
2292 190 201 2.38 uf50-0426.mwcnf
20939 192 201 2.41 uf50-0153.mwcnf
2384 190 201 2.33 uf50-0517.mwcnf
16593 191 201 2.41 uf50-0106.mwcnf
2851 192 201 2.42 uf50-0468.mwcnf
25561 194 201 2.37 uf50-0835.mwcnf
2760 190 201 2.38 uf50-0338.mwcnf
18439 196 201 2.38 uf50-0849.mwcnf
14617 195 201 2.37 uf50-016.mwcnf
8536 189 201 2.38 uf50-0891.mwcnf
19410 195 201 2.41 uf50-0623.mwcnf
14099 199 201 2.37 uf50-0823.mwcnf
13135 199 201 2.43 uf50-0245.mwcnf
20066 195 201 2.40 uf50-0747.mwcnf
23192 196 201 2.40 uf50-0185.mwcnf
17108 198 201 2.42 uf50-0114.mwcnf
6729 194 201 2.36 uf50-0892.mwcnf
16898 197 201 2.40 uf50-0163.mwcnf
2783 187 201 2.40 uf50-042.mwcnf
14240 198 201 2.41 uf50-0804.mwcnf
20542 197 201 2.38 uf50-0209.mwcnf
18839 195 201 2.38 uf50-0672.mwcnf
4012 188 201 2.35 uf50-0424.mwcnf
2802 190 201 2.35 uf50-0462.mwcnf
2182 194 201 2.40 uf50-0342.mwcnf
2607 189 201 2.40 uf50-0355.mwcnf
2096 196 201 2.37 uf50-0545.mwcnf
2709 190 201 2.36 uf50-036.mwcnf
2143 190 201 2.34 uf50-0533.mwcnf
3219 190 201 2.35 uf50-0534.mwcnf
7777 192 201 2.36 uf50-09.mwcnf
19497 192 201 2.39 uf50-0205.mwcnf
2472 193 201 2.35 uf50-0503.mwcnf
20481 195 201 2.37 uf50-030.mwcnf
17178 195 201 2.36 uf50-0306.mwcnf
7122 190 201 2.36 uf50-0859.mwcnf
17555 198 201 2.41 uf50-0620.mwcnf
11453 200 201 2.41 uf50-0736.mwcnf
2824 186 201 2.38 uf50-0448.mwcnf
28687 195 201 2.42 uf50-0144.mwcnf
2417 190 201 2.35 uf50-0367.mwcnf
6751 192 201 2.37 uf50-0935.mwcnf
2174 191 201 2.35 uf50-0334.mwcnf
12169 199 201 2.36 uf50-0721.mwcnf
2189 190 201 2.35 uf50-0337.mwcnf
5683 194 201 2.35 uf50-0971.mwcnf
9901 188 201 2.37 uf50-0951.mwcnf
3073 191 201 2.37 uf50-0372.mwcnf
1999 192 201 2.39 uf50-0446.mwcnf
3092 192 201 2.36 uf50-0531.mwcnf
13494 198 201 2.39 uf50-0833.mwcnf
21178 193 201 2.38 uf50-0757.mwcnf
20999 197 201 2.38 uf50-077.mwcnf
2065 195 201 2.35 uf50-0475.mwcnf
19461 194 201 2.37 uf50-07.mwcnf
2393 194 201 2.35 uf50-0455.mwcnf
6093 196 201 2.38 uf50-098.mwcnf
1532 199 201 2.32 uf50-0571.mwcnf
20002 194 201 2.36 uf50-0716.mwcnf
2971 188 201 2.34 uf50-0347.mwcnf
23815 189 201 2.39 uf50-0770.mwcnf
9079 197 201 2.35 uf50-0158.mwcnf
20108 196 201 2.38 uf50-0824.mwcnf
1611 195 201 2.33 uf50-0379.mwcnf
21377 196 201 2.36 uf50-0740.mwcnf
18462 198 201 2.39 uf50-029.mwcnf
24938 193 201 2.39 uf50-0235.mwcnf
23311 196 201 2.42 uf50-0619.mwcnf
22263 190 201 2.37 uf50-0191.mwcnf
17488 193 201 2.40 uf50-081.mwcnf
3113 188 201 2.36 uf50-0441.mwcnf
10027 188 201 2.35 uf50-0955.mwcnf
4854 196 201 2.36 uf50-0882.mwcnf
1951 193 201 2.38 uf50-0399.mwcnf
3202 191 201 2.33 uf50-0358.mwcnf
7479 197 201 2.34 uf50-0969.mwcnf
2601 193 201 2.33 uf50-057.mwcnf
25700 193 201 2.37 uf50-0162.mwcnf
15177 198 201 2.42 uf50-0135.mwcnf
