uf20-0768.mwcnf 4262 1 2 -3 4 5 -6 7 -8 -9 10 11 12 13 -14 15 -16 -17 18 -19 20 0
uf20-0218.mwcnf 1206 -1 2 -3 -4 5 -6 7 8 9 10 11 12 13 14 -15 -16 17 18 19 -20 0
uf20-0881.mwcnf 5508 -1 2 3 -4 5 6 7 8 -9 -10 11 -12 13 -14 -15 16 17 18 19 20 0
uf20-0216.mwcnf 1257 1 -2 -3 4 -5 -6 7 8 9 10 -11 12 13 14 -15 -16 17 18 19 20 0
uf20-0254.mwcnf 1626 1 2 3 4 5 6 7 8 9 -10 11 12 13 14 15 -16 -17 18 19 20 0
uf20-0974.mwcnf 4910 1 -2 3 -4 5 -6 -7 -8 9 -10 11 12 13 14 15 16 -17 -18 19 20 0
uf20-0888.mwcnf 5955 1 2 3 -4 5 6 -7 8 9 10 11 -12 13 14 15 16 17 18 19 20 0
uf20-0879.mwcnf 5229 1 -2 3 -4 5 6 7 8 9 10 11 12 -13 -14 -15 16 17 18 19 20 0
uf20-0576.mwcnf 7232 1 -2 -3 4 5 -6 7 -8 9 10 11 12 13 14 -15 -16 17 -18 19 -20 0
uf20-0490.mwcnf 6641 -1 -2 3 -4 5 6 7 -8 9 10 11 -12 13 14 -15 16 17 18 -19 20 0
uf20-0883.mwcnf 5499 1 -2 -3 4 5 6 7 8 -9 10 -11 12 -13 -14 15 16 17 18 19 20 0
uf20-0232.mwcnf 1142 1 2 -3 -4 5 6 7 8 -9 10 -11 12 13 14 -15 16 17 18 -19 20 0
uf20-0775.mwcnf 3613 -1 2 -3 -4 -5 6 7 8 9 -10 11 12 -13 14 -15 -16 -17 18 -19 -20 0
uf20-0591.mwcnf 6952 -1 -2 -3 -4 -5 6 -7 -8 9 10 11 -12 -13 14 15 16 17 -18 19 20 0
uf20-0251.mwcnf 1129 1 -2 -3 4 -5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 -20 0
uf20-0857.mwcnf 4182 1 -2 3 4 -5 6 -7 8 -9 10 11 12 -13 14 15 16 17 18 -19 -20 0
uf20-0552.mwcnf 8085 1 2 3 -4 5 6 7 -8 9 10 11 -12 13 14 15 16 17 18 19 20 0
uf20-063.mwcnf 4857 1 2 3 -4 5 -6 -7 -8 9 -10 11 12 13 14 -15 16 17 18 19 20 0
uf20-0938.mwcnf 5777 -1 2 3 4 -5 6 7 -8 -9 10 11 12 13 14 15 16 -17 -18 19 20 0
uf20-067.mwcnf 5385 1 2 -3 4 5 6 -7 8 9 10 11 12 -13 -14 15 -16 -17 18 19 20 0
uf20-0567.mwcnf 9703 1 -2 -3 -4 5 6 7 8 -9 10 11 12 13 14 15 16 -17 -18 19 20 0
uf20-0186.mwcnf 1421 -1 2 3 -4 5 6 7 8 9 10 -11 12 13 14 15 16 17 18 19 -20 0
uf20-0542.mwcnf 7833 1 2 3 -4 5 6 -7 8 9 10 11 -12 -13 14 15 16 17 18 19 20 0
uf20-0892.mwcnf 5480 -1 2 -3 4 5 6 7 8 9 10 11 12 13 -14 15 16 17 -18 -19 -20 0
uf20-0329.mwcnf 1149 -1 2 3 4 5 6 7 -8 -9 -10 11 12 -13 14 15 16 17 -18 19 -20 0
uf20-0600.mwcnf 8402 1 -2 -3 -4 5 6 7 8 9 10 11 12 -13 -14 15 16 17 -18 19 -20 0
uf20-0210.mwcnf 1638 1 -2 -3 4 5 6 7 8 9 10 11 12 13 14 15 -16 -17 -18 19 -20 0
uf20-0500.mwcnf 8449 1 2 3 -4 -5 6 7 8 -9 10 11 -12 -13 14 15 16 -17 18 -19 20 0
uf20-0724.mwcnf 5010 1 2 3 4 5 6 7 8 -9 10 11 12 13 14 15 16 17 18 19 20 0
uf20-0332.mwcnf 938 1 -2 -3 -4 5 6 -7 -8 9 10 11 12 -13 14 15 16 -17 18 -19 20 0
uf20-0359.mwcnf 8492 -1 2 -3 4 5 -6 7 8 9 10 -11 12 13 -14 -15 16 -17 18 19 20 0
uf20-0297.mwcnf 1138 1 2 3 4 5 -6 7 8 9 -10 11 12 -13 -14 15 -16 17 -18 19 -20 0
uf20-0846.mwcnf 4854 1 2 3 4 5 6 7 8 9 -10 11 12 13 14 15 16 17 -18 19 20 0
uf20-0276.mwcnf 1230 -1 -2 3 4 -5 6 7 8 9 10 11 12 13 -14 15 16 17 18 19 20 0
uf20-0203.mwcnf 1256 -1 -2 -3 -4 5 6 -7 8 9 10 11 12 13 14 15 16 -17 18 19 20 0
uf20-0925.mwcnf 6271 -1 2 3 4 5 6 7 8 9 10 11 -12 -13 14 15 16 -17 -18 19 -20 0
uf20-0807.mwcnf 5692 1 -2 3 4 5 6 7 8 -9 -10 11 12 13 14 15 16 17 18 19 -20 0
uf20-0120.mwcnf 1125 1 -2 3 4 5 6 7 8 9 10 11 12 -13 -14 15 16 17 18 -19 -20 0
uf20-0796.mwcnf 4036 1 -2 -3 -4 5 6 7 8 9 -10 11 12 -13 -14 -15 -16 17 18 19 20 0
uf20-0125.mwcnf 1084 1 2 3 4 5 6 7 8 -9 10 11 12 13 14 -15 16 17 18 19 20 0
uf20-0950.mwcnf 5709 1 -2 -3 -4 5 6 -7 8 9 10 -11 12 -13 14 15 16 17 -18 -19 20 0
