1 25 4849 72 1 86 362 404 30 298 667 55 207 108 236 293 96 301 194 31 455 428 366 135 721 476 493 489 453 15 71 14 621 274 411 330 376 366 160 243 488 45 321 272 71 400 562 253 237 345 26 329 749
2 25 4748 167 104 15 682 336 136 286 439 175 151 301 782 320 632 83 749 30 666 415 56 177 235 327 593 81 702 265 188 99 540 171 238 427 440 472 503 477 765 107 470 431 428 417 159 108 761 214 474 34 276
3 25 5252 135 520 317 567 351 199 43 770 239 486 372 364 391 601 346 246 354 650 23 358 372 122 69 434 347 624 233 694 361 431 166 159 310 280 453 253 88 615 54 264 69 377 286 244 341 655 370 81 475 533
4 25 5721 161 785 190 636 110 80 322 314 131 746 252 251 464 741 258 350 336 511 472 773 104 162 288 641 385 620 366 55 420 182 309 388 51 621 387 110 443 618 453 77 433 511 205 443 92 208 206 129 314 130
5 25 5681 134 305 444 633 398 484 33 80 238 151 452 446 392 507 346 380 436 319 385 106 367 616 293 51 192 759 133 100 319 363 132 637 142 348 338 35 445 516 264 735 116 508 323 702 162 45 330 137 288 461
6 25 5697 329 194 172 92 300 402 432 784 376 513 427 469 155 559 413 377 188 344 171 225 425 134 290 747 97 792 353 212 259 318 252 776 490 366 496 148 456 700 277 338 93 186 113 240 232 178 217 755 109 622
7 25 4447 123 754 38 727 160 531 459 687 83 64 151 310 351 78 92 568 256 225 413 303 316 431 421 368 463 283 5 54 404 83 280 266 181 427 112 359 316 126 148 423 102 785 144 360 395 67 62 628 84 392
8 25 5448 412 57 240 42 405 657 201 374 227 686 423 95 495 569 202 651 308 356 128 190 183 238 203 195 464 712 474 536 249 250 87 50 113 307 75 95 255 645 435 261 249 338 395 352 351 641 193 575 44 219
9 25 4748 222 792 150 458 55 211 302 321 117 703 189 752 193 769 311 369 250 34 330 6 464 194 135 264 174 542 455 237 129 795 170 254 49 3 473 454 321 256 467 136 71 227 290 735 426 44 145 653 47 47
10 25 5304 127 781 157 314 300 12 138 153 373 641 448 800 162 5 394 344 449 303 130 168 316 79 482 285 330 6 166 343 387 253 162 785 428 1 104 743 269 391 36 120 267 565 391 671 279 279 34 771 301 96
11 25 4895 279 121 316 717 438 378 193 222 418 378 251 177 161 612 365 155 71 517 434 778 296 706 88 473 224 121 442 523 452 379 151 764 188 800 298 508 241 527 42 539 384 472 82 765 94 182 125 420 86 396
12 25 5435 237 122 210 132 220 96 253 476 146 168 193 730 215 337 384 96 408 289 390 737 349 507 448 640 85 719 26 681 395 332 204 80 188 556 220 719 362 314 75 589 413 429 439 130 480 93 452 638 2 601
13 25 4736 208 692 466 60 458 255 119 569 28 330 470 748 420 476 20 160 167 656 158 551 434 9 430 3 188 187 149 237 81 623 100 722 394 135 99 526 225 626 463 132 197 188 206 74 206 238 30 632 205 332
14 25 5479 96 452 8 638 490 224 377 113 68 344 137 501 435 635 455 411 233 601 150 590 179 435 484 279 307 26 230 691 158 689 288 29 67 453 467 321 429 697 344 370 447 493 101 146 226 16 358 421 315 395
15 25 4683 226 73 310 418 206 219 463 424 59 615 121 27 362 84 263 150 390 454 22 782 284 409 454 764 71 497 72 404 183 410 466 254 38 474 88 103 375 285 142 173 263 108 20 695 235 679 331 740 410 366
16 25 4128 417 730 71 627 347 405 131 184 160 367 154 412 442 724 18 422 457 291 115 52 379 456 473 650 360 189 131 349 65 532 186 725 114 446 29 305 2 377 22 701 188 291 253 372 303 343 93 617 251 214
17 25 4600 80 527 440 679 34 198 59 670 487 209 210 695 408 758 286 719 306 98 62 371 123 432 243 265 29 539 155 133 140 456 498 550 119 126 437 594 495 524 475 480 39 522 265 555 78 343 247 587 36 677
18 25 5640 358 733 406 706 186 235 484 183 483 424 450 476 231 65 172 522 344 64 338 45 319 3 162 345 276 19 128 415 379 286 10 620 10 655 347 455 354 512 484 5 327 776 125 95 134 486 47 603 496 66
19 25 5400 287 793 188 751 324 397 5 413 50 719 144 588 229 740 38 26 310 388 472 225 368 696 357 391 382 19 205 577 294 240 204 462 446 615 67 424 158 571 490 105 388 90 315 499 193 506 466 541 371 107
20 25 5082 438 726 263 98 248 261 386 104 408 781 269 395 68 325 298 30 50 598 156 634 60 687 119 313 266 256 462 663 377 546 276 341 467 237 84 773 199 295 101 797 7 305 420 360 165 384 281 434 485 432
21 25 5564 144 112 10 432 434 634 121 794 67 243 224 693 486 92 419 65 233 513 168 67 410 410 455 311 467 124 500 663 392 632 442 783 226 292 185 71 432 610 62 358 195 12 399 175 19 754 383 697 83 205
22 25 5344 466 366 12 428 250 538 378 14 197 231 318 309 360 368 174 319 107 686 7 613 492 329 229 720 496 464 237 143 392 573 462 113 455 131 329 667 32 679 169 711 337 174 210 234 78 397 99 403 395 576
23 25 5624 150 526 319 72 450 67 175 273 203 352 215 65 353 681 65 543 476 45 27 731 234 590 100 727 242 94 473 424 436 63 464 523 151 733 448 89 420 307 201 671 425 532 227 112 254 669 460 772 63 284
24 25 5355 260 5 337 462 51 177 368 242 432 67 479 427 69 731 352 362 173 126 111 385 213 60 75 343 227 737 64 402 167 617 274 286 261 483 287 239 270 556 158 565 313 759 495 312 466 86 428 367 364 217
25 25 5602 244 386 254 292 394 59 488 94 339 514 91 589 402 400 278 467 191 288 235 511 238 775 150 338 299 601 94 17 350 267 473 492 57 794 195 672 71 219 428 181 57 93 362 88 403 517 413 297 497 351
26 25 4902 258 449 377 485 16 1 79 474 18 444 395 661 329 556 173 258 290 477 500 613 3 306 464 601 292 624 112 42 201 9 318 124 353 736 126 627 311 716 269 174 122 507 460 469 245 20 323 519 94 729
27 25 4548 90 604 216 37 152 439 488 536 48 410 50 783 199 135 45 671 136 627 124 210 100 608 365 564 404 599 312 145 90 204 186 387 484 314 497 798 233 252 440 473 279 177 55 122 94 30 341 716 258 41
