1 27 12252 173 1 206 226 970 19 714 417 131 130 260 148 703 60 722 121 73 284 1027 229 323 451 1141 309 1173 283 35 45 34 388 656 257 792 235 877 100 583 305 107 201 652 45 960 351 607 149 828 16 788 468 624 167 156 15
2 27 12648 805 85 686 274 420 95 722 489 768 395 200 469 71 417 995 35 424 147 785 371 195 439 636 118 236 338 410 149 1025 275 1132 315 1145 478 256 294 1035 268 999 100 259 476 513 296 81 173 86 135 779 317 850 351 298 43
3 27 14091 573 304 891 227 938 376 829 154 849 407 56 224 892 76 166 272 831 390 559 434 867 270 399 99 744 175 1086 158 210 384 129 165 165 236 686 153 819 409 888 51 1139 333 57 161 1178 190 954 110 120 322 470 131 1119 252
4 27 15336 1113 464 619 219 807 319 1132 483 249 101 690 401 924 387 877 34 1007 114 741 242 122 388 927 69 1063 387 1087 48 1039 320 491 277 221 130 494 81 754 81 905 134 458 444 949 398 726 33 119 238 226 452 669 392 761 346
5 27 14207 1046 200 923 66 880 385 703 32 460 474 319 63 765 227 317 398 340 218 811 22 1068 323 634 460 278 318 775 439 389 28 792 86 690 289 970 329 291 172 137 300 602 432 1176 376 770 427 703 155 838 413 566 188 516 171
6 27 13980 1019 84 694 467 233 495 845 133 621 199 604 485 1176 229 1191 93 1093 438 664 212 222 116 271 150 556 112 521 472 262 389 489 123 1131 38 1090 160 796 459 1031 83 96 151 464 351 117 92 852 256 337 413 454 316 647 421
7 27 11713 1110 177 12 34 968 52 671 166 433 267 267 224 757 79 353 265 244 491 345 225 947 42 148 393 200 245 961 412 85 240 62 405 986 201 561 227 1029 423 142 495 853 202 976 308 533 128 284 183 356 203 292 464 1067 474
8 27 12537 598 156 208 31 270 192 180 60 610 403 1043 163 597 212 946 220 841 401 462 360 106 137 143 222 1188 150 687 55 316 302 481 117 1055 189 1128 193 1154 311 554 250 51 330 9 464 291 135 395 174 812 455 355 129 1192 170
9 27 10744 118 2 1134 284 770 160 1119 85 171 142 696 459 1022 27 346 409 111 29 41 127 1171 157 470 300 18 138 230 373 961 448 1200 162 7 394 515 449 454 130 251 316 118 482 428 330 8 166 514 387 379 162 1178 428 1 104
10 27 14384 644 245 85 75 639 353 937 420 668 174 80 482 722 60 928 279 181 316 1075 438 567 193 333 418 566 251 266 161 918 365 232 71 775 434 1167 296 1058 88 710 224 181 442 784 452 568 151 1146 188 1199 298 761 241 790 42
11 27 12892 920 295 197 479 225 114 298 262 207 247 1153 237 183 210 198 220 143 253 713 146 252 193 1094 215 505 384 144 408 434 390 1105 349 760 448 959 85 1078 26 1021 395 498 204 120 188 834 220 1078 362 471 75 883 413 643 439
12 27 12386 1150 58 1085 399 3 376 957 208 1038 466 90 458 382 119 853 28 495 470 1121 420 714 20 240 167 983 158 826 434 13 430 4 188 280 149 356 81 934 100 1083 394 202 99 788 225 939 463 198 197 282 206 110 206 357 30
13 27 13268 491 208 1146 96 677 8 957 490 336 377 169 68 516 137 751 435 952 455 616 233 901 150 885 179 652 484 418 307 39 230 1036 158 1033 288 44 67 679 467 481 429 1045 344 554 447 740 101 219 226 23 358 632 315 593 338
14 27 12457 109 310 627 206 328 463 636 59 922 121 40 362 126 263 225 390 681 22 1172 284 614 454 1145 71 746 72 605 183 614 466 380 38 711 88 155 375 427 142 259 263 161 20 1042 235 1019 331 1110 410 548 369 1000 457 170 392
15 27 12475 607 131 276 160 550 154 618 442 1085 18 633 457 436 115 77 379 684 473 974 360 283 131 523 65 798 186 1087 114 669 29 457 2 566 22 1051 188 437 253 557 303 514 93 925 251 321 10 191 330 1055 425 80 124 140 419
16 27 16096 313 210 1042 408 1137 286 1078 306 147 62 557 123 648 243 398 29 808 155 199 140 684 498 825 119 189 437 891 495 786 475 719 39 782 265 832 78 514 247 881 36 1016 130 857 458 974 441 446 147 1161 115 1158 265 1079 298
17 27 9666 97 172 783 344 95 338 67 319 4 162 518 276 29 128 622 379 429 10 930 10 983 347 682 354 768 484 8 327 1164 125 142 134 729 47 904 496 99 184 688 496 450 470 778 248 10 258 120 450 346 368 548 463 90 16
18 27 12695 581 472 337 368 1043 357 587 382 29 205 866 294 360 204 692 446 922 67 636 158 856 490 158 388 134 315 748 193 758 466 811 371 161 235 1050 454 630 61 594 163 926 65 977 488 644 247 162 203 714 19 119 374 374 397
19 27 14268 1030 119 469 266 384 462 994 377 818 276 511 467 356 84 1159 199 443 101 1196 7 457 420 540 165 576 281 651 485 648 276 345 70 24 270 1041 396 290 496 161 152 537 433 1166 58 1004 41 558 321 403 42 984 256 1090 195
20 27 13584 185 500 994 392 947 442 1174 226 437 185 106 432 915 62 536 195 18 399 262 19 1130 383 1045 83 307 79 1118 229 28 268 600 337 907 9 472 145 762 194 864 230 417 199 256 429 16 383 1180 206 548 450 1189 290 568 90
21 27 13991 859 462 169 455 197 329 1001 32 1018 169 1066 337 261 210 351 78 595 99 605 395 864 163 359 329 765 45 1079 42 419 171 487 220 516 41 846 426 156 339 1141 28 63 457 560 369 238 455 580 59 1135 265 1045 39 1114 327
