1 10 3983 173 1 206 226 970 19 714 417 131 130 260 148 703 60 722 121 73 284 1027 229
2 10 4938 1082 476 740 489 679 15 106 14 931 274 617 330 564 366 240 243 732 45 482 272
3 10 4860 960 351 607 149 828 16 788 468 624 167 156 15 1023 336 204 286 658 175 227 301
4 10 3776 768 395 200 469 71 417 995 35 424 147 785 371 195 439 636 118 236 338 410 149
5 10 5387 659 472 754 477 1147 107 705 431 642 417 238 108 1141 214 710 34 414 36 324 325
6 10 5232 850 351 298 43 1155 239 728 372 545 391 901 346 368 354 975 23 537 372 183 69
7 10 4540 831 390 559 434 867 270 399 99 744 175 1086 158 210 384 129 165 165 236 686 153
8 10 4645 982 370 122 475 799 24 386 491 455 398 263 50 771 196 313 467 603 157 1113 464
9 10 5159 525 336 766 472 1159 104 242 288 961 385 929 366 82 420 273 309 581 51 931 387
10 10 5968 1063 387 1087 48 1039 320 491 277 221 130 494 81 754 81 905 134 458 444 949 398
11 10 6012 78 50 571 94 1085 279 940 317 830 238 1046 200 923 66 880 385 703 32 460 474
12 10 4785 150 319 545 132 955 142 521 338 52 445 774 264 1103 116 762 323 1053 162 67 330
13 10 5394 690 289 970 329 291 172 137 300 602 432 1176 376 770 427 703 155 838 413 566 188
14 10 6308 409 141 1019 84 694 467 233 495 845 133 621 199 604 485 1176 229 1191 93 1093 438
15 10 4274 507 93 279 113 359 232 267 217 1133 109 932 204 294 472 90 455 382 332 1100 430
16 10 3219 96 151 464 351 117 92 852 256 337 413 454 316 647 421 551 463 425 5 81 404
17 10 3492 671 166 433 267 267 224 757 79 353 265 244 491 345 225 947 42 148 393 200 245
18 10 5832 987 36 576 26 972 411 482 234 544 429 1014 59 1188 356 483 407 737 222 307 119
19 10 3944 356 203 292 464 1067 474 804 249 375 87 75 113 461 75 143 255 967 435 391 249
20 10 4980 946 220 841 401 462 360 106 137 143 222 1188 150 687 55 316 302 481 117 1055 189
21 10 5012 464 481 746 231 600 21 791 4 1114 122 322 165 418 339 1092 148 310 497 408 159
22 10 3308 5 473 681 321 384 467 204 71 340 290 1102 426 65 145 980 47 70 17 304 488
23 10 3379 470 300 18 138 230 373 961 448 1200 162 7 394 515 449 454 130 251 316 118 482
24 10 4869 792 4 399 215 929 158 388 491 1026 1 248 464 644 245 85 75 639 353 937 420
25 10 5318 418 34 1156 301 144 387 669 76 758 448 1050 236 463 139 1004 236 601 111 385 383
26 10 6256 232 71 775 434 1167 296 1058 88 710 224 181 442 784 452 568 151 1146 188 1199 298
27 10 3246 578 329 99 337 920 295 197 479 225 114 298 262 207 247 1153 237 183 210 198 220
28 10 5504 606 297 349 105 462 456 515 211 921 60 978 181 936 461 837 317 1075 400 202 449
29 10 4705 1021 395 498 204 120 188 834 220 1078 362 471 75 883 413 643 439 195 480 139 452
30 10 4714 3 376 957 208 1038 466 90 458 382 119 853 28 495 470 1121 420 714 20 240 167
31 10 4331 380 344 1040 6 1032 2 451 117 357 149 193 390 240 452 945 84 237 329 539 391
32 10 3777 198 197 282 206 110 206 357 30 948 205 498 478 231 282 19 399 1174 140 905 71
33 10 5412 516 137 751 435 952 455 616 233 901 150 885 179 652 484 418 307 39 230 1036 158
34 10 5836 691 19 160 283 1120 201 1028 436 826 231 1072 309 243 91 542 10 859 264 755 247
35 10 4640 541 46 743 261 493 137 1109 265 142 384 289 17 869 53 629 94 935 284 51 489
36 10 4524 614 454 1145 71 746 72 605 183 614 466 380 38 711 88 155 375 427 142 259 263
37 10 5390 46 435 564 425 793 463 983 229 884 417 1095 71 940 347 607 131 276 160 550 154
38 10 5040 1060 452 44 264 1096 182 276 33 908 285 1136 406 864 118 315 218 156 333 445 453
39 10 4550 669 29 457 2 566 22 1051 188 437 253 557 303 514 93 925 251 321 10 191 330
40 10 5793 1018 34 297 59 1005 487 313 210 1042 408 1137 286 1078 306 147 62 557 123 648 243
41 10 5086 69 337 371 83 336 285 1195 344 284 79 1048 372 1187 328 1140 300 93 326 635 347
42 10 6912 514 247 881 36 1016 130 857 458 974 441 446 147 1161 115 1158 265 1079 298 554 41
43 10 3568 783 344 95 338 67 319 4 162 518 276 29 128 622 379 429 10 930 10 983 347
44 10 5979 850 320 1161 4 783 485 298 59 322 304 112 377 1190 41 441 287 1190 188 1127 324
45 10 4516 10 258 120 450 346 368 548 463 90 16 744 242 1132 141 882 435 857 245 917 12
46 10 4904 866 294 360 204 692 446 922 67 636 158 856 490 158 388 134 315 748 193 758 466
47 10 4421 889 67 562 438 1089 263 146 248 391 386 156 408 1171 269 592 68 487 298 44 50
48 10 4727 374 397 142 429 284 196 637 160 1109 414 904 341 662 213 1119 149 201 483 477 185
49 10 4614 1196 7 457 420 540 165 576 281 651 485 648 276 345 70 24 270 1041 396 290 496
50 10 3816 365 224 1039 486 138 419 97 233 770 168 101 410 615 455 467 467 185 500 994 392
51 10 4654 1060 489 541 182 444 45 1037 381 148 224 468 8 958 109 44 471 920 436 198 128
52 10 4352 1118 229 28 268 600 337 907 9 472 145 762 194 864 230 417 199 256 429 16 383
53 10 5435 493 229 1080 496 696 237 215 392 859 462 169 455 197 329 1001 32 1018 169 1066 337
54 10 3360 504 147 188 248 237 252 948 360 389 150 789 319 108 450 101 175 409 203 527 215
55 10 5502 846 426 156 339 1141 28 63 457 560 369 238 455 580 59 1135 265 1045 39 1114 327
56 10 5500 1099 448 133 420 460 201 1006 425 798 227 168 254 1003 460 1158 63 426 87 624 4
57 10 3644 693 51 266 368 362 432 100 479 640 69 1096 352 543 173 188 111 578 213 90 75
58 10 4825 543 461 154 252 401 386 657 179 626 302 689 149 647 348 379 353 750 474 1186 195
59 10 5046 129 428 550 364 326 251 584 241 610 183 945 37 1171 59 813 322 217 368 963 250
60 10 5458 701 191 431 235 767 238 1162 150 507 299 901 94 25 350 401 473 738 57 1190 195
61 10 6049 170 137 1027 113 135 58 869 55 967 323 990 186 1192 220 811 258 674 377 727 16
62 10 4876 188 297 43 278 948 413 789 348 415 161 696 299 1199 384 5 191 1112 376 700 390
63 10 4104 63 201 13 318 185 353 1103 126 940 311 1074 269 260 122 760 460 703 245 29 323
64 10 4633 224 456 148 90 905 216 55 152 658 488 804 48 615 50 1175 199 202 45 1006 136
65 10 5359 297 132 239 380 875 353 969 375 748 91 215 127 445 242 1161 196 1192 499 558 158
66 10 4248 709 279 265 55 183 94 45 341 1074 258 61 176 872 453 415 272 823 236 864 425
67 10 4118 569 258 98 98 909 302 1139 365 378 27 926 440 378 198 96 255 645 397 10 230
68 10 5771 718 183 800 173 1000 213 150 129 1187 284 869 232 216 398 851 42 250 123 1173 338
69 10 2836 224 266 293 319 150 197 620 412 437 287 48 274 4 224 772 130 702 153 296 400
70 10 5632 908 357 666 163 812 396 1174 485 197 459 1099 73 432 234 250 104 334 369 1169 11
71 10 4512 804 290 1137 189 443 228 224 224 94 99 553 318 1132 412 263 352 359 67 631 314
72 10 4088 889 185 288 54 307 274 885 8 725 327 65 245 294 192 276 437 790 352 592 85
73 10 4303 224 453 562 473 1118 421 680 266 1055 303 22 152 204 451 1195 400 196 208 123 5
74 10 6762 1167 88 1171 479 737 78 1156 352 587 406 447 35 1126 8 755 375 659 116 648 407
75 10 4428 64 423 770 439 493 401 391 313 1153 175 50 74 331 480 865 316 323 322 1095 214
76 10 3916 1142 183 45 30 493 390 628 200 361 146 307 59 847 90 441 434 40 21 591 103
77 10 5101 713 425 292 436 1055 233 830 184 272 470 470 210 1102 256 650 250 947 420 46 92
78 10 4041 477 244 884 43 236 206 404 442 418 138 1119 459 1 277 581 164 61 320 871 11
79 10 4487 971 76 488 277 544 107 159 97 59 130 387 338 216 285 622 308 1100 491 1063 187
80 10 3881 758 344 261 401 522 492 168 400 454 217 766 69 597 356 401 312 757 367 168 106
81 10 3868 916 491 548 403 68 402 865 331 306 325 275 126 498 5 669 199 372 8 319 309
82 10 5456 1141 407 241 318 822 152 121 443 1175 188 463 280 820 108 242 115 683 303 1112 273
83 10 5384 513 77 1129 373 1197 232 1153 388 24 185 1038 204 59 246 904 190 701 412 13 191
84 10 3358 54 237 39 58 485 250 698 457 893 239 539 371 254 175 610 468 411 311 215 224
85 10 4120 976 454 675 471 377 421 260 350 925 352 38 449 473 380 740 427 99 269 587 298
86 10 5567 157 101 480 90 1007 205 462 235 1174 31 918 76 83 359 645 127 1108 226 925 166
87 10 4526 1126 107 28 400 307 71 1197 353 922 438 993 80 440 100 52 432 195 215 398 233
88 10 5014 729 3 1021 402 1113 300 777 25 60 214 1061 382 228 425 511 202 441 165 327 4
89 10 4059 54 171 83 293 988 303 781 158 619 170 348 161 759 408 11 224 475 238 956 270
90 10 3757 707 302 448 141 311 140 477 449 148 11 452 396 607 305 768 217 594 453 185 185
91 10 5628 946 357 315 389 990 20 391 222 742 169 390 50 1165 210 989 332 444 33 664 308
92 10 4356 872 452 146 374 991 194 322 433 553 31 1157 423 7 140 677 452 601 256 120 464
93 10 5430 384 23 112 496 523 105 765 57 1074 289 324 26 738 80 694 349 1166 97 1008 279
94 10 5270 1012 96 874 5 414 333 754 80 180 495 782 380 448 65 1154 147 841 92 129 108
95 10 4128 794 383 114 479 412 271 13 237 1042 254 1073 299 626 93 438 390 101 41 547 161
96 10 4684 167 225 214 4 619 87 858 458 759 151 669 456 634 214 219 237 856 36 860 232
