uf20-0108 63 1 2 -3 -4 5 6 7 8 9 -10 11 -12 13 -14 15 -16 17 18 19 -20 0
uf20-0405 19 -1 -2 3 4 -5 -6 -7 -8 9 -10 -11 -12 -13 14 15 16 -17 -18 -19 -20 0
uf20-0854 37 1 -2 3 4 -5 6 7 -8 9 10 -11 12 -13 14 -15 -16 17 -18 -19 -20 0
uf20-0625 57 -1 -2 3 4 -5 -6 -7 8 -9 10 11 -12 13 -14 -15 16 -17 -18 19 20 0
uf20-0107 50 -1 2 3 4 -5 6 7 -8 -9 10 -11 12 -13 -14 15 -16 17 -18 19 -20 0
uf20-0945 38 1 2 -3 -4 5 -6 -7 8 9 10 -11 -12 -13 14 15 -16 -17 18 19 20 0
uf20-0739 79 1 2 -3 4 5 -6 7 8 9 10 -11 12 13 14 15 -16 -17 18 19 -20 0
uf20-0734 50 1 2 -3 4 5 -6 7 8 -9 10 -11 12 13 -14 15 16 17 -18 -19 -20 0
uf20-0468 60 -1 2 3 4 5 6 7 -8 9 -10 11 -12 13 -14 15 -16 -17 -18 19 20 0
uf20-052 68 1 2 3 -4 5 6 -7 -8 -9 -10 11 12 13 -14 -15 16 17 18 -19 20 0
uf20-0612 39 1 2 -3 4 -5 6 -7 -8 -9 10 -11 -12 13 14 -15 16 17 -18 -19 20 0
uf20-0642 16 -1 2 -3 4 -5 -6 -7 -8 -9 -10 -11 12 -13 -14 15 -16 17 -18 -19 20 0
uf20-0373 22 1 2 -3 4 -5 -6 7 -8 -9 10 -11 12 13 14 -15 -16 -17 -18 -19 -20 0
uf20-0221 89 -1 2 3 4 -5 -6 -7 8 9 -10 11 12 13 14 -15 16 -17 -18 19 20 0
uf20-0783 66 -1 2 -3 -4 -5 -6 7 8 9 -10 11 12 -13 14 15 -16 17 -18 19 20 0
uf20-0102 59 -1 2 3 4 -5 6 7 -8 -9 10 11 12 13 14 15 -16 17 -18 19 -20 0
uf20-0871 32 1 -2 -3 4 -5 6 7 8 9 10 11 12 -13 14 -15 -16 17 18 -19 -20 0
uf20-0656 43 1 -2 -3 4 -5 -6 7 -8 9 -10 11 12 13 14 -15 -16 -17 18 -19 20 0
