uf75-048.mwcnf 414766 1 2 -3 4 5 6 7 8 -9 10 11 12 -13 -14 15 16 17 18 19 20 -21 -22 23 24 25 26 -27 28 -29 30 -31 32 33 -34 35 36 -37 38 39 -40 41 42 43 44 45 46 47 48 49 -50 51 -52 53 -54 -55 56 -57 -58 59 -60 61 -62 63 -64 65 66 67 -68 -69 70 71 72 -73 -74 75 0
uf75-023.mwcnf 470808 -1 2 3 -4 5 -6 -7 8 -9 10 11 -12 13 14 15 16 17 -18 19 20 -21 -22 -23 24 25 -26 27 -28 29 30 31 32 33 -34 -35 -36 37 38 -39 40 41 -42 43 44 -45 46 47 48 -49 50 51 52 -53 54 55 -56 57 -58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 0
uf75-054.mwcnf 363580 1 2 3 4 5 -6 -7 -8 9 -10 11 -12 13 -14 -15 16 17 18 -19 -20 21 22 23 24 25 -26 -27 -28 29 -30 31 -32 -33 -34 35 -36 -37 38 39 40 41 42 -43 44 45 46 47 48 -49 50 51 52 -53 54 55 56 -57 -58 -59 60 61 62 63 -64 -65 -66 -67 -68 69 70 71 -72 -73 74 -75 0
uf75-030.mwcnf 397008 -1 2 -3 4 5 6 -7 8 -9 10 11 12 13 14 -15 16 17 -18 19 20 21 -22 23 -24 25 26 27 28 29 30 -31 32 -33 -34 35 -36 -37 -38 39 40 41 42 43 -44 -45 46 47 -48 49 50 51 52 -53 54 -55 56 -57 58 -59 60 -61 62 -63 64 65 -66 67 -68 69 70 71 -72 -73 -74 75 0
uf75-069.mwcnf 453098 1 -2 3 -4 5 6 7 8 -9 10 11 12 -13 -14 15 16 -17 -18 19 -20 21 22 23 -24 25 26 27 28 29 30 31 32 33 34 -35 36 37 -38 39 40 41 -42 43 -44 45 -46 47 48 -49 -50 -51 -52 53 54 -55 56 -57 58 59 -60 -61 -62 63 64 -65 66 67 68 -69 70 71 72 73 74 -75 0
uf75-022.mwcnf 390995 1 -2 3 4 5 6 7 8 9 -10 11 12 13 -14 -15 16 -17 18 19 20 -21 -22 23 24 -25 -26 27 28 29 30 31 -32 33 34 35 -36 37 -38 39 40 41 42 43 -44 -45 -46 -47 48 49 50 51 52 53 54 -55 56 -57 58 59 60 61 62 -63 64 65 66 -67 -68 -69 70 -71 -72 -73 74 75 0
uf75-013.mwcnf 467931 -1 2 -3 -4 5 6 7 8 9 10 11 12 13 -14 15 16 17 -18 -19 20 21 22 -23 -24 25 -26 -27 28 29 -30 31 32 33 -34 -35 36 37 38 39 40 -41 42 43 44 45 -46 47 48 49 50 51 52 53 -54 55 -56 -57 58 -59 60 61 -62 -63 -64 -65 66 67 68 69 70 71 72 73 -74 75 0
uf75-024.mwcnf 313073 1 2 -3 4 -5 -6 -7 -8 -9 -10 11 12 13 -14 -15 16 -17 18 19 -20 -21 -22 23 24 25 -26 27 -28 29 -30 -31 -32 -33 34 35 36 37 -38 -39 -40 41 42 43 -44 45 46 47 -48 49 50 51 52 53 54 -55 56 -57 58 59 -60 61 62 -63 64 65 -66 67 -68 69 -70 -71 -72 73 74 75 0
uf75-053.mwcnf 530944 1 -2 -3 4 -5 -6 7 -8 9 10 11 12 13 14 15 16 -17 -18 19 20 -21 22 23 24 25 -26 27 28 -29 30 31 32 33 34 35 36 -37 38 39 -40 -41 -42 43 44 45 46 47 48 -49 50 -51 52 53 -54 -55 56 57 58 -59 60 61 -62 -63 64 65 66 67 68 69 70 71 72 73 74 -75 0
uf75-083.mwcnf 371546 1 2 3 4 5 -6 -7 -8 9 -10 11 -12 -13 14 15 16 -17 -18 19 20 21 -22 23 24 25 -26 -27 -28 29 -30 -31 32 33 34 -35 36 -37 -38 39 40 41 -42 43 -44 45 -46 -47 48 49 50 51 -52 53 54 55 -56 -57 58 -59 -60 61 62 -63 64 65 66 -67 68 -69 -70 71 -72 73 -74 -75 0
