44833 201 201 4.42 uf50-0207.mwcnf
142787 201 201 3.36 uf50-0810.mwcnf
146305 201 201 3.77 uf50-0905.mwcnf
134417 201 201 2.22 uf50-0702.mwcnf
55424 201 201 1.81 uf50-0275.mwcnf
173849 201 201 3.98 uf50-0879.mwcnf
54181 201 201 3.18 uf50-0412.mwcnf
62719 200 201 3.61 uf50-0223.mwcnf
226524 201 201 3.77 uf50-0477.mwcnf
249754 201 201 3.20 uf50-0540.mwcnf
127102 199 201 3.58 uf50-0781.mwcnf
126642 200 201 3.78 uf50-010.mwcnf
212588 201 201 3.39 uf50-0614.mwcnf
139165 201 201 2.57 uf50-0821.mwcnf
234806 201 201 3.17 uf50-0550.mwcnf
137867 201 201 2.77 uf50-0154.mwcnf
240325 201 201 1.64 uf50-0687.mwcnf
256085 201 201 3.37 uf50-0613.mwcnf
42031 201 201 2.19 uf50-0421.mwcnf
230932 199 201 3.59 uf50-0591.mwcnf
161179 201 201 2.98 uf50-0872.mwcnf
71051 201 201 3.20 uf50-0407.mwcnf
39954 200 201 2.42 uf50-0410.mwcnf
56476 201 201 3.77 uf50-0344.mwcnf
47585 201 201 2.57 uf50-0194.mwcnf
253539 201 201 3.58 uf50-0691.mwcnf
35069 200 201 3.81 uf50-0343.mwcnf
167213 201 201 2.58 uf50-0931.mwcnf
225934 201 201 2.58 uf50-0553.mwcnf
222935 198 201 4.17 uf50-0629.mwcnf
231444 200 201 2.78 uf50-0532.mwcnf
56846 201 201 1.20 uf50-0255.mwcnf
157957 201 201 3.15 uf50-0734.mwcnf
274409 201 201 2.44 uf50-062.mwcnf
94769 198 201 3.56 uf50-0844.mwcnf
54234 200 201 2.37 uf50-0266.mwcnf
59067 201 201 2.39 uf50-0417.mwcnf
154921 201 201 3.35 uf50-0888.mwcnf
293069 201 201 4.00 uf50-0605.mwcnf
297474 201 201 2.39 uf50-0594.mwcnf
62161 201 201 3.58 uf50-0321.mwcnf
216242 201 201 3.78 uf50-0662.mwcnf
165355 201 201 2.38 uf50-0777.mwcnf
249736 200 201 3.77 uf50-0437.mwcnf
290688 201 201 2.96 uf50-0513.mwcnf
150573 201 201 3.38 uf50-0862.mwcnf
44732 200 201 3.38 uf50-0201.mwcnf
164603 201 201 2.37 uf50-0822.mwcnf
55481 201 201 2.78 uf50-0390.mwcnf
165052 201 201 2.58 uf50-0953.mwcnf
46931 201 201 2.79 uf50-033.mwcnf
153054 201 201 3.98 uf50-075.mwcnf
153844 201 201 2.77 uf50-0922.mwcnf
171520 201 201 3.21 uf50-0830.mwcnf
49684 201 201 1.79 uf50-0279.mwcnf
173274 201 201 2.59 uf50-070.mwcnf
68431 201 201 2.19 uf50-028.mwcnf
159294 201 201 3.94 uf50-0102.mwcnf
374004 201 201 3.40 uf50-0982.mwcnf
173130 201 201 3.75 uf50-0856.mwcnf
255201 201 201 3.56 uf50-0466.mwcnf
288612 201 201 2.17 uf50-0561.mwcnf
