1 4 580 72 86 226 19 298 55 130 148
2 4 636 60 121 31 428 229 451 476 489
3 4 666 15 14 388 257 330 366 100 305
4 4 808 201 45 400 253 149 16 260 65
5 4 901 426 85 286 175 95 489 320 83
6 4 932 415 177 147 371 265 99 338 149
7 4 978 478 294 431 417 100 476 214 34
8 4 572 36 325 317 351 124 481 239 372
9 4 515 391 346 154 407 23 372 76 272
10 4 1042 390 434 361 166 99 175 453 88
11 4 771 54 69 236 153 341 370 333 161
12 4 881 190 110 196 467 252 464 464 219
13 4 1262 483 101 288 385 387 34 420 309
14 4 1187 387 443 387 48 433 205 277 130
15 4 964 81 81 377 191 444 398 303 50
16 4 953 279 317 346 436 200 66 367 293
17 4 660 133 319 227 398 142 338 323 460
18 4 776 318 439 162 330 86 289 405 121
19 4 911 57 251 376 427 293 349 413 188
20 4 645 171 425 84 467 353 259 199 485
21 4 708 438 212 93 113 150 112 204 472
22 4 1044 455 332 459 83 40 194 351 92
23 4 835 256 413 190 270 421 463 177 34
24 4 484 52 166 181 112 224 79 148 102
25 4 545 144 395 42 393 84 401 412 240
26 4 1134 405 201 234 429 423 495 356 407
27 4 879 222 119 183 203 445 335 249 87
28 4 656 113 75 60 403 435 249 212 220
29 4 581 401 360 44 60 150 55 132 201
30 4 837 440 470 311 250 122 165 174 455
31 4 850 170 49 284 160 467 71 142 459
32 4 191 27 409 47 17 157 300 8 96
33 4 855 401 500 162 394 190 105 316 482
34 4 1149 330 166 215 158 428 104 464 245
35 4 752 75 353 391 279 174 482 301 387
36 4 728 76 448 438 193 236 111 161 365
37 4 778 71 434 487 441 88 224 327 237
38 4 1191 478 500 298 241 329 337 384 82
39 4 837 94 125 262 247 481 77 210 220
40 4 603 253 146 105 456 215 384 181 461
41 4 899 317 400 395 204 50 348 362 75
42 4 1341 413 439 399 376 399 433 466 458
43 4 813 119 28 468 298 20 167 410 344
44 4 1042 117 149 394 99 329 391 463 197
45 4 524 206 206 149 395 205 478 96 8
46 4 876 490 377 71 215 137 435 397 257
47 4 814 376 369 179 484 175 17 288 67
48 4 1152 467 429 436 231 447 101 91 10
49 4 941 264 247 338 46 310 206 265 384
50 4 1108 53 94 390 22 489 256 454 71
51 4 397 72 183 159 297 88 375 178 108
52 4 907 67 435 235 331 463 229 369 457
53 4 955 392 253 131 160 229 258 442 18
54 4 1061 457 115 406 118 131 65 333 453
55 4 760 279 191 188 253 233 215 251 10
56 4 722 330 425 34 59 131 434 408 286
57 4 894 306 62 232 270 243 29 337 83
58 4 1076 344 79 437 495 300 326 265 78
59 4 1051 247 36 423 358 458 441 186 484
60 4 935 483 450 298 41 172 344 216 12
61 4 980 260 179 347 354 485 59 134 47
62 4 977 496 184 324 5 258 450 144 229
63 4 438 38 310 141 435 357 382 12 361
64 4 1080 150 289 446 67 265 357 490 388
65 4 1084 315 193 338 67 454 61 248 386
66 4 804 269 68 203 19 119 266 414 341
67 4 1013 149 483 199 101 499 191 420 165
68 4 844 281 485 270 144 70 270 434 121
69 4 992 67 224 433 58 419 233 321 42
70 4 972 414 395 226 185 381 224 195 399
71 4 792 383 83 128 466 229 268 250 378
72 4 795 197 318 194 230 174 107 429 383
73 4 1212 206 450 496 237 358 71 455 329
74 4 754 337 210 147 248 99 395 360 150
75 4 792 319 450 42 171 203 215 426 339
76 4 952 28 457 234 100 455 59 473 436
77 4 1409 464 151 458 56 420 201 420 333
78 4 797 70 418 460 63 178 260 289 111
79 4 728 267 457 352 173 79 241 213 75
80 4 688 64 167 386 179 261 287 149 348
81 4 1062 353 474 495 466 229 136 251 241
82 4 1116 183 37 488 339 322 368 402 278
83 4 829 191 235 320 484 150 299 376 11
84 4 683 308 496 71 428 113 58 362 403
85 4 744 413 497 220 258 281 303 16 79
86 4 1133 395 329 348 161 290 500 384 191
87 4 1007 376 390 112 201 460 392 311 269
88 4 955 122 460 293 13 323 94 456 90
89 4 935 216 152 335 257 199 45 419 392
90 4 769 132 380 365 404 375 91 90 186
91 4 1227 484 497 499 158 440 279 111 77
92 4 826 448 26 176 453 173 343 236 425
93 4 948 237 41 365 27 386 158 198 255
94 4 903 397 230 185 183 334 417 213 129
95 4 994 284 232 355 105 338 94 266 319
96 4 780 197 412 182 20 274 224 322 293
97 4 1311 357 163 339 489 485 459 458 180
98 4 319 105 139 11 335 189 228 94 40
99 4 885 231 472 412 352 150 263 314 371
100 4 752 120 128 274 8 302 28 245 192
