1 10 1660 86 226 72 1 55 130 31 284 298 417 108 148 404 19 428 229 293 60 301 121
2 10 2059 309 489 388 274 451 476 100 243 283 15 257 330 235 366 45 14 305 45 201 272
3 10 2025 253 149 274 175 95 301 345 16 426 336 85 286 329 468 400 351 65 15 260 167
4 10 1574 320 395 83 469 30 417 265 118 415 35 327 371 171 149 81 439 99 338 177 147
5 10 2248 315 477 173 36 478 107 100 108 476 214 294 431 275 472 135 325 296 34 268 417
6 10 2181 481 239 376 346 354 351 154 354 76 69 407 23 124 43 304 372 224 372 227 391
7 10 1893 310 175 69 236 453 158 361 270 347 390 88 384 166 99 286 153 233 434 54 165
8 10 1938 333 24 252 157 409 370 322 196 190 398 464 464 161 491 131 467 51 475 110 50
9 10 2150 387 366 34 420 219 336 242 51 101 288 114 309 319 472 483 104 388 387 401 385
10 10 2488 92 130 314 81 433 320 396 398 453 48 206 81 377 134 205 277 191 444 443 387
11 10 2507 385 66 33 50 367 385 346 238 452 279 192 474 392 317 293 32 436 200 238 94
12 10 1996 63 319 28 330 398 142 318 323 218 338 323 264 460 116 227 132 439 162 22 445
13 10 2248 288 289 349 413 293 155 405 329 490 376 321 427 251 432 236 188 57 300 121 172
14 10 2631 97 495 490 229 259 199 171 141 252 485 456 438 353 133 425 84 290 467 496 93
15 10 1784 389 204 459 430 212 93 116 113 112 217 123 472 38 455 150 232 472 109 160 332
16 10 1344 141 413 34 404 40 151 177 5 355 256 190 316 230 463 270 421 49 92 194 351
17 10 1459 102 491 112 224 181 267 395 42 62 393 280 166 84 245 316 79 148 265 144 225
18 10 2432 202 407 128 119 405 411 495 356 227 429 423 59 308 222 201 234 412 36 240 26
19 10 1644 192 75 445 474 149 203 403 435 163 249 156 87 60 255 335 249 31 113 122 464
20 10 2078 193 360 201 117 132 302 287 55 495 150 440 189 395 220 351 401 60 222 44 137
21 10 2088 193 481 129 497 464 122 174 339 250 21 135 165 330 4 170 159 311 231 455 148
22 10 1379 284 321 2 473 160 467 85 71 142 290 27 145 459 426 29 17 409 47 127 488
23 10 1410 190 130 500 162 3 394 105 316 8 138 215 449 401 448 49 482 196 300 96 373
24 10 2032 166 215 330 4 269 245 162 491 428 1 391 420 387 158 267 353 36 75 104 464
