1 40 6478
2 40 8079
3 40 8347
4 40 7579
5 40 7685
6 40 6652
7 40 8256
8 40 8210
9 40 7531
10 40 7853
11 40 8778
12 40 8335
13 40 7835
14 40 7536
15 40 8063
16 40 8239
17 40 7623
18 40 6837
19 40 8183
20 40 7083
21 40 7101
22 40 8198
23 40 8222
24 40 8405
25 40 7925
26 40 8479
27 40 8152
28 40 7602
29 40 7173
30 40 7900
31 40 7336
32 40 8035
33 40 7918
34 40 8316
35 40 7782
36 40 7878
37 40 8337
38 40 6159
39 40 7495
40 40 8137
41 40 7650
42 40 7615
43 40 7681
44 40 8319
45 40 8100
46 40 6920
47 40 8573
48 40 8380
49 40 8294
50 40 8692
51 40 7814
52 40 7672
53 40 7456
54 40 7203
55 40 6757
56 40 8193
57 40 7340
58 40 6877
59 40 8024
60 40 7688
61 40 7639
62 40 8108
63 40 8373
64 40 7494
65 40 7581
66 40 7584
67 40 7535
68 40 7257
69 40 7571
70 40 7418
71 40 6878
72 40 8063
73 40 7814
74 40 7726
75 40 7178
76 40 7699
77 40 8233
78 40 7194
79 40 7402
80 40 7496
81 40 8014
82 40 8463
83 40 8288
84 40 6955
85 40 7856
86 40 7748
87 40 8194
88 40 7939
89 40 6343
90 40 8235
91 40 7223
92 40 7909
93 40 7624
94 40 8245
95 40 7964
96 40 8270
97 40 6799
98 40 8674
99 40 7286
100 40 7707
