1 20 720 15 1 18 181 81 15 60 334 11 104 22 118 59 48 61 97 7 228 86 183 27 361 96 247 98 227 3 36 3 311 55 206 66 188 74 80 49 244 9 161
2 20 663 9 320 71 203 30 276 4 263 94 208 34 52 3 341 68 68 58 220 35 76 61 391 64 316 17 375 6 333 83 28 36 118 66 297 17 351 53 94 20 270
3 20 869 30 342 55 378 63 382 96 86 59 345 54 333 20 87 96 171 60 27 35 29 27 260 64 284 71 100 9 385 48 243 75 182 79 301 70 123 71 325 5 179
4 20 728 16 56 55 277 78 187 87 289 54 133 20 248 35 362 32 70 77 43 33 55 48 229 31 273 82 296 11 380 67 19 33 393 38 318 22 40 65 157 27 373
5 20 759 32 371 93 207 44 269 64 378 97 83 21 230 81 308 78 293 7 336 23 247 49 41 78 309 14 355 78 363 10 347 64 164 56 74 26 165 17 252 17 302
6 20 764 39 355 80 319 61 26 10 191 19 362 56 314 64 277 48 349 40 308 14 294 77 235 7 154 95 107 13 255 46 106 80 114 44 271 5 356 65 212 92 93
7 20 864 65 351 33 23 66 69 58 231 81 263 25 138 12 240 51 346 98 301 65 342 59 124 70 331 48 150 43 137 29 340 17 232 94 78 99 282 27 207 40 202
8 20 860 98 183 100 74 92 350 56 169 19 93 23 120 47 89 44 378 22 311 41 98 95 30 91 128 67 367 86 67 8 121 39 281 10 74 71 205 29 330 38 253
9 20 752 85 184 93 142 1 27 81 42 56 133 37 214 23 180 64 63 30 212 21 393 29 180 79 34 13 314 17 196 81 329 8 192 6 324 83 161 47 182 86 338
10 20 798 99 285 41 326 62 178 26 95 37 119 41 98 93 356 95 268 50 125 18 25 23 154 15 48 51 323 87 131 50 169 79 176 71 321 39 288 9 110 12 178
11 20 773 30 229 11 106 61 161 24 352 38 376 39 385 63 185 50 17 66 3 93 97 27 132 35 271 91 119 26 398 34 127 10 2 95 227 65 128 94 68 15 114
12 20 877 92 341 6 116 82 37 6 14 26 391 32 157 60 6 28 77 75 321 90 400 33 3 79 172 90 152 26 84 64 40 97 143 66 3 34 172 78 127 33 393
13 20 885 1 83 93 215 49 29 15 213 71 313 84 223 35 27 97 241 12 310 56 61 64 359 88 189 39 111 84 189 51 89 33 306 73 78 15 259 87 389 60 353
14 20 895 60 179 16 354 66 362 48 121 96 151 100 238 64 193 66 33 68 307 59 66 96 75 23 100 53 69 50 385 48 61 42 66 44 48 51 238 30 84 39 365
15 20 889 43 307 12 326 37 312 93 279 64 359 80 68 90 21 86 316 42 163 10 151 70 176 90 290 40 60 74 331 54 351 17 384 12 362 80 1 76 319 42 346
16 20 726 8 366 32 95 72 22 42 376 94 336 60 16 20 134 82 127 69 347 2 344 1 151 24 119 30 65 78 80 91 315 17 79 66 180 79 371 17 158 24 165
17 20 820 42 119 6 316 41 166 96 77 57 7 80 392 28 302 15 54 43 110 63 348 80 364 52 186 76 120 74 143 55 387 35 246 4 184 87 127 87 231 4 54
18 20 856 94 161 86 349 69 185 90 247 21 73 46 8 72 211 63 198 68 181 10 248 53 165 28 370 53 48 77 97 4 290 11 210 19 312 57 17 98 227 52 364
19 20 768 15 249 15 202 37 205 94 127 8 237 18 52 75 143 29 87 53 54 4 348 47 340 67 370 82 183 74 334 92 57 79 278 51 105 23 128 46 123 52 354
20 20 610 4 211 92 146 23 26 76 228 95 325 72 95 27 175 13 266 38 363 23 223 6 153 1 189 5 351 38 146 51 186 61 172 19 309 51 107 2 64 66 352
21 20 784 7 99 12 335 98 105 42 348 82 379 58 360 62 49 13 186 25 216 49 133 6 270 31 67 28 228 100 275 24 63 88 297 99 262 95 240 8 261 53 278
22 20 924 43 198 74 29 85 104 72 367 82 353 38 118 97 92 97 212 90 238 47 33 35 261 69 32 68 23 64 2 33 173 56 10 26 208 76 143 2 310 2 328
23 20 748 57 284 64 387 1 261 97 100 12 108 61 38 76 397 9 147 58 397 38 376 65 199 1 207 10 360 29 294 46 370 8 13 62 194 95 113 74 348 72 196
24 20 816 3 164 73 235 30 163 58 357 77 54 53 126 72 392 14 311 12 252 63 155 64 373 68 297 14 188 88 363 53 49 50 131 78 52 82 391 54 198 14 163
25 20 838 4 40 75 125 80 48 86 95 40 213 32 370 83 302 69 221 43 373 30 67 97 159 37 81 100 6 39 336 45 132 48 225 55 388 54 221 29 56 2 216
26 20 761 80 97 100 54 31 179 87 389 12 335 9 186 65 135 9 328 52 364 39 374 16 400 83 314 79 354 98 181 37 148 9 346 77 50 45 156 2 320 22 15
27 20 727 77 349 17 103 16 373 46 10 54 200 68 303 2 158 29 254 39 288 46 139 40 86 86 6 77 394 42 183 90 397 58 190 18 314 72 370 15 364 17 263
28 20 710 7 340 34 356 68 87 42 117 16 199 20 202 79 288 33 120 66 255 9 360 9 140 35 163 44 172 9 282 86 52 68 381 6 21 92 187 74 80 91 194
29 20 876 95 212 88 32 93 262 31 367 90 45 84 154 41 336 85 266 46 56 51 335 92 386 13 142 18 208 1 269 58 41 23 295 31 346 9 383 54 56 92 282
30 20 810 35 63 23 193 43 30 15 172 46 369 13 201 34 309 55 143 53 242 58 120 54 278 32 283 63 380 99 156 94 43 86 184 73 109 51 195 49 204 37 315
31 20 838 98 47 68 257 19 295 81 200 56 234 39 144 47 256 48 388 30 169 60 301 19 9 70 134 95 246 12 397 39 336 15 110 86 91 12 47 73 44 81 259
32 20 760 38 398 44 271 52 225 76 243 4 1 16 237 4 222 79 331 66 278 35 129 58 239 100 307 1 153 93 301 59 312 23 21 41 5 64 62 71 368 26 314
33 20 705 90 216 22 98 64 368 59 196 3 258 65 75 92 50 18 302 44 19 31 220 98 268 10 205 10 392 40 68 9 336 28 314 25 105 20 304 73 282 81 300
34 20 716 19 72 26 149 49 387 40 398 100 186 32 352 60 223 23 44 16 76 4 273 90 207 6 141 73 363 35 217 69 189 72 340 48 190 52 33 20 303 61 380
35 20 580 32 22 78 352 32 158 8 204 54 318 1 184 37 240 37 267 35 334 43 50 26 396 57 290 47 72 80 284 9 84 25 391 68 22 19 213 25 255 13 158
