1 22 3149 429 86 84 130 208 301 380 284 73 135 218 45 171 366 196 201 229 400 150 149 156 329 33 167 436 426 165 286 227 95 86 177 130 439 236 99 163 149 74 472 23 294 70 417
2 22 3253 377 481 129 391 94 224 129 69 111 434 140 166 343 384 215 341 92 51 26 24 391 322 34 157 135 420 259 388 114 443 181 277 295 314 57 398 198 50 263 452 116 32 368 319
3 22 2564 163 445 41 318 339 330 172 172 11 321 74 155 34 495 148 259 63 212 269 217 29 389 297 472 42 83 146 141 88 316 324 34 97 280 234 224 185 148 236 491 106 62 108 245
4 22 2348 89 240 90 234 78 495 145 407 193 128 166 156 414 113 309 60 66 249 100 360 6 287 199 117 61 470 190 250 4 159 452 473 42 27 13 196 201 138 1 3 107 449 10 1
5 22 2022 37 245 222 34 19 60 114 76 63 193 14 441 277 442 264 478 117 82 22 114 20 77 291 220 204 105 117 408 40 317 53 85 52 426 106 204 153 449 139 75 102 376 102 433
6 22 2580 145 207 81 20 91 344 67 430 352 390 107 99 172 391 38 197 352 395 23 282 11 377 286 313 66 455 125 369 17 307 69 431 213 67 65 231 54 101 275 310 236 384 380 362
7 22 2744 238 390 217 489 35 38 204 65 126 142 434 435 91 369 154 131 272 258 44 115 95 118 198 93 115 134 76 124 14 210 27 449 195 62 269 270 258 29 164 83 3 119 201 326
8 22 2203 154 214 43 441 17 483 322 388 154 354 16 59 5 184 177 5 243 450 191 472 66 245 119 205 140 150 55 67 236 357 11 388 189 316 35 371 238 248 13 247 203 50 127 397
9 22 2758 72 196 235 462 160 213 34 84 18 185 81 165 357 10 105 496 15 419 180 42 91 455 12 182 316 432 120 224 306 399 392 471 272 268 123 197 302 429 9 229 84 424 164 210
10 22 2575 75 339 25 27 44 369 259 473 174 458 53 420 168 70 212 111 133 432 234 457 149 173 40 252 227 261 153 353 6 466 107 488 179 368 99 278 209 180 407 350 193 496 73 57
11 22 2420 139 403 124 16 204 278 1 3 125 390 389 201 41 392 232 122 177 456 123 23 13 48 244 490 302 45 82 392 189 90 2 158 61 279 53 26 48 272 158 360 76 237 243 98
