1 25 1028
2 25 1348
3 25 1246
4 25 1224
5 25 1139
6 25 1245
7 25 1141
8 25 1090
9 25 1143
10 25 1108
11 25 1367
12 25 1237
13 25 1145
14 25 1210
15 25 1155
16 25 1271
17 25 1383
18 25 1098
19 25 1329
20 25 1296
21 25 1190
22 25 1230
23 25 1221
24 25 1110
25 25 1120
26 25 1264
27 25 1190
28 25 1125
29 25 1277
30 25 1148
31 25 1451
32 25 1143
33 25 1127
34 25 1264
35 25 1332
36 25 983
37 25 1080
38 25 1355
39 25 1229
40 25 1038
41 25 1199
42 25 1297
43 25 1298
44 25 1130
45 25 1228
46 25 1121
47 25 1136
48 25 1243
49 25 1106
50 25 1314
51 25 1071
52 25 1167
53 25 1074
54 25 1424
55 25 1135
56 25 1098
57 25 1165
58 25 1312
59 25 1150
60 25 1000
61 25 1168
62 25 1573
63 25 896
64 25 1121
65 25 1193
66 25 1373
67 25 991
68 25 1185
69 25 1271
70 25 1297
71 25 1292
72 25 1041
73 25 1352
74 25 1349
75 25 1338
76 25 1263
77 25 1169
78 25 1359
79 25 1171
80 25 1340
81 25 1300
82 25 1197
83 25 1144
84 25 1183
85 25 1259
86 25 977
87 25 1047
88 25 1206
89 25 1209
90 25 1136
91 25 1078
92 25 1151
93 25 1372
94 25 1213
95 25 1145
96 25 1100
97 25 1279
98 25 1221
99 25 1363
100 25 1242
