1 4 1022 429 86 275 19 203 55 371 148
2 4 966 441 121 470 428 272 451 25 489
3 4 936 486 14 113 257 171 366 401 305
4 4 795 300 45 101 253 352 16 241 65
5 4 701 75 85 215 175 406 489 181 83
6 4 671 86 177 354 371 236 99 163 149
7 4 624 23 294 70 417 401 476 287 34
8 4 1030 465 325 184 351 377 481 262 372
9 4 1088 110 346 347 407 478 372 425 272
10 4 560 111 434 140 166 402 175 48 88
11 4 832 447 69 265 153 160 370 168 161
12 4 721 311 110 305 467 249 464 37 219
13 4 340 18 101 213 385 114 34 81 309
14 4 416 114 443 114 48 68 205 224 130
15 4 639 420 81 124 191 57 398 198 50
16 4 649 222 317 155 436 301 66 134 293
17 4 943 368 319 274 398 359 338 178 460
18 4 826 183 439 339 330 415 289 96 121
19 4 692 444 251 125 427 208 349 88 188
20 4 957 330 425 417 467 148 259 302 485
21 4 895 63 212 408 113 351 112 297 472
22 4 559 46 332 42 83 461 194 150 92
23 4 768 245 413 311 270 80 463 324 34
24 4 1119 449 166 320 112 277 79 353 102
25 4 1057 357 395 459 393 417 401 89 240
26 4 468 96 201 267 429 78 495 145 407
27 4 724 279 119 318 203 56 335 252 87
28 4 947 388 75 441 403 66 249 289 220
29 4 1021 100 360 457 60 351 55 369 201
30 4 765 61 470 190 250 379 165 327 455
31 4 752 331 49 217 160 34 71 359 459
32 4 1412 474 409 454 17 344 300 493 96
33 4 748 100 500 339 394 311 105 185 482
34 4 453 171 166 286 158 73 104 37 245
35 4 850 426 353 110 279 327 482 200 387
36 4 874 425 448 63 193 265 111 340 365
37 4 824 430 434 14 441 413 224 174 237
38 4 412 23 500 203 241 172 337 117 82
39 4 765 407 125 239 247 20 77 291 220
40 4 1000 248 146 396 456 286 384 320 461
41 4 704 184 400 106 204 451 348 139 75
42 4 261 88 439 102 376 102 433 35 458
43 4 789 382 28 33 298 481 167 91 344
44 4 560 384 149 107 99 172 391 38 197
45 4 1078 295 206 352 395 296 478 405 8
46 4 727 11 377 430 215 364 435 104 257
47 4 788 125 369 322 484 326 17 213 67
48 4 450 34 429 65 231 54 101 410 10
49 4 661 237 247 163 46 191 206 236 384
50 4 494 448 94 111 22 12 256 47 71
51 4 1205 429 183 342 297 413 375 323 108
52 4 696 434 435 266 331 38 229 132 457
53 4 648 109 253 370 160 272 258 59 18
54 4 541 44 115 95 118 370 65 168 453
55 4 842 222 191 313 253 268 215 250 10
56 4 880 171 425 467 59 370 434 93 286
57 4 708 195 62 269 270 258 29 164 83
58 4 526 157 79 64 495 201 326 236 78
59 4 552 254 36 78 358 43 441 315 484
60 4 668 18 450 203 41 329 344 285 12
61 4 622 241 179 154 354 16 59 367 47
62 4 625 5 184 177 5 243 450 357 229
63 4 1164 463 310 360 435 144 382 489 361
64 4 522 351 289 55 67 236 357 11 388
65 4 519 186 193 163 67 47 61 253 386
66 4 799 232 68 298 19 382 266 87 341
67 4 589 352 483 302 101 2 191 81 165
68 4 759 220 485 231 144 431 270 67 121
69 4 611 434 224 68 58 82 233 180 42
70 4 630 87 395 275 185 120 224 306 399
71 4 811 118 83 373 466 272 268 251 378
72 4 808 304 318 307 230 327 107 72 383
73 4 391 295 450 5 237 143 71 46 329
74 4 848 164 210 354 248 402 395 141 150
75 4 811 182 450 459 171 298 215 75 339
76 4 651 473 457 267 100 46 59 28 436
77 4 193 37 151 43 56 81 201 81 333
78 4 805 431 418 41 63 323 260 212 111
79 4 874 234 457 149 173 422 241 288 75
80 4 915 437 167 115 179 240 287 352 348
81 4 540 148 474 6 466 272 136 250 241
82 4 487 318 37 13 339 179 368 99 278
83 4 773 310 235 181 484 351 299 125 11
84 4 920 193 496 430 428 388 58 139 403
85 4 859 88 497 281 258 220 303 485 79
86 4 469 106 329 153 161 211 500 117 191
87 4 596 125 390 389 201 41 392 190 269
88 4 648 379 460 208 13 178 94 45 90
89 4 668 285 152 166 257 302 45 82 392
90 4 833 369 380 136 404 126 91 411 186
91 4 376 17 497 2 158 61 279 390 77
92 4 776 53 26 325 453 328 343 265 425
93 4 654 264 41 136 27 115 158 303 255
94 4 700 104 230 316 183 167 417 288 129
95 4 608 217 232 146 105 163 94 235 319
96 4 823 304 412 319 20 227 224 179 293
97 4 292 144 163 162 489 16 459 43 180
98 4 1284 396 139 490 335 312 228 407 40
99 4 717 270 472 89 352 351 263 187 371
100 4 850 381 128 227 8 199 28 256 192
