1 20 5709 115 1 138 46 647 4 476 84 87 26 173 30 469 12 481 25 49 57 685 46 215 91 761 62 782 57 24 9 23 78 438 52 528 47 585 20 389 61 72 41
2 20 5252 71 80 562 51 237 69 26 66 749 52 267 13 24 86 537 17 457 55 280 19 481 98 512 79 133 94 47 84 663 7 283 30 524 75 130 88 424 24 158 68
3 20 6900 238 86 440 95 503 96 765 22 470 87 428 84 159 22 761 43 474 7 276 8 216 65 507 71 561 25 69 97 382 61 594 46 626 76 553 31 566 82 37 45
4 20 5781 122 14 434 70 624 47 694 73 431 34 159 62 280 91 253 18 615 11 264 14 377 58 244 69 655 74 81 95 533 5 258 99 304 80 176 10 514 40 209 94
5 20 6016 251 93 741 52 350 68 511 95 773 21 162 58 641 77 620 74 55 84 182 62 388 11 621 78 110 89 618 91 77 87 511 41 443 19 208 42 129 63 130 76
6 20 6056 305 89 633 80 484 7 80 48 151 91 446 79 507 70 380 88 319 77 106 74 616 59 51 39 759 27 100 64 363 27 637 29 348 68 35 89 516 53 735 24
7 20 6858 517 88 259 6 528 18 460 58 647 66 194 35 92 60 402 87 784 76 513 86 469 31 559 83 377 38 344 35 225 85 134 58 747 20 792 71 212 52 318 51
8 20 6836 784 46 794 19 729 88 443 43 148 24 181 30 371 23 347 95 175 78 326 25 754 8 727 32 531 92 687 17 64 31 310 71 78 19 568 52 225 83 303 64
9 20 5949 673 46 740 36 8 7 646 11 447 34 289 54 178 45 505 16 236 53 163 99 230 45 632 9 99 79 134 49 641 83 57 48 42 81 657 41 374 46 686 85
10 20 6348 792 72 322 82 492 45 205 24 293 30 325 25 742 89 758 67 399 32 139 7 180 39 120 12 407 81 696 33 398 43 631 44 561 81 308 72 71 28 96 45
11 20 6150 240 58 88 27 483 41 188 88 302 94 309 97 498 47 400 5 527 1 743 25 215 33 279 68 728 30 207 100 272 32 79 1 756 57 514 32 746 17 114 29
12 20 6968 735 86 44 29 653 10 47 4 203 98 251 40 479 2 221 20 597 81 716 100 260 1 630 43 718 38 208 21 506 10 771 36 528 1 266 43 619 32 259 99
13 20 7031 1 21 743 54 391 8 120 54 565 79 671 56 279 7 771 61 96 78 446 16 506 90 700 48 309 28 669 48 401 23 257 77 584 20 113 65 693 98 474 89
14 20 7104 473 45 121 89 523 91 379 31 764 38 800 60 508 49 527 9 539 77 472 17 765 19 182 25 420 18 396 97 379 16 336 17 352 12 404 60 233 21 308 92
15 20 7056 337 77 96 82 289 78 737 70 507 90 640 17 719 6 681 79 332 41 80 38 556 44 719 73 314 15 589 83 429 88 130 96 93 91 638 1 601 80 333 87
16 20 5754 60 92 255 24 569 6 330 94 748 84 476 4 160 34 656 32 551 87 9 86 3 38 187 30 237 17 623 20 722 79 135 20 526 45 626 93 132 40 188 42
17 20 6500 330 30 47 79 327 42 764 20 452 2 638 98 224 76 113 14 344 28 501 87 635 91 411 47 601 30 590 36 435 97 279 62 26 46 691 32 689 58 29 14
18 20 6795 747 41 686 88 551 47 715 62 162 19 361 2 573 53 504 50 540 46 73 62 418 42 219 93 424 12 615 25 27 73 84 53 150 78 454 5 782 57 409 91
19 20 6095 113 63 115 51 292 52 745 32 60 60 141 13 599 36 227 22 421 14 31 87 376 85 529 93 656 46 589 84 730 15 627 70 405 27 184 32 367 31 412 89
20 20 4834 29 53 731 37 184 7 605 57 757 82 576 24 210 44 104 67 297 91 183 56 45 39 4 48 34 88 301 37 405 47 485 43 148 78 402 27 16 16 527 88
21 20 6228 54 25 93 84 779 27 335 87 653 95 458 90 490 13 99 47 197 54 388 34 46 68 247 17 224 57 797 69 189 16 699 75 792 66 760 60 62 66 424 70
22 20 7342 343 50 587 8 677 26 572 92 649 89 298 30 774 23 772 53 720 60 369 9 275 66 550 8 541 6 510 1 258 44 441 3 205 52 606 36 16 78 15 82
23 20 5943 455 71 512 97 5 66 776 25 95 27 486 10 603 100 66 37 459 100 300 94 519 50 7 52 80 90 231 74 365 93 60 4 496 49 755 29 588 87 571 49
24 20 6463 19 41 577 59 240 41 462 90 615 14 424 32 571 98 105 78 90 63 499 39 506 94 541 75 107 47 700 91 420 13 396 33 617 13 652 98 430 50 108 41
25 20 6664 30 10 598 32 634 12 687 24 313 54 256 93 663 76 546 56 341 94 237 17 773 40 295 21 797 2 305 84 360 33 384 57 434 97 432 56 230 14 16 54
26 20 6033 634 25 794 14 243 45 693 98 92 84 65 47 513 34 67 82 410 91 311 94 124 100 663 79 632 89 783 46 292 37 71 87 610 13 358 39 12 80 175 4
27 20 5773 613 88 132 26 127 94 366 3 428 50 538 76 14 40 231 64 309 72 368 35 319 22 686 2 613 99 329 46 720 100 464 48 143 79 573 93 113 91 131 66
28 20 5635 51 85 270 89 540 22 336 30 125 50 158 51 632 72 260 30 526 64 72 90 67 35 273 41 352 43 65 71 681 13 543 96 45 6 731 47 590 20 727 49
29 20 6946 757 53 697 8 743 66 241 92 716 12 672 39 322 84 680 67 363 14 406 84 736 97 100 36 139 52 5 68 462 11 177 74 242 87 67 96 427 14 731 71
30 20 6424 276 16 178 49 340 8 119 43 362 93 103 51 268 78 438 36 418 61 460 30 432 70 253 71 500 95 791 39 745 11 685 46 583 28 402 49 386 51 292 79
31 20 6654 781 12 542 65 145 74 642 50 445 59 305 36 376 64 381 97 240 43 478 76 150 3 560 34 757 62 92 100 311 84 114 28 685 23 90 12 579 11 645 65
32 20 6024 297 100 351 68 413 57 604 61 25 1 125 60 29 56 632 83 526 70 277 33 464 60 800 77 4 39 742 76 467 78 179 6 321 2 509 16 564 92 202 79
33 20 5599 716 54 174 25 507 92 469 49 20 65 519 19 729 13 144 76 346 5 242 55 781 67 77 52 80 98 318 17 72 84 218 79 198 27 159 76 584 71 646 75
34 20 5662 145 18 204 38 387 97 314 100 798 47 252 88 473 56 177 11 122 19 30 69 716 52 41 36 581 91 277 55 549 48 576 85 384 48 412 9 157 76 483 95
35 20 4594 252 6 617 88 252 40 64 51 430 80 7 46 295 60 293 67 277 84 341 13 205 99 454 73 370 18 637 71 67 21 197 98 540 6 149 54 196 64 100 40
36 20 7015 659 37 459 4 438 1 358 65 208 59 245 25 640 7 605 72 444 33 542 80 783 97 131 92 733 15 288 47 167 21 223 74 779 3 301 67 463 95 303 37
