uf20-0108 66 1 2 -3 -4 -5 -6 7 8 9 10 11 -12 13 -14 15 -16 17 18 -19 20 0
uf20-0405 36 -1 -2 3 -4 -5 -6 -7 8 9 10 -11 -12 -13 -14 -15 -16 17 -18 19 -20 0
uf20-0854 37 1 -2 3 -4 -5 6 7 8 9 10 -11 12 -13 14 -15 -16 17 -18 -19 -20 0
uf20-0625 83 -1 2 3 4 -5 -6 7 8 9 10 11 12 13 -14 -15 16 -17 18 19 20 0
uf20-0107 64 1 2 3 4 -5 6 7 -8 9 10 -11 12 13 -14 15 -16 17 18 19 -20 0
uf20-0945 45 1 2 -3 -4 5 -6 7 8 9 10 -11 -12 13 14 -15 -16 -17 18 19 20 0
uf20-0739 54 1 -2 3 4 5 6 7 8 9 10 11 -12 -13 -14 15 -16 17 -18 19 -20 0
uf20-0734 64 1 2 -3 4 5 -6 7 8 9 10 -11 12 -13 14 15 16 17 18 -19 20 0
uf20-0468 51 -1 -2 3 4 -5 6 7 -8 9 -10 11 12 13 -14 15 -16 -17 -18 19 20 0
uf20-052 79 1 2 3 -4 5 6 -7 -8 -9 -10 11 12 13 14 15 16 17 18 -19 20 0
uf20-0612 44 -1 2 3 4 -5 -6 -7 8 9 10 -11 12 13 14 15 -16 17 -18 -19 20 0
uf20-0642 30 -1 -2 3 4 -5 6 7 -8 -9 -10 -11 12 13 -14 15 -16 17 -18 19 20 0
uf20-0373 36 1 2 3 4 -5 -6 7 8 9 10 -11 12 13 14 -15 -16 -17 -18 -19 20 0
uf20-0221 100 -1 -2 3 4 5 -6 -7 8 9 10 11 12 13 14 15 16 17 18 19 20 0
uf20-0783 53 1 2 3 4 5 6 -7 8 9 10 11 -12 13 14 -15 -16 17 -18 19 -20 0
uf20-0102 43 -1 2 3 4 -5 6 7 8 -9 -10 11 12 13 14 -15 -16 17 18 19 -20 0
uf20-0871 46 1 -2 -3 -4 -5 6 7 -8 9 10 11 12 13 -14 15 -16 -17 18 19 20 0
uf20-0656 65 1 2 -3 4 5 -6 -7 -8 9 -10 11 12 -13 14 -15 -16 -17 18 19 20 0
uf20-0782 38 1 -2 3 -4 5 -6 7 -8 9 -10 -11 -12 13 14 15 16 -17 -18 -19 20 0
uf20-0272 71 1 -2 -3 4 -5 6 7 -8 -9 10 11 12 13 14 -15 16 17 -18 19 20 0
uf20-0830 92 1 -2 3 -4 5 6 -7 8 9 10 11 -12 -13 14 15 -16 17 -18 19 20 0
uf20-0628 82 1 2 3 4 -5 6 -7 8 -9 10 11 12 13 14 15 -16 17 -18 -19 -20 0
uf20-0544 46 -1 2 3 4 5 6 -7 8 9 10 11 12 -13 14 -15 -16 -17 18 19 20 0
uf20-0816 38 1 -2 3 -4 5 -6 7 -8 -9 -10 11 12 13 14 15 -16 17 18 19 20 0
uf20-0874 73 1 2 3 4 5 6 7 8 -9 10 11 -12 13 14 15 16 17 18 19 20 0
uf20-0130 45 1 -2 -3 -4 5 -6 7 -8 -9 10 -11 12 -13 -14 15 -16 -17 18 19 20 0
uf20-0777 43 1 -2 3 4 5 -6 7 8 -9 -10 -11 -12 13 14 15 16 -17 -18 19 -20 0
uf20-0833 73 -1 2 3 4 5 6 -7 8 -9 -10 -11 12 13 14 15 16 17 18 19 -20 0
uf20-023 50 1 -2 3 4 -5 6 7 8 9 10 -11 12 13 -14 -15 16 -17 18 -19 -20 0
uf20-0685 81 -1 2 -3 4 5 6 -7 8 9 10 11 12 -13 14 15 -16 17 -18 19 20 0
uf20-0956 62 -1 2 3 -4 5 6 7 -8 9 -10 11 -12 -13 14 -15 16 17 18 -19 20 0
uf20-0984 60 1 2 3 -4 -5 6 -7 8 -9 -10 11 -12 13 -14 -15 16 17 18 19 20 0
uf20-0594 54 1 2 -3 -4 -5 6 7 8 -9 10 11 -12 -13 14 15 16 17 18 19 -20 0
uf20-0306 23 -1 2 3 4 -5 -6 -7 8 -9 10 11 -12 -13 -14 15 16 17 18 -19 20 0
uf20-0780 56 1 -2 3 4 -5 6 7 8 9 -10 11 -12 -13 14 15 16 -17 18 -19 -20 0
uf20-0622 32 -1 2 -3 4 5 6 -7 8 9 -10 11 -12 13 14 15 16 17 -18 -19 -20 0
uf20-0178 36 -1 2 -3 4 5 -6 -7 8 9 -10 11 12 -13 -14 15 -16 -17 -18 19 20 0
uf20-0886 93 -1 -2 3 4 5 -6 7 -8 9 -10 11 12 13 14 -15 16 -17 18 19 20 0
