1 22 4108 72 1 86 46 404 4 298 84 55 26 108 30 293 12 301 25 31 57 428 46 135 91 476 62 489 57 15 9 14 78 274 52 330 47 366 20 243 61 45 41 272 9 400 71
2 22 4205 149 69 16 66 468 52 167 13 15 86 336 17 286 55 175 19 301 98 320 79 83 94 30 84 415 7 177 30 327 75 81 88 265 24 99 68 171 30 427 55 472 63 477 96
3 22 4580 294 87 268 84 100 22 476 43 296 7 173 8 135 65 317 71 351 25 43 97 239 61 372 46 391 76 346 31 354 82 23 45 372 16 69 55 347 78 233 87 361 54 166 20
4 22 4429 175 91 158 18 384 11 165 14 236 58 153 69 409 74 51 95 333 5 161 99 190 80 110 10 322 40 131 94 252 32 464 93 258 44 336 64 472 97 104 21 288 81 385 78
5 22 4343 34 84 114 62 242 11 388 78 69 89 387 91 48 87 320 41 277 19 130 42 81 63 81 76 134 39 444 80 398 61 33 10 238 19 452 56 392 64 346 48 436 40 385 14
6 22 4762 385 59 32 39 474 27 63 64 227 27 398 29 218 68 22 89 323 53 460 24 318 65 439 33 28 66 86 58 289 81 329 25 172 12 300 51 432 98 376 65 427 59 155 70
7 22 4356 236 38 215 35 141 85 84 58 467 20 495 71 133 52 199 51 485 98 229 100 93 92 438 56 212 19 116 23 150 47 112 44 472 22 389 41 123 95 38 91 160 67 459 86
8 22 3632 40 31 194 71 49 19 355 52 141 83 190 64 270 85 230 93 177 1 34 81 52 56 166 37 267 23 224 64 79 30 265 21 491 29 225 79 42 13 393 17 245 81 412 8
9 22 4121 26 81 411 41 234 46 429 85 59 99 356 41 407 62 222 26 119 37 149 41 122 93 445 95 335 50 156 18 31 23 192 15 60 51 403 87 163 50 212 79 220 71 401 39
10 22 3861 44 28 60 45 495 30 287 11 132 61 201 24 440 38 470 39 481 63 231 50 21 66 4 93 122 27 165 35 339 91 148 26 497 34 159 10 2 95 284 65 160 94 85 15
11 22 3378 290 92 426 6 145 82 47 6 17 26 488 32 196 60 8 28 96 75 401 90 500 33 3 79 215 90 190 26 105 64 49 97 178 66 4 34 215 78 158 33 491 86 1 21
12 22 4512 269 49 36 15 267 71 391 84 279 35 34 97 301 12 387 56 76 64 448 88 236 39 139 84 236 51 111 33 383 73 97 15 323 87 487 60 441 18 296 45 76 89 327 91
13 22 3584 151 96 188 100 298 64 241 66 42 68 384 59 82 96 94 23 125 53 86 50 481 48 77 42 83 44 60 51 297 30 105 39 456 43 211 77 60 82 181 78 461 70 317 90
14 22 4639 85 90 26 86 395 42 204 10 188 70 220 90 362 40 75 74 413 54 439 17 480 12 452 80 2 76 399 42 433 94 38 92 159 24 356 6 207 94 468 84 298 4 100 34
15 22 4120 158 69 434 2 430 1 188 24 149 30 81 78 100 91 394 17 99 66 225 79 463 17 197 24 206 10 206 30 30 79 205 42 478 20 282 2 399 98 140 76 71 14 215 28
16 22 5054 435 80 455 52 233 76 150 74 179 55 484 35 307 4 230 87 158 87 288 4 67 57 467 41 429 88 344 47 447 62 101 19 226 2 358 53 315 50 338 46 46 62 261 42
17 22 4089 463 53 59 77 121 4 362 11 263 19 390 57 22 98 284 52 454 96 71 63 72 51 183 52 466 32 38 60 88 13 375 36 142 22 263 14 20 87 235 85 331 93 410 46
18 22 3611 417 92 71 79 347 51 131 23 160 46 154 52 442 91 18 53 457 37 115 7 379 57 473 82 360 24 131 44 65 67 186 91 114 56 29 39 2 48 22 88 188 37 253 47
19 22 4276 215 19 386 51 134 2 80 66 440 85 34 25 59 84 487 27 210 87 408 95 286 90 306 13 62 47 123 54 243 34 29 68 155 17 140 57 498 69 119 16 437 75 495 66
20 22 5362 300 8 326 53 347 16 214 50 367 8 423 26 358 92 406 89 186 30 484 23 483 53 450 60 231 9 172 66 344 8 338 6 319 1 162 44 276 3 128 52 379 36 10 78
