1 37 1193 12 1 14 23 65 2 48 42 9 13 18 15 47 6 49 13 5 29 69 23 22 46 77 31 79 29 3 5 3 39 44 26 53 24 59 10 39 31 8 21 44 5 64 36 41 15 56 2 53 47 42 17 11 2 69 34 14 29 44 18 16 31 79 32 64 9 75 3 67 42 6 18 24 33
2 37 1233 13 44 43 12 16 34 28 15 69 28 76 32 77 48 18 30 69 27 67 10 18 48 35 30 6 18 6 14 52 32 57 36 20 5 77 24 49 38 37 40 61 35 25 36 65 3 36 38 13 7 44 35 63 24 70 37 44 17 16 31 28 46 26 9 62 6 27 7 38 29 25 35 66 37
3 37 1300 76 34 4 17 79 19 64 11 8 33 32 14 75 26 26 47 75 26 35 34 52 48 78 11 17 29 65 39 62 37 6 42 19 31 39 6 63 39 11 45 62 46 8 44 52 21 45 10 21 21 13 32 13 38 22 20 71 40 64 31 6 5 39 10 73 28 63 32 56 24 70 20 62 7
4 37 1335 62 30 6 20 76 14 10 32 37 14 64 15 35 34 4 45 52 27 74 12 51 33 71 17 5 33 14 29 47 41 53 13 28 6 48 26 70 49 61 33 69 30 25 35 67 24 30 22 28 15 68 9 47 47 16 50 57 14 42 20 41 49 79 23 80 10 73 44 45 22 15 12 19 15
5 37 1149 18 22 76 11 63 21 20 48 6 46 26 34 74 43 14 4 25 20 57 5 15 36 41 15 66 19 51 27 68 23 74 18 1 4 65 6 45 17 29 27 18 23 51 8 24 27 17 50 23 23 64 5 10 40 14 25 65 42 6 24 5 41 66 21 38 23 69 43 10 50 57 21 66 31
6 37 1124 21 12 30 15 33 13 75 45 76 34 40 16 14 4 18 20 12 6 41 41 70 17 40 22 64 22 57 41 31 36 8 14 10 23 80 15 46 6 22 31 33 12 71 19 76 20 77 32 37 25 4 33 1 47 20 14 27 18 55 46 24 13 80 17 26 5 1 48 46 33 26 47 14 8
7 37 1109 47 46 69 3 24 41 8 3 3 13 79 16 32 30 2 14 16 38 65 45 80 17 1 40 35 45 31 13 17 32 8 49 29 33 1 17 35 39 26 17 79 43 1 11 75 27 40 4 12 27 57 40 68 28 28 4 78 31 10 39 45 8 51 45 70 24 31 14 67 24 41 12 26 39
8 37 1367 16 8 52 44 78 30 71 9 48 23 13 45 53 46 38 16 77 19 80 30 51 25 53 5 54 39 48 9 77 10 19 13 42 9 40 49 38 8 34 9 36 6 41 30 24 11 31 46 35 22 62 6 66 19 63 47 56 32 72 40 14 45 5 43 64 21 33 5 31 35 36 45 58 20
9 37 1171 59 42 43 44 13 48 10 46 64 1 61 40 34 44 75 4 74 16 19 36 5 21 76 47 68 30 4 10 27 41 26 35 70 1 69 1 31 12 24 15 13 39 16 46 63 9 16 33 36 40 75 9 32 12 33 5 33 15 5 40 33 21 77 10 46 1 64 49 23 38 12 7 35 14
10 37 1300 70 40 73 26 38 38 24 37 29 28 78 18 50 2 37 44 26 44 47 2 11 29 75 21 69 44 56 24 72 31 17 10 37 1 58 27 51 25 54 23 8 31 42 21 22 47 43 6 62 13 3 37 9 27 15 39 46 3 79 29 41 46 77 8 50 8 41 19 41 47 26 4 48 9
