1 22 664 12 1 14 23 65 2 48 42 9 13 18 15 47 6 49 13 5 29 69 23 22 46 77 31 79 29 3 5 3 39 44 26 53 24 59 10 39 31 8 21 44 5 64 36
2 22 680 24 35 3 33 75 26 27 7 3 43 54 9 46 28 28 10 49 49 52 40 14 47 5 42 67 4 29 15 53 38 13 44 43 12 16 34 28 15 69 28 76 32 77 48
3 22 740 47 44 43 42 16 11 77 22 48 4 28 4 22 33 51 36 57 13 7 49 39 31 60 23 63 38 56 16 57 41 4 23 60 8 12 28 56 39 38 44 58 27 27 10
4 22 716 28 46 26 9 62 6 27 7 38 29 25 35 66 37 9 48 54 3 26 50 31 40 18 5 52 20 21 47 41 16 75 47 42 22 54 32 76 49 17 11 46 41 62 39
5 22 702 6 42 19 31 39 6 63 39 11 45 62 46 8 44 52 21 45 10 21 21 13 32 13 38 22 20 71 40 64 31 6 5 39 10 73 28 63 32 56 24 70 20 62 7
6 22 769 62 30 6 20 76 14 10 32 37 14 64 15 35 34 4 45 52 27 74 12 51 33 71 17 5 33 14 29 47 41 53 13 28 6 48 26 70 49 61 33 69 30 25 35
7 22 703 38 19 35 18 23 43 14 29 75 10 80 36 22 26 32 26 78 49 37 50 15 46 70 28 34 10 19 12 24 24 18 22 76 11 63 21 20 48 6 46 26 34 74 43
8 22 588 7 16 31 36 8 10 57 26 23 42 31 32 44 43 37 47 29 1 6 41 9 28 27 19 43 12 36 32 13 15 43 11 79 15 36 40 7 7 63 9 40 41 66 4
9 22 667 5 41 66 21 38 23 69 43 10 50 57 21 66 31 36 13 19 19 24 21 20 47 72 48 54 25 25 9 5 12 31 8 10 26 65 44 27 25 34 40 36 36 65 20
10 22 627 8 14 10 23 80 15 46 6 22 31 33 12 71 19 76 20 77 32 37 25 4 33 1 47 20 14 27 18 55 46 24 13 80 17 26 5 1 48 46 33 26 47 14 8
11 22 550 47 46 69 3 24 41 8 3 3 13 79 16 32 30 2 14 16 38 65 45 80 17 1 40 35 45 31 13 17 32 8 49 29 33 1 17 35 39 26 17 79 43 1 11
12 22 729 43 25 6 8 43 36 63 42 45 18 6 49 49 6 62 28 13 32 72 44 38 20 23 42 38 26 18 17 62 37 16 8 52 44 78 30 71 9 48 23 13 45 53 46
13 22 580 25 48 31 50 48 32 39 33 7 34 62 30 14 48 15 12 20 27 14 25 77 24 13 21 14 22 10 26 48 15 17 20 73 22 34 39 10 41 29 39 74 35 51 45
14 22 749 14 45 5 43 64 21 33 5 31 35 36 45 58 20 12 37 67 27 71 9 77 6 73 40 1 38 64 21 70 47 6 46 26 12 57 3 33 47 75 42 48 2 16 17
15 22 665 26 35 70 1 69 1 31 12 24 15 13 39 16 46 63 9 16 33 36 40 75 9 32 12 33 5 33 15 5 40 33 21 77 10 46 1 64 49 23 38 12 7 35 14
16 22 817 70 40 73 26 38 38 24 37 29 28 78 18 50 2 37 44 26 44 47 2 11 29 75 21 69 44 56 24 72 31 17 10 37 1 58 27 51 25 54 23 8 31 42 21
17 22 661 74 27 10 39 20 2 58 6 42 10 63 29 4 49 46 26 73 48 12 32 12 26 30 26 75 16 6 30 15 7 60 18 23 11 43 7 4 44 38 43 53 47 66 23
18 22 585 67 46 12 40 56 26 21 12 26 23 25 26 71 46 3 27 74 19 19 4 61 29 76 41 58 12 21 22 11 34 30 46 19 28 5 20 1 24 4 44 31 19 41 24
19 22 690 35 10 62 26 22 1 13 33 71 43 6 13 10 42 78 14 34 44 66 48 46 45 49 7 10 24 20 27 39 17 5 34 25 9 23 29 80 35 19 8 70 38 80 33
20 22 864 48 4 53 27 56 8 35 25 59 4 68 13 58 46 65 45 30 15 78 12 78 27 72 30 37 5 28 33 55 4 55 3 51 1 26 22 45 2 21 26 61 18 2 39
21 22 703 66 35 46 36 52 49 1 33 78 13 10 14 49 5 61 50 7 19 46 50 30 47 52 25 1 26 8 45 24 37 37 47 6 2 50 25 76 15 59 44 58 25 62 2
22 22 715 58 30 24 21 47 45 62 7 43 16 58 49 11 39 9 32 50 20 51 47 55 38 11 24 70 46 42 7 40 17 62 7 66 49 43 25 11 21 48 2 8 38 25 40
23 22 744 69 12 32 27 26 47 67 38 55 28 35 47 24 9 78 20 30 11 80 1 31 42 36 17 39 29 44 49 44 28 23 7 2 27 70 40 20 50 11 16 36 44 78 6
24 22 689 7 24 52 17 7 41 41 46 32 47 13 50 67 40 64 45 79 23 30 19 8 44 61 7 36 20 2 40 18 2 76 39 70 9 21 8 75 23 2 27 40 34 61 1
25 22 734 24 32 31 36 37 18 32 11 69 1 62 50 33 23 72 50 47 24 15 40 58 47 12 46 14 33 67 4 68 17 72 34 18 21 24 8 40 10 41 40 58 17 24 33
