1 10 1878
2 10 2088
3 10 2405
4 10 2363
5 10 2899
6 10 2789
7 10 2628
8 10 2709
9 10 2241
10 10 1977
11 10 1867
12 10 2832
13 10 3200
14 10 2011
15 10 3269
16 10 1955
17 10 2506
18 10 2792
19 10 2282
20 10 2097
21 10 2182
22 10 1941
23 10 2622
24 10 2688
25 10 2560
26 10 2837
27 10 2626
28 10 2884
29 10 2667
30 10 2343
31 10 3064
32 10 1819
33 10 2124
34 10 2062
35 10 2145
36 10 2473
37 10 1270
38 10 2280
39 10 2703
40 10 1727
41 10 2093
42 10 1786
43 10 2682
44 10 1962
45 10 2287
46 10 2420
47 10 1688
48 10 1830
49 10 2579
50 10 2758
51 10 2119
52 10 2283
53 10 2315
54 10 2312
55 10 2642
56 10 2806
57 10 2759
58 10 2252
59 10 2081
60 10 2607
61 10 1466
62 10 2406
63 10 2594
64 10 1544
65 10 2703
66 10 2857
67 10 1546
68 10 3011
69 10 2536
70 10 2534
71 10 2501
72 10 1550
73 10 2682
74 10 3056
75 10 1744
76 10 2177
77 10 2302
78 10 2557
79 10 2597
80 10 2436
81 10 2552
82 10 2579
83 10 2235
84 10 2524
85 10 2792
86 10 2938
87 10 3097
88 10 2147
89 10 2472
90 10 2466
91 10 2557
92 10 2015
93 10 2646
94 10 1963
95 10 2594
96 10 2610
97 10 2314
98 10 2028
99 10 2560
100 10 2577
