1 4 751 429 86 84 130 208 301 218 45
2 4 538 113 257 135 243 196 201 229 400
3 4 280 156 329 33 167 75 85 86 177
4 4 396 236 99 163 149 74 472 23 294
5 4 214 25 296 20 304 129 391 94 224
6 4 507 111 434 191 453 117 165 215 341
7 4 390 131 475 168 161 10 398 179 131
8 4 585 135 420 259 388 114 443 224 130
9 4 338 103 33 116 32 163 445 41 318
10 4 332 62 28 171 288 172 172 11 321
11 4 382 208 349 88 188 34 495 148 259
12 4 202 11 496 63 212 29 455 150 92
13 4 594 88 316 324 34 97 280 234 224
14 4 432 236 491 106 62 108 245 90 234
15 4 222 145 407 27 249 100 360 6 287
16 4 614 61 470 251 330 4 159 452 473
17 4 388 180 467 92 29 13 196 201 138
18 4 616 339 394 10 1 200 387 222 316
19 4 301 63 193 14 441 277 442 23 500
20 4 549 172 337 20 77 291 220 204 105
21 4 204 45 211 117 408 40 317 53 85
22 4 400 106 204 153 449 139 75 102 376
23 4 281 35 458 145 207 81 20 91 344
24 4 474 111 452 107 99 352 395 23 282
25 4 339 125 369 17 307 69 431 213 67
26 4 342 34 429 65 231 54 101 275 310
27 4 408 38 59 117 17 139 263 217 489
28 4 310 23 311 35 38 204 65 126 142
29 4 351 238 20 66 425 91 369 44 115
30 4 396 122 473 283 333 76 124 14 210
31 4 587 195 62 335 337 3 119 201 326
32 4 428 154 214 43 441 17 483 322 388
33 4 92 16 59 5 184 29 368 66 245
34 4 281 117 265 11 388 189 316 35 371
35 4 302 47 61 115 408 13 247 203 50
36 4 122 39 377 18 185 81 165 15 419
37 4 624 333 410 12 182 316 432 120 224
38 4 687 392 471 272 268 123 197 72 383
39 4 460 84 424 164 210 253 252 75 339
40 4 424 44 369 259 473 174 458 53 420
41 4 351 76 227 18 178 212 111 133 432
42 4 315 22 69 44 226 288 75 40 252
43 4 390 115 179 214 270 153 353 6 466
44 4 366 73 364 107 488 179 368 99 278
45 4 926 407 350 193 496 73 57 485 79
46 4 362 1 3 111 26 300 318 41 392
47 4 315 53 109 41 245 177 456 123 23
48 4 334 166 257 189 90 2 158 61 279
49 4 458 243 176 243 98 26 158 61 198
50 4 533 104 230 288 129 6 362 269 398
51 4 542 163 94 235 319 179 293 101 378
52 4 280 43 180 267 104 14 188 27 185
53 4 484 29 110 149 67 174 245 254 375
54 4 227 48 473 35 284 198 152 3 82
55 4 403 449 178 14 488 22 78 19 245
56 4 600 315 469 126 116 290 423 20 21
57 4 262 44 273 25 19 111 200 148 184
58 4 310 254 79 61 346 31 210 42 271
59 4 399 170 244 132 99 59 138 138 274
60 4 438 163 285 58 76 182 249 145 312
61 4 369 134 106 10 403 293 279 25 101
62 4 453 158 51 228 214 113 185 68 25
63 4 384 124 292 89 191 138 237 129 225
64 4 263 47 471 170 101 81 193 31 12
65 4 444 2 385 69 215 119 425 365 327
66 4 491 330 293 89 326 93 224 102 123
67 4 362 52 11 144 389 88 163 169 33
68 4 179 88 134 68 31 19 3 49 256
69 4 348 37 160 5 105 182 448 212 26
70 4 486 222 422 6 380 314 481 66 447
71 4 760 240 183 111 41 188 225 411 258
72 4 480 185 279 45 214 144 359 226 272
73 4 320 169 356 69 373 61 30 101 445
74 4 159 9 37 21 327 164 16 5 324
75 4 588 95 48 197 420 188 336 256 168
76 4 484 180 39 134 171 79 221 212 2
77 4 311 10 165 70 62 93 101 216 355
78 4 510 139 372 268 252 128 353 103 1
79 4 396 123 472 153 29 56 19 163 44
80 4 510 237 89 156 25 103 75 142 169
81 4 337 192 53 77 101 129 87 24 170
82 4 169 72 110 3 414 42 224 95 422
83 4 532 176 355 312 78 104 285 74 428
84 4 404 144 324 251 42 57 376 53 51
85 4 309 5 261 79 328 199 382 104 35
86 4 340 257 218 19 107 92 235 57 300
87 4 735 142 453 182 161 233 152 362 45
88 4 264 13 345 116 356 174 133 28 116
89 4 189 111 466 27 495 97 223 2 120
90 4 488 180 39 168 21 22 91 240 440
91 4 648 11 431 289 111 313 223 198 281
92 4 285 33 14 55 290 115 134 154 453
93 4 396 133 73 50 341 202 272 111 236
94 4 606 54 464 332 180 122 416 250 167
95 4 325 192 338 50 180 136 409 29 321
96 4 320 37 216 59 189 205 339 100 487
97 4 324 132 185 44 5 158 499 72 69
98 4 422 6 71 325 418 193 235 4 450
99 4 228 140 355 109 117 15 148 21 90
100 4 179 47 29 20 158 93 310 64 221
