uf20-0108 69 1 2 -3 4 5 -6 7 8 9 10 11 -12 13 -14 15 -16 17 18 19 -20 0
uf20-0405 34 -1 -2 3 -4 5 6 7 -8 9 10 -11 -12 -13 14 15 16 17 18 19 -20 0
uf20-0854 24 1 -2 3 -4 -5 6 7 8 9 -10 -11 12 -13 -14 -15 16 17 18 19 20 0
uf20-0625 91 -1 2 3 4 -5 -6 7 8 9 10 11 12 -13 -14 15 16 -17 18 19 20 0
uf20-0107 80 -1 2 3 4 -5 -6 7 8 9 10 -11 12 13 -14 15 -16 17 18 19 20 0
uf20-0945 66 -1 2 -3 4 5 6 -7 -8 9 -10 -11 -12 13 14 -15 -16 17 -18 -19 20 0
uf20-0739 54 1 -2 3 4 5 6 7 8 9 10 11 -12 -13 -14 15 -16 17 -18 19 -20 0
uf20-0734 51 1 2 -3 4 5 -6 7 -8 9 10 -11 12 13 -14 15 16 17 -18 -19 -20 0
uf20-0468 68 1 -2 3 4 5 6 7 -8 9 -10 11 -12 13 -14 15 -16 -17 -18 19 20 0
uf20-052 79 1 2 3 -4 5 6 -7 -8 -9 -10 11 12 13 14 15 16 17 18 -19 20 0
uf20-0612 42 1 2 3 4 -5 -6 -7 8 -9 -10 -11 -12 13 14 15 16 17 -18 -19 -20 0
uf20-0642 37 -1 -2 3 -4 -5 6 7 -8 -9 -10 -11 12 13 -14 15 16 17 -18 19 20 0
uf20-0373 37 1 2 3 4 -5 -6 7 8 9 -10 -11 12 13 -14 15 -16 -17 -18 -19 20 0
uf20-0221 100 -1 -2 3 4 5 -6 -7 8 9 10 11 12 13 14 15 16 17 18 19 20 0
uf20-0783 53 1 2 3 4 5 6 -7 8 9 10 11 -12 13 14 -15 -16 17 -18 19 -20 0
uf20-0102 43 -1 2 3 4 -5 6 7 8 -9 -10 11 12 13 14 -15 -16 17 18 19 -20 0
uf20-0871 33 1 -2 -3 4 5 6 7 -8 9 10 11 -12 13 -14 15 16 -17 18 -19 20 0
uf20-0656 73 1 2 -3 -4 5 -6 -7 -8 9 10 -11 -12 -13 14 -15 16 -17 18 19 -20 0
uf20-0782 37 1 -2 3 -4 5 -6 7 -8 9 10 -11 -12 -13 -14 15 16 -17 -18 -19 20 0
uf20-0272 34 1 2 3 -4 -5 -6 7 -8 9 -10 11 12 13 -14 15 16 17 -18 -19 20 0
uf20-0830 76 1 -2 3 -4 5 6 -7 -8 9 -10 11 -12 -13 14 15 16 17 18 19 20 0
uf20-0628 95 1 -2 3 4 5 6 -7 8 -9 10 11 12 13 14 15 16 17 18 -19 -20 0
uf20-0544 38 -1 -2 3 4 5 6 -7 8 9 10 11 -12 -13 14 15 -16 -17 18 19 -20 0
uf20-0816 38 1 -2 3 -4 5 -6 7 -8 -9 -10 11 12 13 14 15 -16 17 18 19 20 0
uf20-0874 81 1 2 3 4 5 -6 7 8 9 10 11 12 -13 14 15 16 -17 -18 19 20 0
