uf20-0108 96 1 -2 3 -4 -5 -6 7 8 9 10 11 -12 13 -14 15 -16 -17 18 19 -20 0
uf20-0854 75 1 -2 -3 -4 -5 6 7 -8 9 -10 -11 12 -13 -14 15 16 17 -18 19 20 0
uf20-0945 89 -1 2 -3 4 5 6 -7 -8 9 -10 -11 -12 13 14 -15 -16 17 -18 -19 20 0
uf20-0236 139 1 2 3 -4 -5 6 -7 8 9 -10 11 12 13 14 -15 16 17 -18 19 20 0
uf20-0634 51 -1 2 -3 -4 5 -6 7 -8 -9 10 11 12 -13 -14 -15 16 17 18 19 20 0
uf20-0497 60 1 2 -3 4 -5 6 7 8 -9 -10 11 12 13 -14 15 16 17 -18 -19 -20 0
uf20-0483 80 1 2 -3 -4 5 -6 7 -8 -9 10 11 12 -13 14 -15 16 17 18 19 20 0
uf20-0578 97 1 2 3 4 5 6 -7 8 9 -10 -11 12 -13 -14 15 -16 17 18 19 20 0
uf20-0501 88 1 2 3 4 -5 -6 7 8 -9 -10 -11 12 13 14 -15 16 -17 18 -19 20 0
uf20-0152 67 -1 2 3 4 5 6 7 -8 -9 -10 -11 -12 -13 -14 15 -16 17 18 19 -20 0
uf20-052 94 1 2 3 4 5 6 7 -8 -9 -10 -11 -12 13 -14 15 -16 17 -18 -19 20 0
uf20-016 115 -1 2 3 4 -5 -6 7 8 9 10 11 12 -13 14 15 -16 -17 18 -19 -20 0
uf20-045 95 -1 2 3 4 -5 -6 -7 -8 -9 -10 11 12 -13 -14 15 -16 17 18 19 20 0
uf20-0612 99 -1 -2 3 4 -5 6 -7 8 9 10 -11 12 -13 14 -15 -16 17 -18 -19 20 0
uf20-0357 99 -1 -2 3 -4 -5 6 -7 -8 -9 10 11 12 13 -14 -15 -16 17 18 19 20 0
uf20-0373 70 1 2 3 4 -5 -6 -7 8 9 10 -11 12 13 14 -15 -16 -17 -18 -19 20 0
uf20-0371 54 1 2 -3 -4 -5 -6 7 8 -9 -10 -11 12 -13 -14 -15 16 17 18 -19 20 0
uf20-0188 78 -1 2 3 4 5 6 7 8 9 -10 11 -12 13 -14 15 16 -17 18 -19 -20 0
uf20-0222 85 1 -2 -3 4 5 6 -7 -8 9 -10 11 12 13 14 15 16 -17 18 -19 20 0
