uf75-048.mwcnf 44008 -1 2 3 4 -5 -6 -7 -8 -9 -10 -11 12 13 -14 -15 16 17 -18 19 20 21 -22 23 24 25 -26 -27 28 -29 30 31 32 -33 34 35 36 -37 38 -39 40 41 42 -43 44 45 46 47 -48 49 -50 51 52 53 -54 -55 56 57 58 59 -60 -61 62 63 64 -65 66 -67 68 -69 70 71 72 73 -74 -75 0
uf75-023.mwcnf 38135 -1 2 3 4 -5 -6 -7 -8 9 10 11 -12 -13 14 15 16 -17 18 -19 -20 -21 -22 -23 24 25 -26 27 -28 29 30 -31 32 33 34 35 36 -37 -38 -39 40 -41 42 -43 44 -45 46 47 48 49 50 -51 -52 -53 54 55 56 57 -58 -59 60 -61 62 -63 -64 65 -66 -67 68 69 70 -71 72 73 74 75 0
uf75-054.mwcnf 54371 1 -2 3 -4 5 6 -7 8 -9 -10 11 12 -13 14 15 16 17 -18 -19 20 21 22 -23 24 25 26 27 28 -29 -30 -31 32 -33 34 35 36 37 38 39 -40 -41 42 43 -44 45 -46 47 48 -49 50 51 52 53 54 -55 56 57 58 -59 -60 -61 62 63 -64 65 -66 -67 68 -69 70 71 -72 -73 -74 75 0
uf75-030.mwcnf 36257 1 2 3 4 -5 6 -7 -8 9 10 -11 12 13 -14 -15 16 -17 18 19 20 21 22 -23 24 -25 -26 27 -28 29 -30 -31 32 -33 -34 35 -36 -37 38 39 40 41 42 -43 -44 -45 -46 -47 48 -49 -50 -51 52 53 54 55 56 -57 -58 -59 60 -61 62 -63 -64 -65 66 -67 68 69 70 -71 -72 73 -74 -75 0
uf75-069.mwcnf 41415 1 -2 -3 -4 -5 6 7 8 -9 10 11 12 13 -14 15 -16 17 18 -19 20 -21 22 23 -24 -25 26 27 -28 29 -30 31 32 33 34 35 -36 37 -38 39 -40 41 42 43 -44 45 -46 47 -48 -49 50 51 52 53 -54 -55 56 57 58 59 -60 61 62 63 64 -65 -66 67 -68 69 -70 71 -72 -73 74 -75 0
uf75-022.mwcnf 41870 1 2 -3 4 5 -6 7 -8 9 -10 11 -12 13 -14 -15 16 17 18 -19 20 21 -22 23 24 -25 -26 -27 28 29 30 31 32 33 -34 35 36 -37 38 39 -40 -41 42 43 44 45 -46 47 -48 -49 50 -51 -52 53 54 55 56 -57 -58 59 60 61 62 -63 -64 65 66 67 68 -69 70 -71 72 73 -74 -75 0
uf75-013.mwcnf 47746 1 -2 3 -4 5 6 -7 8 -9 10 11 12 13 -14 15 -16 -17 18 19 20 21 22 23 -24 -25 -26 -27 -28 29 -30 31 -32 33 34 -35 -36 -37 38 39 40 41 -42 43 44 45 46 -47 -48 49 50 51 52 53 54 -55 -56 57 58 59 -60 61 62 -63 -64 -65 -66 67 -68 -69 70 71 72 73 74 -75 0
uf75-024.mwcnf 43186 1 -2 -3 -4 -5 6 -7 8 -9 -10 11 -12 -13 14 15 -16 17 18 -19 -20 -21 -22 23 -24 -25 -26 27 -28 29 30 -31 -32 -33 34 35 36 37 38 -39 40 41 42 43 44 45 46 47 48 49 -50 -51 52 53 54 55 -56 57 58 59 60 61 -62 -63 64 65 66 -67 68 -69 -70 71 -72 -73 -74 75 0
uf75-053.mwcnf 44782 -1 2 -3 4 5 6 7 8 -9 10 11 12 -13 -14 15 -16 17 -18 19 20 21 -22 23 24 -25 26 -27 -28 29 30 -31 32 -33 34 35 36 -37 38 39 -40 -41 42 43 44 -45 46 47 -48 -49 -50 51 -52 53 54 55 56 -57 58 59 60 61 62 -63 64 -65 -66 -67 68 69 -70 71 72 -73 74 -75 0
uf75-083.mwcnf 55741 1 2 -3 -4 5 6 -7 -8 -9 10 -11 12 13 -14 -15 16 17 18 19 20 21 22 -23 -24 25 -26 -27 -28 -29 30 31 32 33 34 35 36 37 38 39 -40 -41 42 -43 -44 -45 46 -47 48 49 -50 -51 -52 53 54 55 -56 57 58 -59 60 61 -62 -63 -64 65 66 67 68 -69 70 -71 72 73 74 75 0
uf75-028.mwcnf 36317 1 -2 -3 -4 5 6 7 -8 -9 10 -11 12 -13 -14 15 16 17 18 19 20 21 -22 23 24 25 26 27 -28 29 30 -31 32 -33 34 -35 36 -37 -38 -39 40 41 -42 43 44 45 -46 47 48 -49 50 -51 -52 -53 -54 55 56 -57 -58 59 -60 61 -62 63 -64 -65 66 67 -68 69 -70 71 72 -73 -74 75 0
uf75-010.mwcnf 39672 1 -2 -3 -4 -5 -6 -7 8 9 10 -11 12 13 14 15 -16 17 -18 -19 20 -21 22 23 24 25 -26 27 28 -29 -30 31 32 -33 -34 35 -36 -37 38 39 40 41 42 43 44 45 46 -47 -48 49 -50 51 -52 -53 -54 -55 -56 57 -58 59 60 61 62 63 64 -65 66 -67 -68 69 70 71 72 -73 74 -75 0
uf75-016.mwcnf 46823 -1 2 3 4 -5 -6 -7 -8 9 -10 11 12 -13 14 15 16 17 -18 19 20 -21 -22 23 24 -25 -26 -27 28 29 -30 31 32 -33 -34 35 -36 -37 38 39 40 41 42 43 44 45 46 -47 48 49 -50 51 -52 53 54 -55 -56 57 58 -59 60 -61 62 63 64 -65 66 67 68 69 -70 -71 72 -73 74 -75 0
