uf20-0768.mwcnf 91840 1 -2 -3 -4 5 6 7 -8 9 10 11 -12 -13 -14 -15 16 17 18 19 20 0
uf20-0218.mwcnf 68579 -1 2 3 -4 5 6 -7 8 9 10 11 12 13 -14 -15 -16 17 -18 19 -20 0
uf20-0881.mwcnf 56988 1 -2 -3 4 5 -6 7 -8 9 10 -11 -12 -13 -14 -15 -16 -17 18 19 20 0
uf20-0216.mwcnf 92057 -1 2 -3 4 5 -6 7 8 9 -10 11 -12 13 14 15 16 -17 18 19 20 0
uf20-0254.mwcnf 33823 1 -2 3 4 5 -6 -7 8 -9 -10 11 -12 -13 -14 15 -16 17 18 19 -20 0
uf20-0974.mwcnf 101142 1 2 3 -4 5 6 -7 8 9 -10 11 12 13 -14 15 16 17 -18 -19 -20 0
uf20-0888.mwcnf 88458 1 2 3 -4 5 6 -7 8 9 10 11 -12 13 14 15 16 17 18 19 20 0
uf20-0879.mwcnf 114540 1 2 3 4 5 -6 7 8 -9 -10 11 12 13 14 15 16 17 18 -19 -20 0
uf20-0576.mwcnf 14799 1 2 -3 4 5 -6 7 -8 9 10 11 12 13 14 15 -16 -17 18 19 -20 0
uf20-0490.mwcnf 49824 1 2 3 4 5 -6 7 8 9 10 11 12 13 14 -15 16 -17 18 -19 20 0
uf20-0883.mwcnf 93406 1 -2 3 4 5 6 7 8 -9 10 -11 12 13 -14 -15 -16 17 18 19 20 0
uf20-0232.mwcnf 38066 1 -2 -3 -4 -5 -6 -7 8 9 -10 11 -12 13 -14 15 -16 17 18 19 20 0
uf20-0775.mwcnf 59134 -1 -2 -3 4 5 6 -7 -8 9 10 -11 12 -13 14 -15 -16 -17 18 19 -20 0
uf20-0591.mwcnf 14453 -1 2 3 4 5 6 -7 -8 -9 10 -11 12 -13 14 15 16 17 18 19 -20 0
uf20-0251.mwcnf 52177 -1 -2 3 4 -5 6 7 8 9 -10 11 -12 13 -14 15 16 17 -18 19 20 0
uf20-0857.mwcnf 57793 1 -2 3 4 -5 6 7 8 -9 -10 11 12 -13 -14 15 -16 17 18 -19 -20 0
uf20-0552.mwcnf 14834 1 2 3 -4 5 -6 -7 -8 9 10 11 12 13 14 15 16 17 18 19 20 0
uf20-063.mwcnf 16314 1 -2 3 4 5 -6 -7 -8 9 10 11 12 -13 14 15 16 17 18 -19 20 0
uf20-0938.mwcnf 85856 -1 2 3 4 -5 6 7 -8 -9 -10 11 -12 13 14 15 16 17 -18 19 20 0
uf20-067.mwcnf 23037 -1 2 3 4 5 6 7 8 9 10 11 12 -13 14 15 -16 -17 18 19 -20 0
uf20-0567.mwcnf 17868 1 -2 -3 -4 5 6 7 8 -9 10 11 12 13 14 15 16 -17 -18 19 20 0
uf20-0186.mwcnf 39942 -1 -2 3 4 5 6 -7 -8 9 -10 -11 12 -13 14 15 16 -17 18 -19 20 0
uf20-0542.mwcnf 11924 1 2 3 -4 5 6 -7 8 9 10 11 12 -13 14 15 16 -17 -18 19 20 0
uf20-0892.mwcnf 76562 -1 -2 3 -4 5 -6 7 -8 9 10 -11 12 13 14 -15 -16 -17 18 -19 20 0
uf20-0329.mwcnf 70388 1 2 3 4 5 6 7 -8 -9 10 11 -12 13 -14 -15 16 -17 18 19 -20 0
uf20-0600.mwcnf 12297 -1 -2 3 4 5 -6 -7 8 9 10 -11 12 -13 -14 15 -16 17 -18 19 -20 0
uf20-0210.mwcnf 100578 1 -2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 -17 -18 19 -20 0
uf20-0500.mwcnf 15561 1 2 3 -4 -5 6 7 8 -9 10 11 -12 -13 14 15 16 -17 18 -19 20 0
uf20-0724.mwcnf 16477 1 2 3 4 5 6 7 8 -9 10 11 12 13 14 15 16 17 18 19 20 0
uf20-0332.mwcnf 75802 1 2 3 -4 5 6 -7 8 -9 10 11 -12 -13 14 15 -16 17 18 19 20 0
uf20-0359.mwcnf 56361 1 -2 3 -4 -5 6 -7 8 -9 10 11 12 13 -14 -15 16 17 18 -19 -20 0
uf20-0297.mwcnf 78648 1 2 3 4 5 -6 7 8 -9 10 11 12 13 -14 15 16 17 18 19 -20 0
uf20-0846.mwcnf 85291 1 2 3 4 5 6 7 -8 9 10 11 12 13 14 -15 16 17 -18 19 20 0
uf20-0276.mwcnf 48037 -1 2 3 -4 -5 6 7 -8 9 -10 -11 12 13 14 15 16 17 18 -19 20 0
uf20-0203.mwcnf 48271 -1 -2 -3 -4 -5 -6 -7 8 9 10 11 -12 13 14 15 16 -17 18 19 20 0
uf20-0925.mwcnf 58257 1 -2 -3 4 5 -6 7 -8 -9 -10 11 -12 -13 -14 15 -16 -17 -18 19 -20 0
uf20-0807.mwcnf 47825 -1 -2 -3 4 -5 -6 -7 8 -9 -10 11 -12 -13 14 -15 16 17 18 19 -20 0
uf20-0120.mwcnf 53342 1 -2 3 4 -5 -6 7 -8 9 -10 11 12 -13 14 -15 16 17 18 -19 20 0
uf20-0796.mwcnf 76056 -1 2 -3 4 -5 6 7 8 9 -10 -11 12 -13 -14 -15 16 17 18 -19 -20 0
uf20-0125.mwcnf 53703 1 2 3 4 5 -6 7 8 -9 10 11 -12 13 14 15 16 17 18 19 20 0
uf20-0950.mwcnf 68611 1 -2 -3 -4 5 6 7 -8 9 10 -11 12 -13 -14 15 -16 17 -18 19 -20 0
uf20-0536.mwcnf 17952 1 -2 -3 4 5 6 7 8 9 10 -11 12 -13 14 15 16 17 18 -19 -20 0
uf20-0560.mwcnf 16846 1 -2 3 4 5 -6 7 8 9 10 11 -12 13 14 -15 -16 17 18 19 20 0
uf20-0923.mwcnf 63066 1 2 3 4 -5 -6 7 8 -9 10 11 12 13 -14 15 -16 -17 18 19 -20 0
uf20-0887.mwcnf 64543 -1 -2 3 4 5 -6 -7 -8 -9 10 11 12 -13 14 -15 16 17 -18 -19 -20 0
