1 37 783
2 37 945
3 37 962
4 37 906
5 37 908
6 37 812
7 37 927
8 37 875
9 37 914
10 37 880
11 37 829
12 37 790
13 37 1012
14 37 1031
15 37 955
16 37 917
17 37 927
18 37 843
19 37 877
20 37 775
21 37 1073
22 37 795
23 37 910
24 37 889
25 37 938
26 37 1053
27 37 941
28 37 990
29 37 988
30 37 926
31 37 904
32 37 965
33 37 911
34 37 977
35 37 844
36 37 710
37 37 917
38 37 881
39 37 933
40 37 962
41 37 980
42 37 1113
43 37 768
44 37 886
45 37 863
46 37 835
47 37 990
48 37 1019
49 37 813
50 37 896
51 37 998
52 37 1005
53 37 959
54 37 1012
55 37 903
56 37 840
57 37 917
58 37 855
59 37 790
60 37 830
61 37 930
62 37 775
63 37 1006
64 37 946
65 37 911
66 37 895
67 37 986
68 37 957
69 37 824
70 37 922
71 37 801
72 37 900
73 37 880
74 37 954
75 37 1049
76 37 851
77 37 820
78 37 945
79 37 941
80 37 880
81 37 839
82 37 877
83 37 979
84 37 839
85 37 844
86 37 896
87 37 901
88 37 944
89 37 1026
90 37 808
91 37 839
92 37 998
93 37 958
94 37 795
95 37 955
96 37 839
97 37 861
98 37 733
99 37 836
100 37 807
