1 15 1795
2 15 1679
3 15 2335
4 15 1815
5 15 2078
6 15 2214
7 15 1691
8 15 2094
9 15 2165
10 15 1808
11 15 1507
12 15 1788
13 15 1949
14 15 1842
15 15 1785
16 15 2101
17 15 2268
18 15 2336
19 15 1947
20 15 2380
21 15 1580
22 15 2025
23 15 2110
24 15 1793
25 15 2169
26 15 1960
27 15 2136
28 15 2119
29 15 1953
30 15 1682
31 15 2234
32 15 1997
33 15 1985
34 15 1964
35 15 1822
36 15 1756
37 15 2295
38 15 2087
39 15 1962
40 15 1883
41 15 1995
42 15 2073
43 15 2001
44 15 2169
45 15 2137
46 15 1361
47 15 1875
48 15 1509
49 15 2418
50 15 2412
51 15 1535
52 15 1875
53 15 1662
54 15 2093
55 15 1948
56 15 1968
57 15 2365
58 15 1874
59 15 1975
60 15 1703
61 15 2322
62 15 2113
63 15 2219
64 15 1765
65 15 1796
66 15 1915
67 15 2096
68 15 1898
69 15 1988
70 15 1964
71 15 2057
72 15 1872
73 15 1648
74 15 1564
75 15 2011
76 15 2210
77 15 1780
78 15 2172
79 15 1798
80 15 1987
81 15 1821
82 15 1901
83 15 1778
84 15 1861
85 15 1764
86 15 1735
87 15 2037
88 15 2265
89 15 1941
90 15 1777
91 15 2038
92 15 1538
93 15 1948
94 15 2025
95 15 2055
96 15 1869
97 15 2604
98 15 1665
99 15 2277
100 15 1704
