1 40 8091
2 40 10097
3 40 10430
4 40 9471
5 40 9605
6 40 8307
7 40 10317
8 40 10257
9 40 9408
10 40 9811
11 40 10970
12 40 10413
13 40 9790
14 40 9414
15 40 10075
16 40 10293
17 40 9526
18 40 8543
19 40 10219
20 40 8850
21 40 8871
22 40 10244
23 40 10276
24 40 10502
25 40 9900
26 40 10595
27 40 10182
28 40 9500
29 40 8964
30 40 9871
31 40 9166
32 40 10041
33 40 9897
34 40 10392
35 40 9726
36 40 9847
37 40 10414
38 40 7697
39 40 9364
40 40 10165
41 40 9559
42 40 9514
43 40 9599
44 40 10392
45 40 10117
46 40 8647
47 40 10712
48 40 10469
49 40 10359
50 40 10860
51 40 9761
52 40 9591
53 40 9320
54 40 8998
55 40 8440
56 40 10237
57 40 9171
58 40 8591
59 40 10022
60 40 9606
61 40 9544
62 40 10129
63 40 10458
64 40 9358
65 40 9473
66 40 9480
67 40 9418
68 40 9071
69 40 9461
70 40 9268
71 40 8590
72 40 10077
73 40 9764
74 40 9652
75 40 8968
76 40 9620
77 40 10289
78 40 8984
79 40 9249
80 40 9363
81 40 10016
82 40 10576
83 40 10357
84 40 8690
85 40 9818
86 40 9679
87 40 10239
88 40 9916
89 40 7921
90 40 10289
91 40 9026
92 40 9883
93 40 9529
94 40 10303
95 40 9946
96 40 10336
97 40 8495
98 40 10838
99 40 9103
100 40 9629
