uf20-0768.mwcnf 23278 -1 2 3 -4 -5 -6 7 -8 -9 10 11 12 13 14 15 16 -17 18 19 20 0
uf20-0218.mwcnf 35321 1 2 -3 -4 5 -6 7 8 9 10 -11 12 13 14 -15 -16 17 18 19 -20 0
uf20-0881.mwcnf 22808 1 2 3 4 5 6 7 -8 9 10 -11 12 13 -14 -15 16 17 18 19 20 0
uf20-0216.mwcnf 33363 1 -2 -3 4 -5 6 -7 8 -9 10 -11 12 -13 14 15 -16 17 18 19 20 0
uf20-0254.mwcnf 42646 1 -2 3 4 5 6 7 8 9 -10 11 12 -13 14 15 -16 -17 18 19 20 0
uf20-0974.mwcnf 24771 1 -2 3 -4 5 6 -7 -8 9 -10 -11 12 -13 14 15 16 17 18 19 20 0
uf20-0888.mwcnf 30824 1 2 3 -4 5 6 -7 8 9 10 11 -12 13 14 15 16 17 18 19 20 0
uf20-0879.mwcnf 28199 1 -2 3 -4 5 6 7 8 9 10 11 12 13 -14 -15 -16 17 18 19 20 0
uf20-0576.mwcnf 99520 1 2 -3 4 -5 -6 -7 8 -9 10 11 12 13 14 15 -16 17 18 19 20 0
uf20-0490.mwcnf 124338 1 -2 3 4 5 -6 7 8 9 10 11 12 13 14 -15 16 17 18 -19 20 0
uf20-0883.mwcnf 23852 1 -2 -3 4 5 6 7 8 -9 10 -11 12 -13 14 -15 16 17 18 19 20 0
uf20-0232.mwcnf 45027 1 2 -3 -4 5 6 7 8 9 10 -11 12 13 -14 15 -16 17 18 19 20 0
uf20-0775.mwcnf 18684 -1 2 -3 4 5 6 -7 -8 9 10 11 12 -13 14 -15 -16 -17 18 19 20 0
uf20-0591.mwcnf 87602 1 2 3 -4 5 6 7 -8 -9 10 -11 12 -13 14 -15 16 17 18 19 -20 0
uf20-0251.mwcnf 49530 1 -2 -3 4 5 6 7 8 9 10 11 12 13 -14 15 16 17 18 19 -20 0
uf20-0857.mwcnf 22366 1 -2 3 4 -5 6 -7 8 -9 10 11 12 -13 14 15 16 17 18 -19 -20 0
uf20-0552.mwcnf 130073 1 2 3 -4 5 6 7 -8 9 10 11 -12 13 14 15 16 17 18 19 20 0
uf20-063.mwcnf 106077 1 2 3 4 5 6 -7 -8 9 10 11 12 -13 14 -15 16 17 -18 19 20 0
uf20-0938.mwcnf 25597 -1 2 -3 4 -5 6 7 8 9 10 -11 12 13 14 15 16 -17 18 -19 20 0
uf20-067.mwcnf 104657 1 2 -3 -4 5 6 7 8 9 -10 11 12 -13 -14 15 16 17 18 19 20 0
uf20-0567.mwcnf 92493 1 -2 3 -4 -5 6 7 8 9 10 11 12 13 14 15 -16 17 -18 19 -20 0
uf20-0186.mwcnf 38581 -1 2 3 -4 5 6 7 8 9 -10 11 12 -13 14 15 16 17 18 19 20 0
uf20-0542.mwcnf 120735 1 2 3 -4 5 6 -7 8 9 10 11 -12 -13 14 15 16 17 18 19 20 0
uf20-0892.mwcnf 24505 1 2 -3 4 5 6 7 8 9 10 11 12 13 -14 15 -16 17 -18 -19 -20 0
uf20-0329.mwcnf 35100 -1 2 3 4 5 6 -7 8 9 -10 -11 12 13 14 15 16 -17 18 19 -20 0
uf20-0600.mwcnf 86910 -1 -2 3 -4 5 6 7 8 9 10 11 12 -13 -14 15 16 17 -18 19 -20 0
uf20-0210.mwcnf 27987 1 2 -3 4 5 -6 7 -8 9 10 -11 12 13 14 -15 -16 17 -18 19 -20 0
uf20-0500.mwcnf 82501 1 2 3 -4 -5 6 7 8 -9 10 11 -12 -13 14 15 16 -17 18 -19 20 0
uf20-0724.mwcnf 36361 1 2 3 4 5 6 7 8 -9 10 11 12 13 14 15 16 17 18 19 20 0
uf20-0332.mwcnf 34866 1 -2 -3 -4 5 6 -7 -8 9 10 11 12 -13 14 15 16 -17 18 -19 20 0
uf20-0359.mwcnf 34291 -1 2 -3 4 5 -6 7 8 9 10 -11 12 13 -14 -15 16 -17 18 19 20 0
uf20-0297.mwcnf 36402 1 2 3 4 5 -6 7 8 9 -10 11 12 -13 -14 15 -16 17 18 -19 -20 0
uf20-0846.mwcnf 34088 1 2 3 4 5 6 7 8 9 -10 11 12 13 14 15 16 17 -18 19 20 0
uf20-0276.mwcnf 47835 -1 -2 3 4 5 6 7 8 9 10 11 12 13 -14 15 -16 17 18 19 20 0
uf20-0203.mwcnf 38199 1 -2 -3 -4 5 6 -7 8 9 10 11 12 13 14 15 -16 -17 18 19 20 0
uf20-0925.mwcnf 23075 -1 2 3 4 5 6 -7 8 9 10 11 -12 -13 14 15 16 17 18 19 -20 0
uf20-0807.mwcnf 25721 1 -2 3 4 5 6 7 8 -9 -10 11 12 13 14 15 16 17 18 19 -20 0
uf20-0120.mwcnf 37749 1 -2 3 4 5 6 7 8 9 10 11 12 -13 -14 15 16 17 18 -19 -20 0
uf20-0796.mwcnf 22734 1 -2 3 -4 5 6 -7 8 9 10 11 12 -13 -14 -15 -16 17 18 19 20 0
uf20-0125.mwcnf 50452 1 2 3 4 5 6 7 8 -9 10 11 12 13 14 -15 16 17 18 19 20 0
uf20-0950.mwcnf 26191 1 -2 3 4 -5 6 7 8 -9 10 11 12 13 14 -15 -16 17 -18 19 20 0
uf20-0536.mwcnf 86268 1 -2 3 -4 5 -6 7 8 9 10 -11 12 13 14 15 16 17 -18 -19 -20 0
uf20-0560.mwcnf 114457 -1 2 3 4 5 -6 7 -8 9 10 -11 12 13 14 -15 16 17 18 19 20 0
uf20-0923.mwcnf 30400 1 2 3 -4 -5 -6 7 8 9 10 11 12 13 -14 15 16 17 18 19 20 0
uf20-0887.mwcnf 22493 -1 2 -3 4 -5 6 7 -8 9 10 -11 12 13 14 15 16 17 18 -19 20 0
uf20-0227.mwcnf 54573 1 2 3 4 5 6 7 8 9 -10 -11 12 13 14 15 16 17 18 19 20 0
uf20-0663.mwcnf 89681 1 -2 -3 4 5 6 7 8 9 10 -11 12 -13 14 15 -16 17 -18 19 20 0
uf20-0971.mwcnf 21293 -1 2 -3 4 5 6 -7 8 -9 10 11 12 -13 14 -15 16 17 18 -19 20 0
uf20-0198.mwcnf 42704 1 -2 3 4 5 -6 7 8 -9 10 11 12 13 -14 -15 16 17 18 19 -20 0
uf20-0727.mwcnf 29022 1 2 3 4 5 6 -7 8 9 10 11 12 13 -14 15 16 17 -18 19 20 0
uf20-0584.mwcnf 80802 1 2 -3 -4 5 6 -7 8 9 -10 -11 -12 13 -14 15 16 17 18 19 20 0
uf20-0641.mwcnf 109128 1 2 3 -4 5 6 7 8 9 10 -11 -12 -13 14 15 16 17 18 19 -20 0
uf20-0826.mwcnf 32310 1 -2 3 4 5 6 7 -8 9 10 11 12 13 -14 15 16 17 18 19 20 0
uf20-0226.mwcnf 37001 1 -2 3 4 -5 6 -7 8 9 10 11 12 13 14 -15 16 17 -18 -19 -20 0
uf20-0279.mwcnf 50748 1 2 3 4 -5 6 7 -8 9 10 11 -12 13 14 15 -16 17 18 19 20 0
uf20-0566.mwcnf 89634 1 -2 3 4 -5 -6 -7 -8 9 10 -11 12 13 14 15 -16 17 18 19 20 0
uf20-0988.mwcnf 23399 -1 2 3 4 5 6 7 8 -9 -10 11 -12 -13 -14 -15 16 17 18 19 20 0
uf20-040.mwcnf 37289 1 2 3 4 5 6 -7 -8 9 10 -11 12 -13 -14 -15 16 17 -18 19 20 0
uf20-0959.mwcnf 30555 1 2 3 4 -5 6 7 8 9 10 11 -12 13 -14 15 16 -17 18 19 20 0
uf20-0217.mwcnf 50731 1 -2 -3 4 5 6 7 8 9 -10 11 12 13 14 15 16 17 18 19 20 0
uf20-0680.mwcnf 131905 1 2 3 4 5 6 7 8 9 10 11 -12 13 14 -15 16 17 18 19 20 0
uf20-0460.mwcnf 119292 1 2 3 4 5 6 7 8 -9 10 11 12 13 -14 15 -16 17 18 19 20 0
uf20-0774.mwcnf 23755 1 -2 3 4 -5 -6 7 8 -9 10 11 12 13 -14 15 16 -17 18 19 20 0
