1 22 4108 298 417 86 226 108 148 476 309 243 305 404 19 274 257 45 201 428 229 489 283 31 284 14 388 366 100 72 1 55 130 330 235 293 60 301 121 400 351 272 45 135 451 15 45
2 22 4108 272 45 135 451 55 130 15 45 108 148 404 19 45 201 274 257 400 351 293 60 489 283 428 229 31 284 298 417 330 235 14 388 72 1 301 121 366 100 86 226 243 305 476 309
3 22 4108 301 121 14 388 31 284 400 351 72 1 404 19 108 148 476 309 135 451 298 417 428 229 489 283 243 305 86 226 15 45 366 100 293 60 330 235 272 45 55 130 274 257 45 201
4 22 4108 15 45 330 235 404 19 274 257 31 284 55 130 72 1 135 451 243 305 476 309 14 388 108 148 86 226 400 351 272 45 293 60 428 229 298 417 489 283 301 121 45 201 366 100
5 22 4108 86 226 45 201 272 45 366 100 274 257 243 305 293 60 301 121 72 1 135 451 15 45 400 351 31 284 428 229 489 283 55 130 404 19 298 417 476 309 330 235 14 388 108 148
6 22 4108 55 130 86 226 293 60 274 257 108 148 428 229 45 201 476 309 489 283 330 235 135 451 301 121 272 45 15 45 14 388 31 284 400 351 72 1 404 19 243 305 366 100 298 417
7 22 4108 31 284 72 1 301 121 243 305 400 351 14 388 293 60 330 235 108 148 15 45 366 100 428 229 476 309 274 257 45 201 86 226 489 283 272 45 135 451 55 130 298 417 404 19
8 22 4108 272 45 489 283 400 351 404 19 86 226 14 388 428 229 243 305 274 257 55 130 476 309 366 100 135 451 72 1 108 148 330 235 15 45 293 60 301 121 31 284 45 201 298 417
9 22 4108 55 130 330 235 108 148 45 201 298 417 274 257 272 45 489 283 31 284 301 121 14 388 476 309 135 451 404 19 243 305 366 100 428 229 293 60 86 226 15 45 72 1 400 351
10 22 4108 15 45 293 60 72 1 298 417 55 130 366 100 135 451 274 257 14 388 272 45 243 305 301 121 86 226 31 284 108 148 428 229 476 309 400 351 330 235 489 283 45 201 404 19
11 22 4108 293 60 298 417 301 121 135 451 45 201 108 148 330 235 476 309 400 351 428 229 55 130 272 45 489 283 366 100 86 226 243 305 31 284 14 388 274 257 404 19 72 1 15 45
12 22 4108 301 121 86 226 272 45 400 351 274 257 428 229 489 283 14 388 135 451 72 1 476 309 31 284 15 45 243 305 404 19 298 417 330 235 45 201 55 130 108 148 366 100 293 60
13 22 4108 15 45 243 305 55 130 298 417 135 451 476 309 14 388 400 351 489 283 366 100 293 60 108 148 272 45 72 1 301 121 45 201 86 226 428 229 31 284 330 235 404 19 274 257
14 22 4108 400 351 14 388 31 284 243 305 301 121 404 19 366 100 274 257 428 229 272 45 86 226 45 201 489 283 15 45 72 1 55 130 135 451 298 417 293 60 108 148 330 235 476 309
15 22 4108 272 45 301 121 366 100 274 257 400 351 489 283 14 388 15 45 476 309 45 201 108 148 55 130 72 1 428 229 404 19 243 305 298 417 330 235 31 284 293 60 135 451 86 226
16 22 4108 301 121 15 45 45 201 298 417 489 283 476 309 330 235 404 19 55 130 293 60 272 45 14 388 400 351 135 451 72 1 86 226 31 284 108 148 274 257 243 305 428 229 366 100
17 22 4108 400 351 404 19 293 60 135 451 55 130 301 121 31 284 45 201 476 309 86 226 489 283 366 100 72 1 108 148 428 229 15 45 330 235 272 45 274 257 298 417 14 388 243 305
18 22 4108 274 257 293 60 366 100 135 451 400 351 55 130 72 1 428 229 45 201 14 388 86 226 31 284 243 305 298 417 272 45 489 283 108 148 330 235 476 309 301 121 15 45 404 19
19 22 4108 72 1 14 388 274 257 15 45 135 451 404 19 108 148 272 45 243 305 31 284 86 226 298 417 489 283 428 229 293 60 476 309 400 351 55 130 301 121 366 100 45 201 330 235
20 22 4108 55 130 86 226 400 351 301 121 14 388 72 1 272 45 298 417 31 284 293 60 330 235 243 305 404 19 428 229 274 257 366 100 15 45 108 148 135 451 45 201 489 283 476 309
21 22 4108 31 284 476 309 274 257 243 305 404 19 72 1 15 45 298 417 489 283 14 388 428 229 400 351 366 100 45 201 86 226 108 148 293 60 301 121 330 235 135 451 55 130 272 45
22 22 4108 31 284 55 130 45 201 108 148 14 388 476 309 489 283 404 19 400 351 293 60 272 45 72 1 366 100 243 305 15 45 274 257 298 417 301 121 135 451 428 229 86 226 330 235
23 22 4108 400 351 243 305 45 201 31 284 404 19 301 121 135 451 86 226 330 235 55 130 272 45 428 229 298 417 108 148 476 309 366 100 15 45 14 388 489 283 293 60 274 257 72 1
24 22 4108 476 309 243 305 330 235 428 229 14 388 272 45 31 284 72 1 293 60 55 130 298 417 86 226 404 19 301 121 400 351 15 45 45 201 274 257 135 451 489 283 366 100 108 148
25 22 4108 72 1 330 235 108 148 400 351 31 284 135 451 428 229 55 130 45 201 366 100 476 309 293 60 15 45 404 19 298 417 272 45 489 283 301 121 86 226 243 305 274 257 14 388
26 22 4108 31 284 400 351 298 417 243 305 14 388 272 45 274 257 366 100 489 283 108 148 293 60 428 229 86 226 72 1 301 121 55 130 404 19 15 45 45 201 476 309 135 451 330 235
27 22 4108 293 60 301 121 243 305 55 130 15 45 298 417 489 283 330 235 31 284 428 229 86 226 404 19 72 1 14 388 366 100 45 201 108 148 476 309 272 45 135 451 274 257 400 351
28 22 4108 404 19 14 388 330 235 489 283 86 226 274 257 72 1 301 121 272 45 15 45 135 451 366 100 428 229 400 351 55 130 293 60 243 305 298 417 31 284 108 148 476 309 45 201
29 22 4108 31 284 298 417 135 451 330 235 274 257 366 100 14 388 400 351 476 309 404 19 55 130 428 229 108 148 272 45 15 45 45 201 243 305 293 60 489 283 72 1 86 226 301 121
30 22 4108 31 284 243 305 293 60 55 130 72 1 86 226 400 351 366 100 108 148 476 309 489 283 428 229 298 417 301 121 272 45 14 388 274 257 135 451 330 235 45 201 15 45 404 19
31 22 4108 400 351 14 388 45 201 55 130 293 60 86 226 298 417 489 283 31 284 108 148 428 229 72 1 301 121 404 19 15 45 274 257 135 451 272 45 366 100 476 309 330 235 243 305
32 22 4108 55 130 108 148 298 417 428 229 86 226 72 1 400 351 489 283 476 309 15 45 14 388 243 305 404 19 366 100 45 201 330 235 293 60 301 121 135 451 31 284 274 257 272 45
33 22 4108 15 45 400 351 45 201 31 284 135 451 274 257 298 417 366 100 86 226 404 19 476 309 108 148 301 121 272 45 293 60 428 229 243 305 330 235 489 283 55 130 14 388 72 1
34 22 4108 301 121 400 351 135 451 272 45 14 388 108 148 55 130 45 201 330 235 293 60 366 100 86 226 404 19 15 45 274 257 428 229 476 309 298 417 243 305 489 283 72 1 31 284
35 22 4108 293 60 135 451 274 257 404 19 86 226 301 121 72 1 400 351 108 148 243 305 272 45 14 388 489 283 15 45 330 235 476 309 55 130 366 100 45 201 31 284 298 417 428 229
