1 15 150
2 15 153
3 15 109
4 15 116
5 15 125
6 15 98
7 15 164
8 15 153
9 15 102
10 15 116
11 15 90
12 15 67
13 15 92
14 15 153
15 15 119
16 15 119
17 15 105
18 15 91
19 15 135
20 15 166
21 15 149
22 15 132
23 15 132
24 15 181
25 15 124
26 15 177
27 15 119
28 15 94
29 15 163
30 15 139
31 15 100
32 15 145
33 15 94
34 15 180
35 15 151
36 15 170
37 15 159
38 15 163
39 15 129
40 15 131
41 15 106
42 15 129
43 15 173
44 15 78
45 15 73
46 15 106
47 15 156
48 15 107
49 15 128
50 15 71
51 15 147
52 15 79
53 15 103
54 15 98
55 15 118
56 15 142
57 15 83
58 15 58
59 15 178
60 15 91
61 15 97
62 15 176
63 15 90
64 15 105
65 15 137
66 15 125
67 15 97
68 15 96
69 15 103
70 15 96
71 15 101
72 15 75
73 15 101
74 15 105
75 15 128
76 15 135
77 15 88
78 15 94
79 15 83
80 15 104
81 15 129
82 15 141
83 15 158
84 15 138
85 15 116
86 15 96
87 15 130
88 15 192
89 15 96
90 15 147
91 15 142
92 15 123
93 15 147
94 15 103
95 15 161
96 15 122
97 15 101
98 15 98
99 15 179
100 15 131
101 15 93
102 15 178
103 15 49
104 15 117
105 15 134
106 15 123
107 15 81
108 15 169
109 15 135
110 15 125
111 15 150
112 15 156
113 15 106
114 15 96
115 15 125
116 15 103
117 15 153
118 15 93
119 15 142
120 15 161
121 15 117
122 15 109
123 15 110
124 15 130
125 15 119
126 15 159
127 15 93
128 15 66
129 15 104
130 15 153
131 15 126
132 15 132
133 15 149
134 15 141
135 15 129
136 15 106
137 15 85
138 15 96
139 15 123
140 15 67
141 15 143
142 15 158
143 15 91
144 15 161
145 15 139
146 15 116
147 15 91
148 15 99
149 15 78
150 15 79
151 15 74
152 15 140
153 15 136
154 15 148
155 15 112
156 15 147
157 15 126
158 15 110
159 15 195
160 15 78
161 15 184
162 15 144
163 15 104
164 15 68
165 15 146
166 15 180
167 15 160
168 15 106
169 15 136
170 15 151
171 15 125
172 15 169
173 15 128
174 15 144
175 15 111
176 15 123
177 15 129
178 15 124
179 15 97
180 15 92
181 15 114
182 15 132
183 15 98
184 15 120
185 15 83
186 15 140
187 15 178
188 15 143
189 15 111
190 15 119
191 15 104
192 15 105
193 15 130
194 15 115
195 15 121
196 15 150
197 15 126
198 15 168
199 15 105
200 15 205
201 15 92
202 15 156
203 15 155
204 15 125
205 15 106
206 15 155
207 15 124
208 15 155
209 15 111
210 15 123
211 15 136
212 15 159
213 15 96
214 15 134
215 15 147
216 15 89
217 15 94
218 15 102
219 15 204
220 15 137
221 15 102
222 15 161
223 15 164
224 15 164
225 15 90
226 15 97
227 15 135
228 15 110
229 15 134
230 15 67
231 15 176
232 15 131
233 15 49
234 15 154
235 15 127
236 15 149
237 15 97
238 15 103
239 15 107
240 15 154
241 15 132
242 15 99
243 15 141
244 15 101
245 15 105
246 15 226
247 15 106
248 15 98
249 15 117
250 15 146
251 15 69
252 15 101
253 15 105
254 15 141
255 15 112
256 15 195
257 15 120
258 15 149
259 15 119
260 15 131
261 15 106
262 15 139
263 15 146
264 15 59
265 15 63
266 15 94
267 15 144
268 15 75
269 15 95
270 15 167
271 15 113
272 15 139
273 15 169
274 15 218
275 15 72
276 15 151
277 15 127
278 15 152
279 15 121
280 15 178
281 15 123
282 15 115
283 15 120
284 15 99
285 15 106
286 15 152
287 15 170
288 15 132
289 15 130
290 15 82
291 15 107
292 15 146
293 15 133
294 15 123
295 15 198
296 15 73
297 15 242
298 15 87
299 15 83
300 15 145
301 15 49
302 15 108
303 15 97
304 15 130
305 15 142
306 15 91
307 15 148
308 15 153
309 15 108
310 15 82
311 15 140
312 15 145
313 15 80
314 15 128
315 15 113
316 15 108
317 15 122
318 15 146
319 15 77
320 15 102
321 15 112
322 15 148
323 15 137
324 15 117
325 15 133
326 15 136
327 15 50
328 15 81
329 15 143
330 15 162
331 15 136
332 15 86
333 15 117
334 15 121
335 15 147
336 15 131
337 15 140
338 15 77
339 15 108
340 15 115
341 15 97
342 15 91
343 15 124
344 15 93
345 15 75
346 15 116
347 15 84
348 15 85
349 15 115
350 15 129
351 15 121
352 15 91
353 15 118
354 15 98
355 15 110
356 15 99
357 15 118
358 15 79
359 15 89
360 15 93
361 15 131
362 15 64
363 15 186
364 15 129
365 15 89
366 15 140
367 15 88
368 15 129
369 15 128
370 15 149
371 15 116
372 15 88
373 15 172
374 15 111
375 15 123
376 15 144
377 15 169
378 15 213
379 15 166
380 15 56
381 15 111
382 15 143
383 15 77
384 15 81
385 15 117
386 15 132
387 15 120
388 15 140
389 15 130
390 15 76
391 15 111
392 15 133
393 15 100
394 15 159
395 15 76
396 15 161
397 15 104
398 15 60
399 15 133
400 15 90
401 15 125
402 15 107
403 15 124
404 15 91
405 15 145
406 15 140
407 15 97
408 15 122
409 15 133
410 15 176
411 15 76
412 15 153
413 15 189
414 15 110
415 15 139
416 15 172
417 15 105
418 15 136
419 15 82
420 15 110
421 15 101
422 15 135
423 15 86
424 15 114
425 15 117
426 15 128
427 15 122
428 15 82
429 15 86
430 15 178
431 15 89
432 15 93
433 15 200
434 15 82
435 15 83
436 15 150
437 15 96
438 15 113
439 15 127
440 15 142
441 15 125
442 15 96
443 15 114
444 15 146
445 15 206
446 15 71
447 15 99
448 15 137
449 15 134
450 15 132
451 15 131
452 15 114
453 15 149
454 15 177
455 15 132
456 15 118
457 15 175
458 15 104
459 15 77
460 15 76
461 15 145
462 15 125
463 15 85
464 15 103
465 15 102
466 15 91
467 15 122
468 15 103
469 15 91
470 15 77
471 15 139
472 15 112
473 15 67
474 15 115
475 15 158
476 15 108
477 15 73
478 15 113
479 15 115
480 15 155
481 15 125
482 15 69
483 15 146
484 15 117
485 15 140
486 15 95
487 15 149
488 15 136
489 15 107
490 15 122
491 15 87
492 15 126
493 15 117
494 15 132
495 15 152
496 15 128
497 15 75
498 15 105
499 15 207
500 15 138
501 15 81
502 15 126
503 15 106
504 15 137
505 15 85
506 15 119
507 15 77
508 15 150
509 15 106
510 15 114
511 15 82
512 15 141
513 15 62
514 15 126
515 15 117
516 15 165
517 15 134
518 15 154
519 15 154
520 15 93
521 15 102
522 15 132
523 15 91
524 15 161
525 15 120
526 15 155
527 15 151
528 15 173
529 15 107
530 15 98
531 15 101
532 15 119
533 15 139
534 15 138
535 15 125
536 15 111
537 15 85
538 15 89
539 15 45
540 15 101
541 15 199
542 15 142
543 15 124
544 15 86
545 15 151
546 15 149
547 15 92
548 15 135
549 15 119
550 15 91
551 15 151
552 15 108
553 15 210
554 15 109
555 15 106
556 15 54
557 15 91
558 15 139
559 15 144
560 15 116
561 15 176
562 15 134
563 15 95
564 15 79
565 15 181
566 15 143
567 15 134
568 15 148
569 15 93
570 15 166
571 15 93
572 15 102
573 15 164
574 15 131
575 15 110
576 15 96
577 15 94
578 15 171
579 15 75
580 15 103
581 15 104
582 15 89
583 15 125
584 15 83
585 15 213
586 15 150
587 15 73
588 15 122
589 15 120
590 15 141
591 15 154
592 15 127
593 15 139
594 15 157
595 15 140
596 15 104
597 15 86
598 15 152
599 15 170
600 15 97
601 15 181
602 15 99
603 15 94
604 15 94
605 15 133
606 15 170
607 15 170
608 15 132
609 15 87
