1 4 13738 11486 1 13714 23 64635 2 47553 42
2 4 7314 20658 11 23569 30 9570 31 19348 4
3 4 24411 68449 23 21496 46 76023 31 78148 29
4 4 14774 7067 2 62046 28 41082 33 37551 37
5 4 15332 38819 31 7119 21 43405 5 63981 36
6 4 12771 23693 35 2532 33 74826 26 26666 7
7 4 14059 68148 34 13539 29 43812 18 15096 31
8 4 13542 51168 40 13276 47 4687 42 66293 4
9 4 17155 23442 33 59232 9 70149 27 18731 10
10 4 24733 27305 15 68314 28 75438 32 76278 48
11 4 18165 46973 44 42780 42 15851 11 76052 22
12 4 11957 5340 18 5689 14 51930 32 56620 36
13 4 16695 6875 49 38153 31 59400 23 62528 38
14 4 13742 24516 36 64963 3 35793 38 12151 7
15 4 17693 55369 39 37245 44 57758 27 26560 10
16 4 14099 27999 46 25231 9 61427 6 26340 7
17 4 23531 45669 16 54542 41 59179 6 75924 34
18 4 12489 25719 50 30312 40 17504 5 51362 20
19 4 20861 74584 26 25002 47 74094 26 34936 34
20 4 19955 75461 49 16576 11 45981 41 61535 39
21 4 12439 5432 42 18199 31 38702 6 62058 39
22 4 24523 70859 39 72413 5 69264 32 32700 28
23 4 6792 20774 21 12801 32 12933 38 21421 20
24 4 13453 63243 40 48378 4 7903 24 15008 46
25 4 24914 62653 32 55328 24 69686 20 61479 7
26 4 15236 61575 30 5003 20 75838 14 9948 32
27 4 16887 21088 40 22616 22 54016 3 71155 33
28 4 19881 73470 12 50744 33 70143 17 4462 33
29 4 13909 45984 29 64652 33 19350 18 9106 30
30 4 22190 69001 49 60042 33 68209 30 24648 35
31 4 10779 37680 19 34363 18 22402 43 13346 29
32 4 15342 15509 50 56328 14 41367 20 40222 49
33 4 15506 36548 50 14768 46 69961 28 33789 10
34 4 10716 18047 15 37025 12 34668 48 17422 39
35 4 12426 19545 48 5938 46 25450 34 73327 43
36 4 10177 6388 16 30901 36 7737 10 56751 26
37 4 25768 65977 19 50464 27 67260 23 73979 18
38 4 8280 5356 41 8266 28 26525 19 42655 12
39 4 11317 50449 8 23526 27 16211 50 22992 23
40 4 17436 6682 7 62724 9 39176 41 65785 4
41 4 17572 4103 41 65688 21 37374 23 68560 43
42 4 18094 79199 36 32162 41 49126 23 20458 12
43 4 16780 23715 21 19427 47 71123 48 53540 25
44 4 8442 13805 4 17970 20 11995 6 40656 41
45 4 15906 26013 25 33797 40 35184 36 64071 20
46 4 14145 7015 14 9507 23 79158 15 45770 6
47 4 12804 48291 21 18717 44 30164 47 30875 49
48 4 6019 36894 25 3351 33 571 47 19376 14
49 4 14839 27803 34 72792 15 20605 50 27194 16
50 4 8477 288 48 45365 33 25546 47 13576 8
51 4 14489 46370 46 68089 3 23064 41 7368 3
52 4 11520 20230 49 25033 20 47859 1 22078 10
53 4 17875 64026 45 79989 17 415 40 34320 45
54 4 20113 20800 11 50539 5 77028 18 52767 1
55 4 13796 34259 39 25220 17 78484 43 4 11
56 4 15358 42883 25 5658 8 42589 36 62458 42
57 4 15893 27813 4 77027 31 9555 39 44536 8
58 4 16930 71637 44 37745 20 22200 42 37724 26
59 4 16446 25614 39 58358 10 11214 33 69282 49
60 4 18202 70515 9 47279 23 12027 45 52206 46
61 4 14018 24108 48 30045 50 47566 32 38470 33
62 4 19567 53805 39 47200 9 76484 10 18185 13
63 4 11595 13756 25 76830 24 12198 21 13173 22
64 4 12870 40363 30 23252 11 30786 46 34301 22
65 4 16268 9556 41 28897 39 73614 35 50620 45
66 4 11309 13466 45 4018 43 63062 21 32545 5
67 4 21760 55535 22 71807 37 31398 8 58866 42
68 4 21924 70134 9 76641 6 72271 40 195 38
