1 15 51174 11486 1 13714 23 64635 2 47553 42 8688 13 17275 15 46804 6 48096 13 4828 29 68449 23 21496 46 76023 31 78148 29 2315 5 2230 39
2 15 49605 41082 33 37551 37 15983 25 48774 5 32070 28 7056 40 56144 26 23693 35 2532 33 74826 26 26666 7 2380 43 53629 9 45685 28 27985 10
3 15 75518 78186 32 63189 9 74888 3 66572 42 5539 18 23442 33 59232 9 70149 27 18731 10 53938 18 23790 43 43907 48 50241 48 76403 11 46973 44
4 15 60441 66575 10 17211 48 34138 30 5340 18 5689 14 51930 32 56620 36 19828 5 76960 24 48508 38 36302 40 60037 35 24516 36 64963 3 35793 38
5 15 58243 11019 28 55369 39 37245 44 57758 27 26560 10 49579 18 72341 16 13963 39 8577 17 10940 24 45669 16 54542 41 59179 6 75924 34 3768 17
6 15 70380 30312 40 17504 5 51362 20 20834 47 40178 16 74190 47 41253 22 53746 32 75461 49 16576 11 45981 41 61535 39 58404 4 67109 12 49359 25
7 15 55581 62058 39 10983 45 61780 46 7668 44 51080 21 44222 10 20774 21 12801 32 12933 38 21421 20 70929 40 63659 31 5140 5 38066 10 72301 28
8 15 59735 50700 35 37985 44 31894 39 10506 37 61575 30 5003 20 75838 14 9948 32 36278 14 63667 15 34729 34 3451 45 51568 27 73470 12 50744 33
9 15 59797 25891 3 52749 9 45984 29 64652 33 19350 18 9106 30 40105 44 78383 38 51291 43 46860 16 55811 42 37680 19 34363 18 22402 43 13346 29
10 15 65809 15509 50 56328 14 41367 20 40222 49 78364 23 79360 10 72857 44 44222 22 14740 12 18047 15 37025 12 34668 48 17422 39 32592 13 75376 4
11 15 64402 25450 34 73327 43 13233 4 24006 20 56029 5 14628 36 40836 15 65977 19 50464 27 67260 23 73979 18 797 4 64522 6 44694 17 28822 27
12 15 69767 35826 32 12552 15 42254 11 78465 15 35986 40 6682 7 62724 9 39176 41 65785 4 38361 3 64758 42 32101 24 36261 43 67548 6 79199 36
13 15 51679 65027 31 35508 13 18926 19 23715 21 19427 47 71123 48 53540 25 24948 9 4946 12 30679 8 9500 26 64458 44 26013 25 33797 40 35184 36
14 15 53412 30735 36 7015 14 9507 23 79158 15 45770 6 21006 31 32046 12 70289 19 75198 20 76891 32 36894 25 3351 33 571 47 19376 14 26322 18
15 15 59813 72792 15 20605 50 27194 16 7806 1 75580 29 51329 16 74565 9 11353 15 46370 46 68089 3 23064 41 7368 3 2685 13 78014 16 31316 30
16 15 71430 22078 10 59646 41 71598 50 25918 1 62973 22 71777 19 20800 11 50539 5 77028 18 52767 1 26560 22 61868 16 25866 50 68360 1 16527 47
17 15 67568 39098 4 11923 27 56440 40 67076 28 27813 4 77027 31 9555 39 44536 8 50530 45 69961 24 30814 14 66878 24 40062 12 25614 39 58358 10
18 15 80455 51619 44 77764 30 70515 9 47279 23 12027 45 52206 46 37822 16 76391 19 79905 30 50729 25 52624 5 53805 39 47200 9 76484 10 18185 13
19 15 59471 13756 25 76830 24 12198 21 13173 22 9510 26 47511 15 16769 20 72921 22 33623 39 9556 41 28897 39 73614 35 50620 45 63918 9 71818 3
20 15 68021 63062 21 32545 5 30024 35 35079 45 57847 20 11999 37 66070 27 70134 9 76641 6 72271 40 195 38 63767 21 69175 47 5992 46 25417 12
21 15 53705 4388 21 75136 47 67190 30 3093 10 26687 41 25270 35 69306 1 68779 1 30061 12 23748 15 12820 39 15936 46 62940 9 15772 33 35933 40
22 15 52646 13164 20 18776 21 7328 21 23747 3 63154 21 33159 48 15348 29 1260 40 78260 14 60285 8 10793 22 21806 32 69491 40 72717 26 37178 38
23 15 56486 58996 18 43433 49 27862 31 2573 23 69039 16 68811 29 2900 7 45236 47 32027 43 69608 35 36912 45 49300 11 14556 23 1518 36 42091 32
24 15 58522 53958 23 7263 31 41736 21 21819 47 42364 6 61439 13 2637 37 8345 27 14951 39 45386 3 78123 29 40888 46 76324 8 49672 8 40323 19
25 15 63130 74477 16 5924 30 14025 7 59877 18 22692 11 42019 7 3060 44 37587 43 52807 47 65529 23 58886 42 72997 8 62630 35 40410 14 18384 16
26 15 47057 24521 26 70621 46 2876 27 73025 19 18380 4 60492 29 75674 41 57591 12 20945 22 10370 34 29649 46 18239 28 4487 20 304 24 3396 44
27 15 56199 29093 26 37122 31 34245 10 61615 26 21340 1 12716 33 70280 43 5309 13 9286 42 77811 14 33500 44 65229 48 45716 45 48923 7 9805 24
28 15 67756 43158 25 26482 3 53853 16 13221 14 45558 50 54950 12 12541 44 59376 50 52395 48 47920 4 52130 27 55426 8 34212 25 58674 4 67672 13
29 15 45137 73215 41 70503 19 23448 49 18265 49 42400 45 47568 24 6430 18 52160 35 6328 34 4457 32 204 17 34477 28 1895 13 41441 38 28580 1
30 15 70759 1478 41 55433 29 56604 32 77372 1 52169 49 19856 6 21424 31 7462 38 79269 5 29370 29 79271 19 75092 33 39674 1 41236 5 71889 15
31 15 70410 36497 47 5944 2 49586 25 75454 15 58789 44 57084 25 61083 2 32644 37 46936 15 32590 29 71328 39 10668 27 25128 36 78292 7 62079 6
32 15 58680 49838 20 50511 47 54034 38 10672 24 69946 46 41948 7 39576 17 61677 7 65133 49 42930 25 10757 21 47539 2 7910 38 24869 40 9463 43
33 15 63580 31225 27 25539 47 66202 38 54513 28 34010 47 23689 9 77210 20 29470 11 79687 1 30424 42 35947 17 38368 29 43347 49 43179 28 22994 7
34 15 64483 43160 44 63316 13 79332 7 24274 23 69232 49 9172 42 6464 24 51289 17 6687 41 40947 46 31096 47 12328 50 66205 40 63119 45 78218 23
35 15 48186 29555 5 69116 39 9822 23 31161 1 63820 11 2934 48 61268 44 13200 13 12637 47 36508 2 42723 25 53795 38 1367 20 23061 32 30896 36
36 15 65931 27798 20 17025 43 1008 39 78622 21 36493 45 79249 29 37850 9 62691 36 73901 8 72712 9 52526 42 5014 43 26967 45 53919 11 33537 15
37 15 57912 39627 10 40288 40 57574 17 23899 33 50968 5 71934 5 27911 18 32448 22 34393 5 56361 43 10372 34 76028 3 4169 46 37298 37 15853 46
