1 20 71257 11486 1 13714 23 64635 2 47553 42 8688 13 17275 15 46804 6 48096 13 4828 29 68449 23 21496 46 76023 31 78148 29 2315 5 2230 39 43734 26 52744 24 58417 10 38819 31 7119 21
2 20 65569 7056 40 56144 26 23693 35 2532 33 74826 26 26666 7 2380 43 53629 9 45685 28 27985 10 48084 49 51168 40 13276 47 4687 42 66293 4 28241 15 52308 38 12958 44 42358 12 15725 34
3 20 86165 23790 43 43907 48 50241 48 76403 11 46973 44 42780 42 15851 11 76052 22 47316 4 27587 4 21572 33 50682 36 56030 13 6875 49 38153 31 59400 23 62528 38 55256 16 56578 41 3677 23
4 20 72166 12151 7 43371 35 62395 24 69335 37 43060 17 15822 31 27999 46 25231 9 61427 6 26340 7 37677 29 24335 35 65439 37 8095 48 53255 3 25719 50 30312 40 17504 5 51362 20 20834 47
5 20 75094 25002 47 74094 26 34936 34 51013 48 77245 11 16106 29 64005 39 61911 37 5432 42 18199 31 38702 6 62058 39 10983 45 61780 46 7668 44 51080 21 44222 10 20774 21 12801 32 12933 38
6 20 75622 30496 45 63243 40 48378 4 7903 24 15008 46 44584 40 50700 35 37985 44 31894 39 10506 37 61575 30 5003 20 75838 14 9948 32 36278 14 63667 15 34729 34 3451 45 51568 27 73470 12
7 20 85636 51661 44 25891 3 52749 9 45984 29 64652 33 19350 18 9106 30 40105 44 78383 38 51291 43 46860 16 55811 42 37680 19 34363 18 22402 43 13346 29 74622 10 79162 36 21164 26 31784 26
8 20 85345 78364 23 79360 10 72857 44 44222 22 14740 12 18047 15 37025 12 34668 48 17422 39 32592 13 75376 4 72649 16 53016 46 68679 9 6388 16 30901 36 7737 10 56751 26 22417 42 30245 32
9 20 74268 67260 23 73979 18 797 4 64522 6 44694 17 28822 27 17797 23 50449 8 23526 27 16211 50 22992 23 63106 5 9857 40 13327 25 64015 42 5602 24 4103 41 65688 21 37374 23 68560 43
10 20 79232 79199 36 32162 41 49126 23 20458 12 29220 15 32442 13 74144 45 75715 34 39810 16 13805 4 17970 20 11995 6 40656 41 69529 17 39782 22 63048 22 56003 41 30735 36 7015 14 9507 23
11 20 76785 23981 29 8740 14 48291 21 18717 44 30164 47 30875 49 49734 24 39965 3 52668 1 74240 13 21449 17 27803 34 72792 15 20605 50 27194 16 7806 1 75580 29 51329 16 74565 9 11353 15
12 20 87021 73433 43 4311 15 65293 5 4638 2 20230 49 25033 20 47859 1 22078 10 59646 41 71598 50 25918 1 62973 22 71777 19 20800 11 50539 5 77028 18 52767 1 26560 22 61868 16 25866 50
13 20 87772 4 11 74209 27 39098 4 11923 27 56440 40 67076 28 27813 4 77027 31 9555 39 44536 8 50530 45 69961 24 30814 14 66878 24 40062 12 25614 39 58358 10 11214 33 69282 49 47333 45
14 20 88711 47279 23 12027 45 52206 46 37822 16 76391 19 79905 30 50729 25 52624 5 53805 39 47200 9 76484 10 18185 13 41917 9 39513 49 37839 8 33596 9 35192 6 40363 30 23252 11 30786 46
15 20 88094 33623 39 9556 41 28897 39 73614 35 50620 45 63918 9 71818 3 68006 40 33167 21 7991 19 55535 22 71807 37 31398 8 58866 42 42863 44 12980 48 9219 46 63770 1 60024 40 33275 44
16 20 71828 5992 46 25417 12 56830 3 32978 47 74723 42 47559 2 15992 17 65524 16 55007 44 832 43 262 19 18606 15 23692 9 62248 10 72193 40 13426 10 52508 23 62552 47 13164 20 18776 21
17 20 81176 32907 15 4689 40 32672 21 76400 10 45113 1 63792 49 22378 38 11203 7 34397 14 50053 44 63451 46 41045 24 60048 15 58996 18 43433 49 27862 31 2573 23 69039 16 68811 29 2900 7
18 20 84828 74607 21 68524 44 55011 24 71445 31 16149 10 36086 1 57230 27 50326 25 53958 23 7263 31 41736 21 21819 47 42364 6 61439 13 2637 37 8345 27 14951 39 45386 3 78123 29 40888 46
19 20 76098 11262 32 11469 26 29139 26 74477 16 5924 30 14025 7 59877 18 22692 11 42019 7 3060 44 37587 43 52807 47 65529 23 58886 42 72997 8 62630 35 40410 14 18384 16 36612 16 41194 45
20 20 60345 2876 27 73025 19 18380 4 60492 29 75674 41 57591 12 20945 22 10370 34 29649 46 18239 28 4487 20 304 24 3396 44 30017 19 40463 24 48459 22 14761 39 40142 14 1516 8 52672 44
21 20 77739 5309 13 9286 42 77811 14 33500 44 65229 48 45716 45 48923 7 9805 24 19615 27 38742 17 4535 34 24668 9 22356 29 79630 35 18884 8 69814 38 79132 33 75948 30 6161 33 42327 35
22 20 91681 34212 25 58674 4 67672 13 57124 46 64896 45 29714 15 77354 12 77178 27 71914 30 36889 5 27489 33 54956 4 54020 3 50950 1 25762 22 44050 2 20406 26 60533 18 1548 39 1478 41
23 20 74206 45412 36 51172 49 500 33 77537 13 9436 14 48549 5 60258 50 6560 19 45840 50 29960 47 51819 25 648 26 7998 45 23022 37 36497 47 5944 2 49586 25 75454 15 58789 44 57084 25
24 20 80693 1896 21 57699 30 23966 21 46133 45 61416 7 42391 16 57016 49 10468 39 8932 32 49838 20 50511 47 54034 38 10672 24 69946 46 41948 7 39576 17 61677 7 65133 49 42930 25 10757 21
25 20 83207 2915 5 59744 16 63375 6 68640 12 31225 27 25539 47 66202 38 54513 28 34010 47 23689 9 77210 20 29470 11 79687 1 30424 42 35947 17 38368 29 43347 49 43179 28 22994 7 1597 27
26 20 75309 63316 13 79332 7 24274 23 69232 49 9172 42 6464 24 51289 17 6687 41 40947 46 31096 47 12328 50 66205 40 63119 45 78218 23 29103 19 7066 44 60942 7 35710 20 1185 40 17413 2
27 20 72074 61268 44 13200 13 12637 47 36508 2 42723 25 53795 38 1367 20 23061 32 30896 36 36720 18 31811 11 68532 1 61207 50 32827 23 71953 50 46397 24 14273 40 57258 47 11235 46 13079 33
28 20 70347 5014 43 26967 45 53919 11 33537 15 12468 25 15740 26 63188 36 25925 15 52599 32 7161 45 6678 18 27232 21 35102 22 6447 36 68078 7 54227 48 4458 3 73091 24 58974 10 72667 25
