uf75-048.mwcnf 37747 1 2 3 4 5 6 -7 -8 -9 10 11 -12 -13 14 15 -16 -17 18 -19 -20 -21 22 -23 24 25 26 -27 28 -29 30 -31 32 33 34 35 -36 37 38 -39 40 -41 42 43 44 45 46 47 48 -49 50 -51 -52 53 -54 -55 56 57 58 59 60 61 62 63 64 65 66 -67 68 -69 70 71 72 -73 -74 75 0
uf75-023.mwcnf 39541 -1 2 3 -4 -5 -6 -7 8 -9 10 11 -12 -13 14 15 16 -17 18 19 -20 21 22 -23 24 25 -26 27 28 29 30 31 32 33 34 -35 36 37 -38 -39 40 41 42 43 -44 -45 46 47 48 -49 50 51 52 53 54 55 -56 57 -58 -59 60 61 62 63 64 65 66 -67 68 69 70 71 -72 73 -74 -75 0
uf75-054.mwcnf 35748 -1 2 3 4 5 -6 7 -8 9 -10 11 -12 13 14 -15 16 17 18 -19 -20 21 22 23 24 25 26 -27 -28 29 -30 31 -32 33 34 35 36 -37 -38 39 40 41 -42 43 44 45 46 47 48 49 50 -51 52 -53 54 55 56 -57 58 -59 60 61 62 -63 -64 -65 -66 -67 -68 69 70 71 -72 73 74 -75 0
uf75-030.mwcnf 57877 -1 2 3 4 -5 6 7 8 9 10 -11 -12 13 14 -15 -16 17 18 19 20 21 22 23 24 25 -26 27 28 29 30 -31 32 -33 34 35 36 -37 38 -39 40 41 42 43 44 -45 -46 -47 48 49 50 51 52 -53 54 55 56 -57 -58 59 -60 -61 62 63 64 65 66 67 68 69 -70 -71 72 -73 -74 75 0
uf75-069.mwcnf 41387 1 -2 3 -4 5 6 7 8 -9 10 11 12 13 -14 15 16 17 -18 19 -20 -21 22 23 24 25 26 27 -28 29 30 31 -32 33 34 35 36 37 38 39 40 41 42 43 -44 -45 46 -47 48 -49 -50 -51 -52 53 54 55 56 57 58 59 -60 -61 -62 -63 64 65 -66 67 68 69 70 71 72 73 74 75 0
uf75-022.mwcnf 41265 1 2 3 4 -5 -6 7 8 9 10 11 -12 13 -14 -15 16 17 -18 19 20 21 -22 23 24 -25 26 27 -28 29 -30 31 -32 -33 34 35 -36 37 38 -39 40 -41 -42 43 -44 45 46 47 -48 49 50 51 -52 -53 54 55 56 57 58 59 60 61 62 63 64 65 -66 -67 -68 69 70 71 72 73 74 75 0
uf75-013.mwcnf 40787 1 -2 -3 4 5 6 7 -8 9 10 11 -12 13 14 15 16 17 -18 -19 20 21 -22 -23 24 25 26 -27 28 29 30 31 32 33 34 35 36 37 38 -39 40 -41 42 -43 44 -45 -46 -47 48 49 -50 51 52 53 54 55 -56 57 -58 59 60 61 -62 63 64 65 -66 67 -68 69 -70 71 -72 73 -74 75 0
uf75-024.mwcnf 44598 1 2 3 4 -5 6 -7 8 9 10 11 12 13 14 -15 16 -17 -18 19 -20 -21 22 23 24 25 -26 27 -28 29 30 31 32 33 34 -35 36 -37 -38 -39 -40 -41 -42 -43 -44 45 46 47 -48 49 50 -51 52 53 -54 55 -56 -57 58 59 -60 61 62 63 64 65 -66 67 68 69 70 71 -72 -73 74 -75 0
uf75-053.mwcnf 27193 -1 -2 -3 -4 5 -6 7 -8 -9 10 11 12 13 -14 15 16 17 -18 19 -20 -21 22 23 24 -25 26 27 28 -29 -30 31 32 33 34 35 -36 -37 38 39 -40 41 42 43 44 45 46 47 -48 -49 50 -51 52 53 -54 -55 56 -57 58 59 60 61 -62 -63 64 65 -66 -67 68 69 70 71 72 73 74 -75 0
uf75-083.mwcnf 62606 1 -2 3 4 5 6 -7 -8 9 10 -11 12 13 14 -15 16 17 18 19 20 21 22 23 24 25 -26 27 -28 -29 -30 31 32 -33 34 35 -36 37 38 39 40 41 -42 43 44 45 46 47 -48 -49 50 51 -52 -53 -54 -55 -56 57 58 59 60 61 62 63 64 -65 66 -67 68 69 70 -71 -72 73 74 75 0
uf75-028.mwcnf 41565 1 -2 -3 4 -5 6 7 8 -9 10 -11 12 13 14 -15 16 17 18 19 20 21 22 23 24 25 26 27 -28 29 30 31 32 33 34 35 36 37 -38 -39 40 41 42 -43 44 45 46 47 48 49 50 -51 52 53 54 55 56 -57 -58 -59 60 -61 -62 63 64 -65 -66 67 -68 69 70 71 72 73 -74 75 0
uf75-010.mwcnf 46072 1 2 -3 -4 -5 6 7 8 -9 -10 11 12 13 14 15 16 -17 18 19 20 -21 -22 23 -24 25 26 -27 28 29 30 31 -32 33 -34 -35 -36 37 -38 39 40 41 -42 43 44 45 -46 47 48 49 -50 -51 52 -53 54 55 56 57 58 59 60 61 62 63 -64 -65 66 -67 -68 -69 70 71 72 73 -74 -75 0
uf75-016.mwcnf 49032 1 2 3 4 5 6 7 8 -9 10 11 -12 13 14 -15 16 17 18 19 20 21 22 23 24 25 26 -27 28 29 -30 31 -32 -33 34 35 -36 37 38 39 -40 -41 42 43 44 45 46 47 48 49 -50 51 52 -53 -54 -55 56 57 58 -59 60 61 -62 63 64 -65 66 -67 -68 -69 70 71 -72 73 74 -75 0
uf75-071.mwcnf 40540 -1 2 -3 -4 5 6 -7 8 9 10 11 12 13 14 15 -16 -17 18 19 20 21 -22 23 24 25 26 -27 28 29 -30 -31 -32 -33 -34 35 36 37 38 39 -40 -41 -42 43 44 45 46 47 -48 49 -50 -51 52 53 54 -55 -56 57 58 -59 -60 61 62 -63 64 65 66 67 -68 69 -70 -71 72 73 -74 75 0
uf75-0100.mwcnf 37772 1 2 3 -4 5 6 7 8 -9 10 -11 -12 -13 14 15 16 -17 18 19 20 -21 22 23 -24 25 -26 27 28 29 30 31 32 33 34 -35 36 37 38 39 40 41 42 43 44 -45 46 -47 -48 49 50 51 -52 -53 54 55 56 57 -58 59 60 61 62 -63 64 65 66 67 -68 -69 70 71 -72 -73 -74 75 0
uf75-038.mwcnf 22404 -1 2 -3 4 5 -6 -7 8 -9 10 -11 -12 13 14 -15 16 -17 18 -19 -20 21 22 23 -24 25 26 27 28 29 -30 31 32 -33 34 35 36 -37 -38 -39 40 41 -42 43 44 45 46 47 -48 -49 50 -51 52 53 -54 55 56 57 -58 -59 60 61 62 63 64 65 66 67 -68 69 70 71 -72 73 -74 -75 0
uf75-015.mwcnf 36482 1 2 3 4 5 -6 -7 8 -9 10 -11 12 13 14 -15 -16 17 -18 -19 20 21 22 23 24 25 26 27 28 29 -30 -31 32 33 34 35 36 -37 38 39 -40 -41 42 43 44 45 46 -47 48 49 -50 51 -52 53 54 -55 -56 57 -58 59 60 61 -62 63 64 65 66 -67 -68 69 70 71 72 -73 74 75 0
uf75-088.mwcnf 35000 1 -2 -3 4 5 6 7 8 -9 10 -11 12 13 14 15 -16 17 18 19 20 21 -22 23 -24 25 26 27 -28 29 30 31 32 -33 -34 -35 -36 37 -38 39 40 -41 -42 -43 -44 45 46 47 -48 49 50 51 -52 53 54 55 56 57 58 59 60 61 62 -63 -64 -65 66 -67 68 69 -70 71 72 73 74 75 0
uf75-019.mwcnf 33598 1 -2 3 -4 -5 6 -7 -8 -9 -10 -11 -12 -13 14 -15 16 -17 18 -19 20 21 22 23 -24 -25 -26 -27 28 29 30 31 32 -33 34 -35 -36 -37 38 39 -40 41 42 -43 44 -45 -46 -47 48 49 -50 -51 52 -53 -54 55 56 57 -58 59 60 61 62 63 64 -65 66 -67 -68 69 -70 -71 72 73 -74 75 0
uf75-04.mwcnf 35157 -1 2 3 -4 5 6 -7 8 -9 10 11 12 -13 -14 15 16 -17 -18 19 20 -21 22 -23 -24 -25 26 27 28 29 30 31 -32 33 34 35 36 37 38 39 40 41 -42 43 -44 45 46 -47 48 49 50 -51 -52 -53 54 -55 56 57 58 -59 60 61 62 -63 64 65 -66 -67 68 -69 70 71 -72 73 74 -75 0
uf75-099.mwcnf 44525 1 2 3 4 5 6 7 8 9 10 11 12 -13 -14 15 16 -17 18 19 20 21 22 -23 -24 25 -26 -27 -28 29 30 31 32 -33 34 -35 36 -37 38 -39 40 41 -42 43 44 45 -46 47 48 -49 50 51 -52 53 -54 55 -56 57 -58 -59 -60 -61 62 -63 64 -65 66 67 -68 69 -70 -71 72 -73 74 75 0
uf75-075.mwcnf 37708 1 -2 3 4 -5 6 -7 -8 -9 10 -11 -12 -13 14 15 16 -17 18 19 -20 21 22 23 24 25 26 -27 28 29 30 31 32 33 34 -35 36 37 38 39 40 41 42 43 44 45 46 47 -48 49 -50 -51 52 53 54 55 56 -57 -58 59 60 61 62 -63 64 65 -66 -67 -68 -69 70 -71 -72 73 74 -75 0
uf75-061.mwcnf 40909 1 2 -3 4 -5 6 7 -8 9 10 11 -12 13 -14 15 16 -17 18 19 20 21 22 23 -24 25 26 -27 -28 -29 30 -31 -32 33 34 35 -36 -37 38 39 40 41 42 43 44 -45 -46 47 48 -49 -50 51 52 53 54 -55 -56 -57 58 59 60 61 62 -63 -64 65 -66 -67 68 69 70 71 72 73 -74 -75 0
uf75-086.mwcnf 32483 1 -2 3 -4 5 -6 7 8 9 -10 11 12 -13 14 -15 16 17 18 19 -20 -21 22 23 24 25 -26 27 28 29 -30 31 -32 33 34 -35 36 37 -38 39 40 41 42 43 -44 45 46 47 48 49 50 51 52 53 54 -55 56 57 58 59 -60 61 62 63 64 65 66 -67 68 69 70 71 72 73 -74 75 0
uf75-058.mwcnf 36453 1 2 3 4 -5 6 7 -8 9 10 11 12 13 -14 -15 -16 17 -18 19 20 -21 -22 23 24 25 26 27 -28 -29 30 -31 32 33 -34 35 36 37 -38 39 40 41 42 43 -44 45 -46 -47 -48 -49 50 51 52 53 -54 55 56 57 58 59 60 61 62 63 64 -65 66 -67 -68 69 70 -71 72 73 74 75 0
uf75-065.mwcnf 36217 1 -2 3 -4 5 6 7 8 -9 10 11 12 13 -14 15 -16 17 -18 19 20 -21 22 23 24 -25 -26 27 28 -29 30 31 -32 -33 -34 -35 -36 -37 -38 -39 -40 -41 -42 43 -44 45 46 -47 48 -49 50 -51 -52 53 54 -55 56 57 58 -59 60 61 62 63 64 65 -66 67 68 69 -70 71 -72 -73 -74 75 0
uf75-050.mwcnf 44763 1 -2 3 4 5 6 7 -8 -9 -10 -11 12 13 14 -15 16 17 -18 19 -20 21 22 23 24 -25 26 27 28 -29 30 31 32 33 34 35 36 -37 -38 39 40 41 42 -43 44 -45 46 -47 -48 49 -50 -51 52 53 -54 55 56 57 -58 -59 60 -61 62 63 64 65 -66 -67 68 69 70 71 -72 -73 74 -75 0
uf75-080.mwcnf 44231 1 -2 3 -4 5 -6 7 8 9 10 11 12 13 14 15 16 17 -18 -19 -20 21 22 23 -24 -25 26 27 28 29 30 31 32 33 34 -35 -36 -37 38 -39 40 41 42 43 44 45 -46 47 48 -49 -50 -51 52 53 -54 55 56 -57 58 59 -60 -61 62 63 64 65 66 67 -68 69 -70 -71 -72 73 74 -75 0
uf75-08.mwcnf 35831 1 2 3 4 5 -6 7 8 -9 10 11 12 -13 14 -15 16 17 -18 19 20 -21 -22 -23 -24 25 -26 -27 28 29 -30 -31 32 -33 -34 -35 36 -37 38 39 40 41 -42 43 44 45 46 47 48 49 50 51 -52 53 54 55 56 57 58 59 60 61 -62 63 -64 65 66 67 68 69 70 71 72 73 74 75 0
uf75-068.mwcnf 46337 1 2 3 -4 -5 6 7 8 9 -10 11 -12 13 14 15 16 -17 -18 19 20 -21 22 23 24 25 26 27 -28 29 -30 31 32 33 34 35 36 37 38 -39 40 41 42 43 44 -45 46 -47 -48 49 50 51 52 53 -54 -55 56 -57 58 -59 60 61 62 -63 64 65 -66 67 68 69 70 71 -72 73 74 -75 0
uf75-087.mwcnf 38690 1 2 -3 4 -5 6 -7 8 -9 10 11 12 13 -14 15 16 -17 18 -19 20 21 22 23 24 25 26 -27 28 29 30 31 -32 33 -34 35 36 -37 38 -39 40 41 42 43 44 45 46 47 48 -49 50 -51 52 -53 54 55 -56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 -75 0
uf75-036.mwcnf 32166 1 -2 3 4 5 6 7 8 -9 10 11 12 13 -14 15 16 -17 -18 -19 -20 21 -22 23 24 25 -26 27 28 -29 30 31 32 33 34 35 36 -37 -38 -39 40 -41 -42 -43 -44 45 46 -47 48 -49 -50 51 52 53 54 -55 -56 57 58 59 -60 61 -62 63 64 -65 -66 67 68 69 70 71 -72 -73 -74 -75 0
uf75-011.mwcnf 40515 1 -2 3 4 5 6 -7 -8 9 -10 11 12 13 14 -15 16 -17 -18 19 20 -21 22 23 -24 -25 26 27 28 29 30 31 32 33 -34 35 -36 37 -38 -39 40 41 42 -43 44 -45 46 -47 -48 49 50 51 -52 53 54 55 56 57 -58 59 60 61 62 -63 64 65 -66 67 68 69 70 71 -72 -73 -74 75 0
uf75-017.mwcnf 38420 1 2 3 4 5 6 -7 8 9 -10 -11 12 13 14 15 -16 17 18 19 -20 21 -22 -23 -24 25 26 -27 -28 29 30 31 -32 33 -34 -35 -36 -37 -38 -39 -40 -41 42 43 44 45 46 47 48 49 50 51 52 53 -54 55 56 57 58 59 60 61 -62 63 64 65 66 67 -68 69 70 71 72 73 -74 75 0
uf75-039.mwcnf 44791 1 -2 3 4 5 6 -7 8 -9 10 11 12 13 14 15 -16 17 18 19 20 21 -22 23 24 -25 26 -27 28 29 30 31 32 33 34 35 36 37 38 -39 40 41 42 43 44 45 46 -47 -48 49 -50 -51 52 53 54 -55 56 -57 58 59 60 61 -62 63 64 -65 66 -67 68 -69 70 71 72 73 74 75 0
uf75-081.mwcnf 49080 -1 2 3 4 -5 -6 -7 8 9 10 11 12 13 -14 15 -16 17 18 19 -20 -21 22 23 -24 25 26 27 28 -29 -30 31 -32 33 -34 35 36 37 38 -39 -40 41 -42 43 -44 -45 46 47 48 -49 50 -51 52 53 -54 -55 56 57 -58 59 60 61 62 -63 64 -65 66 -67 68 -69 -70 -71 -72 73 -74 75 0
uf75-05.mwcnf 39611 -1 2 -3 -4 5 6 -7 8 9 10 -11 -12 13 -14 15 16 -17 18 -19 20 21 22 23 24 -25 26 -27 28 29 30 31 32 33 34 35 36 37 38 39 40 -41 42 43 44 -45 46 -47 48 49 -50 -51 52 53 -54 55 56 57 58 -59 -60 61 62 63 64 65 66 67 68 69 70 71 -72 -73 -74 75 0
uf75-042.mwcnf 45054 -1 -2 3 -4 -5 6 7 8 -9 -10 -11 12 13 14 -15 16 17 18 19 20 -21 22 -23 -24 -25 26 27 28 -29 30 -31 32 33 -34 -35 -36 37 38 39 40 41 -42 43 44 45 46 47 48 49 50 51 52 53 -54 55 56 57 58 -59 60 -61 -62 63 64 65 66 67 -68 -69 -70 71 72 -73 74 75 0
uf75-066.mwcnf 45850 -1 2 3 4 -5 -6 7 8 -9 10 11 12 -13 14 15 16 -17 18 19 20 21 22 23 -24 25 -26 -27 28 29 -30 31 -32 33 34 -35 -36 37 -38 39 40 41 42 43 44 45 46 47 48 49 -50 51 -52 53 54 55 -56 57 58 59 60 61 62 63 64 65 66 67 68 -69 70 71 -72 -73 -74 -75 0
