uf20-0768.mwcnf 73364 -1 2 -3 4 5 -6 7 -8 -9 10 11 12 13 -14 15 -16 17 18 -19 20 0
uf20-0218.mwcnf 59442 1 -2 -3 4 5 6 7 8 9 -10 -11 12 13 14 -15 -16 17 18 19 -20 0
uf20-0881.mwcnf 79385 -1 2 3 4 5 6 7 8 -9 10 -11 -12 13 -14 -15 16 17 18 19 20 0
uf20-0216.mwcnf 65709 -1 2 -3 -4 -5 6 -7 -8 9 -10 11 -12 -13 -14 15 16 17 18 19 20 0
uf20-0254.mwcnf 45369 -1 -2 3 4 5 -6 7 8 9 -10 -11 12 -13 14 15 16 -17 18 19 20 0
uf20-0974.mwcnf 66507 1 -2 3 -4 5 6 -7 8 9 -10 -11 12 -13 -14 15 16 17 18 19 20 0
uf20-0888.mwcnf 88458 1 2 3 -4 5 6 -7 8 9 10 11 -12 13 14 15 16 17 18 19 20 0
uf20-0879.mwcnf 77664 1 -2 3 -4 5 6 7 8 9 10 11 12 -13 -14 -15 16 17 18 19 20 0
uf20-0576.mwcnf 14378 1 2 -3 4 -5 -6 7 8 -9 10 11 12 13 14 15 -16 -17 18 19 20 0
uf20-0490.mwcnf 45867 1 -2 3 4 5 -6 7 8 9 10 11 12 13 14 -15 16 17 18 -19 20 0
uf20-0883.mwcnf 74555 1 -2 -3 4 -5 6 7 8 -9 10 11 12 -13 -14 15 16 17 18 19 -20 0
uf20-0232.mwcnf 55370 1 2 -3 -4 5 6 7 8 9 10 -11 12 13 -14 15 -16 17 18 19 20 0
uf20-0775.mwcnf 79457 -1 2 3 -4 5 6 -7 -8 -9 10 11 12 -13 14 -15 16 -17 18 -19 -20 0
uf20-0591.mwcnf 13311 -1 2 3 -4 5 6 7 -8 -9 10 -11 12 -13 14 15 16 17 18 19 -20 0
uf20-0251.mwcnf 51144 1 -2 -3 4 -5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 -20 0
uf20-0857.mwcnf 117247 1 -2 -3 4 5 6 -7 8 9 10 11 12 13 -14 15 -16 17 18 19 20 0
uf20-0552.mwcnf 18693 1 2 3 4 5 6 7 -8 9 10 -11 12 13 14 15 16 17 18 19 20 0
uf20-063.mwcnf 14984 1 2 3 4 5 6 -7 -8 -9 10 11 12 -13 -14 15 16 17 -18 19 20 0
uf20-0938.mwcnf 70142 -1 2 -3 4 5 -6 7 8 9 10 -11 12 13 14 -15 16 -17 18 -19 20 0
uf20-067.mwcnf 15625 1 2 -3 -4 5 6 7 8 9 -10 11 12 -13 -14 15 16 17 18 19 20 0
uf20-0567.mwcnf 17868 1 -2 -3 -4 5 6 7 8 -9 10 11 12 13 14 15 16 -17 -18 19 20 0
uf20-0186.mwcnf 63111 1 2 3 4 5 6 7 -8 9 -10 -11 12 -13 -14 15 16 17 18 19 20 0
uf20-0542.mwcnf 14427 1 2 3 -4 5 6 -7 8 9 10 11 -12 -13 14 15 16 17 18 19 20 0
uf20-0892.mwcnf 90891 1 -2 -3 4 5 6 7 8 9 10 11 12 13 14 -15 16 -17 18 -19 -20 0
uf20-0329.mwcnf 46960 -1 2 3 -4 5 6 7 -8 9 -10 11 -12 -13 14 15 16 -17 -18 19 20 0
uf20-0600.mwcnf 11584 -1 2 -3 -4 5 6 7 -8 9 10 11 12 -13 -14 15 16 -17 -18 19 -20 0
uf20-0210.mwcnf 82070 1 -2 -3 4 5 6 7 8 9 10 11 12 13 14 15 -16 -17 -18 19 -20 0
uf20-0500.mwcnf 15404 1 2 3 -4 5 -6 7 8 -9 10 11 12 13 -14 15 16 -17 18 -19 -20 0
uf20-0724.mwcnf 16477 1 2 3 4 5 6 7 8 -9 10 11 12 13 14 15 16 17 18 19 20 0
uf20-0332.mwcnf 46418 1 -2 -3 -4 5 6 -7 -8 9 10 -11 12 -13 14 15 16 -17 18 19 20 0
uf20-0359.mwcnf 46296 -1 2 3 4 -5 -6 7 8 -9 10 -11 12 13 -14 -15 16 -17 18 19 20 0
uf20-0297.mwcnf 51704 1 2 3 4 5 -6 7 8 9 -10 11 12 -13 -14 15 -16 17 -18 19 -20 0
uf20-0846.mwcnf 85928 1 2 3 4 5 6 7 8 9 -10 11 12 13 14 15 16 17 -18 19 20 0
uf20-0276.mwcnf 53957 -1 -2 3 4 5 6 7 8 9 10 11 12 13 -14 15 -16 17 18 19 20 0
uf20-0203.mwcnf 57506 1 -2 -3 -4 5 6 -7 8 -9 10 11 12 -13 14 -15 -16 17 18 19 20 0
uf20-0925.mwcnf 101081 -1 2 3 -4 5 6 7 8 9 10 -11 12 -13 14 15 16 17 18 19 -20 0
uf20-0807.mwcnf 82414 1 -2 3 -4 5 6 7 -8 -9 10 11 12 -13 -14 15 16 17 18 19 -20 0
uf20-0120.mwcnf 63893 1 -2 3 4 5 -6 7 -8 9 -10 11 12 -13 14 15 16 17 18 -19 20 0
uf20-0796.mwcnf 74126 1 -2 3 4 5 6 -7 8 -9 10 11 12 -13 -14 -15 -16 17 18 19 -20 0
uf20-0125.mwcnf 54036 1 2 3 4 5 6 7 8 -9 10 11 12 13 14 -15 16 17 18 19 20 0
uf20-0950.mwcnf 83408 1 -2 3 -4 5 6 7 8 9 10 11 12 -13 14 -15 16 17 -18 -19 20 0
uf20-0536.mwcnf 16414 1 -2 -3 4 -5 6 7 -8 9 10 11 12 -13 14 15 16 17 -18 19 -20 0
uf20-0560.mwcnf 13685 -1 2 3 -4 5 -6 7 -8 9 10 11 12 13 14 -15 16 17 18 19 20 0
uf20-0923.mwcnf 75847 1 2 3 -4 -5 -6 7 8 9 10 11 12 13 -14 15 16 17 18 19 20 0
uf20-0887.mwcnf 76359 -1 2 3 4 5 6 7 -8 -9 -10 -11 12 13 14 15 16 17 18 -19 -20 0
uf20-0227.mwcnf 57526 -1 2 3 4 5 -6 7 8 9 -10 -11 12 13 14 15 16 17 18 19 20 0
uf20-0663.mwcnf 15191 1 -2 3 4 5 6 7 8 9 10 -11 12 -13 14 15 -16 17 18 -19 -20 0
uf20-0971.mwcnf 82942 -1 2 -3 -4 -5 -6 7 8 -9 10 11 12 -13 14 -15 16 17 18 19 20 0
uf20-0198.mwcnf 46313 1 -2 -3 4 5 -6 -7 8 -9 10 11 12 13 14 -15 16 17 18 19 -20 0
uf20-0727.mwcnf 18216 1 2 3 4 5 6 -7 8 9 10 11 12 13 -14 15 16 17 -18 19 20 0
uf20-0584.mwcnf 14893 -1 -2 3 4 5 6 -7 -8 9 -10 -11 -12 -13 14 -15 16 -17 18 19 20 0
uf20-0641.mwcnf 14554 1 2 3 -4 5 6 -7 8 -9 10 11 -12 -13 14 15 16 17 18 19 -20 0
uf20-0826.mwcnf 62039 -1 -2 -3 4 5 6 7 8 9 -10 11 12 13 -14 -15 16 -17 18 19 20 0
uf20-0226.mwcnf 66904 1 2 3 4 5 6 7 8 9 10 -11 -12 13 14 -15 16 17 -18 19 -20 0
