1 35 8333
2 35 9203
3 35 7400
4 35 9715
5 35 7832
6 35 9512
7 35 8349
8 35 6550
9 35 7620
10 35 7987
11 35 8066
12 35 8120
13 35 7972
14 35 8717
15 35 7930
16 35 6892
17 35 9207
18 35 8279
19 35 7737
20 35 9513
21 35 7671
22 35 8415
23 35 8798
24 35 8128
25 35 7963
26 35 8976
27 35 8036
28 35 8711
29 35 8387
30 35 8442
31 35 7600
32 35 9917
33 35 7267
34 35 8579
35 35 7616
36 35 7517
37 35 9733
38 35 7852
39 35 9356
40 35 9703
41 35 7923
42 35 7939
43 35 8592
44 35 8538
45 35 8593
46 35 7884
47 35 7796
48 35 9241
49 35 8118
50 35 8025
51 35 7590
52 35 7720
53 35 9828
54 35 7955
55 35 7389
56 35 8049
57 35 7908
58 35 8850
59 35 8934
60 35 7772
61 35 7923
62 35 8329
63 35 8081
64 35 7360
65 35 9946
66 35 9345
67 35 8568
68 35 8240
69 35 8837
70 35 8312
71 35 7943
72 35 8664
73 35 8939
74 35 8784
75 35 8967
76 35 10061
77 35 8739
78 35 8531
79 35 8655
80 35 7776
81 35 8101
82 35 6739
83 35 6756
84 35 8425
85 35 9117
86 35 8563
87 35 8285
88 35 8561
89 35 6980
90 35 8605
91 35 10221
92 35 8616
93 35 9114
94 35 8824
95 35 8470
96 35 8602
97 35 8339
98 35 8451
99 35 8920
100 35 8106
