uf75-048.mwcnf 407896 1 2 -3 4 5 6 7 8 -9 10 11 12 -13 14 15 16 17 -18 -19 -20 21 -22 23 24 25 26 27 28 29 30 31 32 33 -34 35 36 -37 -38 -39 40 -41 42 43 44 45 46 47 48 49 -50 51 -52 -53 -54 -55 -56 57 58 59 60 61 -62 63 -64 -65 66 67 68 69 70 71 72 -73 -74 -75 0
uf75-023.mwcnf 346564 -1 -2 3 4 5 -6 -7 8 -9 -10 11 -12 -13 14 -15 16 17 -18 19 20 21 -22 -23 -24 25 26 27 28 -29 30 -31 -32 33 -34 -35 -36 -37 -38 39 40 -41 42 43 44 45 46 47 48 -49 -50 -51 52 -53 54 -55 -56 57 -58 59 -60 61 62 63 -64 -65 -66 67 68 -69 70 -71 72 73 -74 -75 0
uf75-054.mwcnf 285036 1 -2 3 4 -5 -6 -7 -8 9 -10 -11 -12 -13 14 -15 -16 17 18 19 20 -21 22 23 24 -25 26 27 -28 29 -30 31 32 33 34 35 -36 -37 -38 39 -40 41 -42 43 -44 45 46 -47 48 49 50 51 52 53 -54 55 -56 -57 -58 -59 60 -61 62 -63 -64 -65 -66 -67 -68 -69 70 71 72 -73 -74 75 0
uf75-030.mwcnf 317611 -1 2 -3 4 -5 6 7 8 -9 -10 -11 -12 13 -14 -15 16 -17 18 19 20 21 -22 23 -24 25 26 27 -28 29 -30 31 -32 -33 34 35 36 -37 -38 -39 40 -41 42 -43 -44 -45 -46 47 -48 -49 -50 51 52 -53 54 55 -56 57 58 -59 60 61 -62 -63 64 65 -66 67 68 69 70 -71 72 73 -74 75 0
uf75-069.mwcnf 290215 1 -2 3 -4 -5 -6 7 -8 9 -10 -11 12 -13 14 15 16 17 18 19 20 -21 22 -23 -24 -25 26 27 -28 -29 30 31 -32 33 34 -35 -36 37 -38 39 -40 41 42 43 -44 45 46 -47 -48 49 50 51 52 53 -54 55 -56 57 -58 -59 -60 -61 62 63 64 65 66 67 -68 -69 70 71 -72 -73 74 -75 0
uf75-022.mwcnf 339398 1 2 3 4 -5 -6 7 -8 9 -10 11 -12 13 -14 -15 16 17 -18 -19 -20 21 -22 23 -24 -25 26 27 28 29 -30 31 -32 -33 -34 -35 36 -37 38 39 -40 -41 42 43 -44 45 46 47 -48 49 -50 51 52 -53 54 55 56 -57 58 59 -60 61 -62 63 64 -65 -66 -67 -68 -69 70 71 72 73 74 -75 0
uf75-013.mwcnf 381028 -1 -2 3 -4 5 6 7 8 9 -10 11 12 13 14 15 16 17 -18 -19 20 21 22 -23 24 25 -26 -27 28 29 -30 31 32 33 -34 -35 36 -37 -38 39 -40 41 42 43 -44 45 46 47 48 -49 -50 51 52 53 -54 55 -56 57 58 -59 60 61 -62 -63 -64 65 -66 67 -68 69 70 -71 72 -73 -74 -75 0
uf75-024.mwcnf 275986 -1 2 -3 -4 -5 -6 -7 -8 -9 10 -11 -12 13 14 -15 16 17 -18 19 -20 -21 22 23 -24 25 -26 -27 -28 29 30 31 -32 -33 34 -35 36 37 -38 -39 -40 41 -42 43 -44 45 46 47 -48 49 50 -51 -52 53 -54 -55 56 -57 58 -59 -60 -61 -62 63 -64 65 -66 67 68 69 -70 71 72 73 -74 -75 0
uf75-053.mwcnf 408293 -1 -2 -3 -4 -5 -6 7 8 9 -10 11 12 13 -14 15 16 17 -18 19 -20 -21 -22 23 -24 -25 -26 27 -28 -29 -30 31 32 33 -34 35 -36 -37 38 39 -40 -41 42 43 44 -45 46 47 48 -49 50 -51 -52 53 -54 55 56 57 58 59 60 61 -62 -63 64 65 66 67 68 -69 -70 71 72 73 74 75 0
uf75-083.mwcnf 336013 -1 2 -3 -4 5 -6 7 -8 -9 -10 11 -12 -13 -14 15 -16 17 18 -19 20 21 -22 -23 -24 -25 26 27 28 29 -30 31 32 -33 34 35 36 -37 -38 39 40 -41 42 43 44 45 46 -47 48 49 -50 51 52 53 -54 55 -56 57 -58 -59 60 61 -62 -63 64 65 66 -67 68 69 70 -71 72 73 -74 -75 0
uf75-028.mwcnf 386401 -1 2 -3 4 -5 6 -7 -8 -9 10 -11 12 13 14 15 -16 -17 -18 19 20 -21 22 23 24 25 -26 27 28 29 -30 -31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 -46 47 48 -49 -50 51 52 53 54 55 56 57 -58 59 60 -61 -62 63 64 65 66 67 -68 69 70 -71 -72 73 -74 -75 0
uf75-010.mwcnf 295115 1 -2 -3 -4 5 -6 -7 8 9 -10 -11 12 13 -14 15 -16 17 18 19 20 -21 22 -23 24 25 26 27 28 29 -30 31 32 -33 -34 -35 -36 -37 38 -39 40 41 42 43 44 45 46 47 -48 49 50 -51 -52 -53 54 -55 -56 57 58 -59 -60 61 -62 63 -64 -65 -66 -67 -68 69 -70 71 -72 -73 -74 -75 0
uf75-016.mwcnf 351170 -1 -2 3 -4 5 -6 -7 -8 9 10 11 12 -13 14 15 -16 17 18 19 -20 -21 22 -23 -24 25 26 27 -28 29 -30 31 32 -33 34 35 36 37 38 39 40 -41 42 -43 44 -45 46 -47 -48 -49 -50 -51 -52 -53 -54 -55 -56 -57 -58 59 -60 61 62 -63 -64 65 -66 67 68 -69 70 71 72 73 -74 -75 0
uf75-071.mwcnf 262204 -1 -2 -3 -4 -5 6 -7 8 -9 10 -11 -12 13 -14 -15 -16 -17 18 -19 -20 -21 -22 23 24 25 26 27 -28 29 -30 -31 -32 -33 -34 35 -36 -37 38 -39 -40 41 -42 43 44 -45 -46 47 -48 49 50 -51 52 53 54 -55 -56 57 -58 59 60 -61 62 63 64 -65 66 67 -68 -69 70 -71 72 73 -74 -75 0
uf75-0100.mwcnf 430064 1 2 3 -4 5 6 7 8 9 -10 -11 -12 13 14 -15 16 17 -18 19 -20 -21 -22 23 -24 25 -26 27 28 29 30 31 32 33 34 -35 36 37 -38 -39 40 41 -42 43 44 45 46 -47 -48 -49 -50 51 -52 53 54 55 56 57 58 59 60 61 -62 63 64 -65 66 67 -68 69 70 -71 72 -73 -74 75 0
uf75-038.mwcnf 289671 1 -2 -3 -4 5 -6 7 8 -9 10 11 -12 -13 14 -15 -16 17 -18 19 20 21 -22 23 24 -25 -26 27 -28 -29 30 31 32 -33 34 35 36 37 38 -39 40 41 -42 43 -44 -45 46 -47 -48 -49 50 -51 -52 53 54 55 -56 57 -58 59 -60 -61 62 -63 64 65 -66 67 68 -69 70 71 -72 73 74 75 0
uf75-015.mwcnf 357948 1 2 -3 -4 5 -6 -7 8 -9 10 -11 12 -13 -14 15 16 -17 -18 19 20 -21 22 -23 -24 25 26 27 -28 29 -30 -31 32 33 34 -35 -36 -37 38 39 -40 -41 42 43 -44 45 -46 -47 48 49 50 51 -52 53 -54 -55 -56 57 -58 59 60 -61 -62 63 64 -65 -66 -67 -68 69 70 71 72 73 74 -75 0
uf75-088.mwcnf 457909 1 -2 3 -4 5 6 -7 8 -9 -10 11 12 13 14 15 16 17 18 19 20 -21 22 23 -24 -25 26 -27 28 -29 30 -31 32 33 -34 35 36 37 -38 -39 40 41 -42 -43 44 45 -46 47 -48 49 50 51 52 -53 54 55 56 57 58 59 60 -61 62 63 64 65 66 67 -68 69 -70 71 72 73 74 75 0
uf75-019.mwcnf 337729 1 2 -3 -4 -5 6 7 8 9 10 11 -12 13 14 15 -16 -17 18 19 20 21 22 -23 -24 25 26 -27 28 -29 30 -31 -32 33 34 35 36 37 -38 39 -40 41 42 43 -44 -45 46 47 48 49 50 -51 -52 53 54 -55 -56 -57 -58 -59 -60 -61 62 63 -64 -65 66 -67 -68 69 70 71 72 -73 -74 75 0
uf75-04.mwcnf 388219 -1 2 -3 -4 5 6 -7 8 9 10 11 12 -13 -14 -15 16 17 -18 19 20 -21 22 -23 -24 25 26 27 -28 -29 30 -31 32 33 -34 -35 -36 37 -38 39 40 -41 -42 43 44 -45 46 47 48 -49 50 51 -52 53 54 55 56 57 58 -59 -60 61 62 63 64 -65 -66 -67 68 -69 70 -71 72 -73 74 75 0
uf75-099.mwcnf 306453 -1 2 3 4 5 -6 7 8 -9 10 11 12 -13 -14 15 -16 17 18 19 20 -21 22 -23 -24 -25 26 -27 -28 -29 -30 31 32 33 -34 35 36 -37 -38 -39 40 41 42 43 44 45 46 -47 48 49 50 -51 -52 53 -54 55 -56 57 58 -59 -60 -61 62 -63 64 -65 66 -67 -68 69 -70 -71 72 73 74 75 0
uf75-075.mwcnf 330871 1 2 3 4 5 -6 7 -8 -9 -10 -11 -12 -13 14 15 -16 -17 -18 19 20 21 22 23 24 25 26 27 -28 29 30 -31 32 -33 -34 -35 36 -37 38 39 -40 -41 -42 43 44 45 46 -47 -48 -49 -50 -51 52 -53 54 55 -56 57 58 59 60 61 62 63 64 65 -66 67 -68 69 -70 -71 -72 73 74 -75 0
uf75-061.mwcnf 364484 1 2 -3 -4 5 -6 -7 -8 -9 -10 -11 -12 -13 14 15 16 -17 -18 -19 20 21 -22 -23 24 -25 26 27 28 29 30 -31 32 33 -34 -35 -36 37 38 39 40 -41 42 43 44 -45 46 47 -48 49 50 51 -52 53 -54 55 56 -57 58 59 -60 -61 62 -63 64 -65 66 67 68 -69 70 71 72 -73 -74 -75 0
uf75-086.mwcnf 422532 1 2 -3 4 5 -6 7 8 9 10 -11 12 -13 14 15 -16 -17 18 19 20 -21 22 -23 24 -25 -26 27 28 29 -30 -31 -32 -33 34 35 36 -37 -38 -39 -40 41 -42 43 -44 45 46 47 -48 49 50 -51 52 53 -54 -55 -56 57 58 59 -60 61 62 63 64 65 66 67 68 69 70 -71 72 73 -74 75 0
uf75-058.mwcnf 357860 1 -2 -3 4 -5 6 7 8 9 10 11 12 -13 -14 -15 -16 17 -18 -19 20 -21 -22 -23 -24 25 26 27 -28 -29 30 31 -32 33 34 35 -36 -37 -38 39 40 -41 42 43 -44 -45 -46 47 -48 49 50 -51 52 53 -54 55 56 57 58 59 60 61 -62 63 64 -65 -66 67 -68 -69 70 71 -72 -73 -74 75 0
uf75-065.mwcnf 313732 -1 -2 3 4 -5 6 -7 8 -9 -10 -11 12 13 -14 15 16 -17 -18 19 20 -21 22 23 24 -25 26 27 28 -29 30 -31 -32 33 -34 35 -36 -37 38 -39 40 -41 -42 -43 -44 45 46 47 -48 -49 50 -51 -52 53 -54 55 -56 57 -58 59 -60 61 -62 63 64 65 -66 67 -68 69 70 71 72 73 74 75 0
uf75-050.mwcnf 298506 1 2 3 4 5 6 -7 -8 -9 -10 11 12 -13 14 -15 16 -17 18 -19 20 21 -22 23 24 25 -26 27 28 -29 30 31 32 -33 34 -35 -36 37 38 39 40 41 -42 -43 -44 45 -46 47 -48 49 50 51 52 -53 54 -55 -56 -57 -58 -59 -60 -61 -62 63 64 -65 66 -67 -68 69 -70 -71 -72 73 -74 -75 0
uf75-080.mwcnf 348722 1 2 3 -4 5 -6 7 8 9 10 -11 -12 13 -14 -15 16 17 18 19 -20 21 22 23 24 -25 -26 27 -28 -29 30 31 -32 33 34 -35 -36 37 38 39 40 41 -42 43 44 45 -46 47 -48 49 50 -51 -52 -53 -54 -55 56 57 58 59 -60 61 62 -63 -64 -65 66 67 -68 -69 -70 71 72 73 74 75 0
uf75-08.mwcnf 287215 -1 -2 3 -4 5 6 7 -8 -9 -10 11 12 -13 14 -15 -16 -17 -18 -19 20 -21 -22 -23 -24 25 26 -27 28 -29 30 -31 32 -33 -34 -35 -36 -37 -38 39 40 41 -42 43 44 -45 -46 47 -48 -49 -50 51 -52 53 54 55 56 57 58 -59 60 61 62 63 64 -65 -66 -67 68 -69 70 -71 72 -73 74 75 0
uf75-068.mwcnf 382324 -1 2 -3 -4 5 6 7 -8 9 10 11 -12 13 -14 15 -16 17 -18 -19 -20 -21 22 23 -24 25 26 27 -28 29 30 31 32 33 -34 35 36 -37 38 -39 -40 41 42 43 -44 -45 46 -47 48 -49 -50 51 52 -53 54 -55 -56 -57 58 -59 60 61 62 -63 64 -65 66 67 68 -69 -70 71 -72 -73 74 75 0
uf75-087.mwcnf 371975 1 2 -3 4 -5 6 -7 8 9 10 -11 12 -13 -14 -15 16 -17 18 -19 -20 -21 22 23 24 25 26 27 -28 29 30 31 -32 33 -34 35 -36 -37 -38 -39 40 41 -42 -43 -44 45 46 -47 48 49 -50 51 52 -53 54 55 -56 57 58 59 60 -61 62 63 64 -65 -66 67 -68 -69 70 71 72 -73 -74 75 0
uf75-036.mwcnf 345653 -1 2 3 4 5 -6 -7 -8 -9 10 11 -12 13 14 15 16 17 18 19 -20 21 22 23 24 25 26 -27 -28 29 -30 -31 32 -33 -34 35 36 -37 -38 39 40 41 42 43 -44 45 46 47 48 -49 -50 -51 -52 53 -54 55 -56 57 58 59 -60 -61 62 -63 64 -65 66 67 -68 69 70 -71 -72 73 74 75 0
uf75-011.mwcnf 336400 1 2 3 4 5 6 7 -8 9 -10 -11 -12 -13 -14 15 16 -17 -18 -19 -20 21 -22 23 -24 -25 26 -27 -28 -29 -30 -31 32 33 34 -35 -36 37 -38 39 40 41 42 -43 44 45 -46 -47 48 -49 50 -51 52 -53 54 55 56 57 -58 -59 -60 61 -62 63 64 65 66 -67 68 69 70 -71 72 -73 -74 75 0
uf75-017.mwcnf 359812 1 2 3 4 5 6 7 -8 9 -10 11 -12 -13 14 15 -16 17 18 19 -20 21 22 -23 -24 -25 26 -27 -28 -29 30 31 32 33 -34 -35 -36 -37 38 -39 -40 -41 42 43 44 -45 46 47 48 49 50 -51 -52 53 54 55 -56 -57 58 -59 60 61 62 63 64 65 66 67 68 69 70 -71 -72 73 -74 75 0
uf75-039.mwcnf 358519 1 2 3 4 -5 -6 -7 -8 -9 10 11 12 13 14 -15 16 17 -18 19 20 21 -22 -23 24 25 26 -27 28 -29 -30 31 32 -33 -34 -35 36 37 -38 39 40 41 42 -43 44 45 -46 -47 48 49 50 51 -52 53 -54 -55 -56 57 -58 59 -60 -61 -62 63 -64 -65 -66 -67 68 69 70 71 72 73 74 -75 0
uf75-081.mwcnf 245852 -1 -2 3 -4 5 -6 7 -8 -9 -10 -11 -12 -13 -14 15 16 17 18 19 -20 -21 22 23 -24 -25 26 -27 -28 29 30 31 32 33 -34 35 -36 37 38 -39 -40 -41 -42 43 44 -45 46 -47 48 -49 -50 51 52 -53 -54 -55 56 57 58 -59 60 61 62 -63 -64 65 66 -67 68 -69 70 -71 -72 -73 74 -75 0
uf75-05.mwcnf 365661 -1 -2 -3 -4 5 6 -7 -8 -9 10 11 -12 13 14 15 16 -17 18 -19 20 21 22 -23 24 -25 -26 -27 28 29 30 31 32 33 -34 35 36 -37 38 39 -40 -41 42 43 44 45 -46 47 -48 49 -50 51 -52 -53 -54 55 56 57 58 59 -60 61 62 -63 -64 -65 -66 67 68 -69 70 71 72 73 -74 -75 0
uf75-042.mwcnf 325666 1 2 -3 -4 -5 6 7 8 -9 10 11 -12 -13 14 -15 -16 -17 18 -19 -20 -21 -22 23 -24 -25 26 27 28 -29 30 -31 -32 33 34 -35 -36 37 38 39 40 41 -42 -43 44 45 46 -47 48 49 50 -51 -52 -53 -54 55 56 57 -58 59 -60 -61 -62 63 -64 65 66 67 -68 -69 -70 71 72 73 74 75 0
uf75-066.mwcnf 334167 -1 2 3 4 -5 -6 7 8 9 10 11 -12 13 -14 15 16 -17 -18 -19 20 -21 -22 -23 -24 -25 26 27 28 -29 -30 -31 -32 33 34 -35 -36 -37 -38 39 40 41 -42 43 44 -45 46 47 48 49 -50 -51 -52 -53 -54 55 -56 57 -58 -59 60 -61 62 63 64 -65 66 67 68 -69 70 71 72 -73 74 75 0
uf75-012.mwcnf 295915 1 -2 -3 4 5 6 7 8 -9 10 -11 12 13 14 15 16 17 18 19 20 -21 -22 23 24 25 -26 27 -28 -29 -30 -31 -32 33 -34 -35 -36 -37 38 39 40 41 -42 43 -44 -45 46 -47 -48 -49 50 51 -52 53 54 -55 -56 57 -58 -59 -60 61 -62 63 -64 -65 -66 -67 68 -69 70 -71 72 73 74 -75 0
uf75-076.mwcnf 362619 1 2 3 4 -5 -6 7 8 9 -10 11 -12 -13 14 -15 16 -17 18 -19 -20 21 22 23 -24 25 26 27 -28 -29 -30 31 32 33 -34 -35 36 37 38 39 40 41 42 -43 -44 45 -46 -47 -48 -49 -50 -51 -52 53 54 -55 56 -57 -58 -59 60 61 -62 63 64 -65 -66 67 68 69 70 71 72 -73 74 75 0
