9780 201 201 1.66 uf50-0207.mwcnf
30555 201 201 1.88 uf50-0810.mwcnf
14483 201 201 1.89 uf50-0905.mwcnf
31135 201 201 1.25 uf50-0702.mwcnf
10365 201 201 1.25 uf50-0275.mwcnf
14743 201 201 1.25 uf50-0879.mwcnf
23654 201 201 1.45 uf50-0412.mwcnf
11434 201 201 1.03 uf50-0223.mwcnf
25087 201 201 1.41 uf50-0477.mwcnf
27607 201 201 2.40 uf50-0540.mwcnf
31365 201 201 1.60 uf50-0781.mwcnf
10919 201 201 1.64 uf50-010.mwcnf
28932 201 201 0.81 uf50-0614.mwcnf
13712 201 201 2.61 uf50-0821.mwcnf
30653 201 201 2.22 uf50-0550.mwcnf
10750 201 201 1.42 uf50-0154.mwcnf
31784 201 201 2.42 uf50-0687.mwcnf
33958 201 201 1.23 uf50-0613.mwcnf
21201 201 201 1.62 uf50-0421.mwcnf
36491 201 201 1.84 uf50-0591.mwcnf
15161 201 201 1.44 uf50-0872.mwcnf
30556 201 201 2.44 uf50-0407.mwcnf
19773 201 201 0.84 uf50-0410.mwcnf
22756 201 201 1.61 uf50-0344.mwcnf
10022 201 201 1.06 uf50-0194.mwcnf
25487 200 201 1.84 uf50-0691.mwcnf
21380 201 201 1.26 uf50-0343.mwcnf
14666 201 201 2.21 uf50-0931.mwcnf
32177 201 201 2.20 uf50-0553.mwcnf
29097 201 201 3.44 uf50-0629.mwcnf
21330 201 201 1.02 uf50-0532.mwcnf
11938 201 201 1.05 uf50-0255.mwcnf
34660 201 201 2.86 uf50-0734.mwcnf
35760 201 201 1.23 uf50-062.mwcnf
9559 201 201 1.63 uf50-0844.mwcnf
11968 201 201 1.24 uf50-0266.mwcnf
25403 201 201 2.22 uf50-0417.mwcnf
13985 201 201 1.04 uf50-0888.mwcnf
38686 201 201 1.83 uf50-0605.mwcnf
38535 201 201 1.23 uf50-0594.mwcnf
27112 201 201 1.64 uf50-0321.mwcnf
28640 201 201 1.84 uf50-0662.mwcnf
36187 201 201 2.20 uf50-0777.mwcnf
27154 201 201 1.42 uf50-0437.mwcnf
28370 201 201 2.22 uf50-0513.mwcnf
13632 201 201 1.46 uf50-0862.mwcnf
9034 201 201 2.01 uf50-0201.mwcnf
13928 201 201 1.01 uf50-0822.mwcnf
27540 201 201 1.04 uf50-0390.mwcnf
15188 201 201 1.83 uf50-0953.mwcnf
25479 201 201 1.22 uf50-033.mwcnf
32558 201 201 1.05 uf50-075.mwcnf
12423 201 201 1.44 uf50-0922.mwcnf
15819 201 201 1.03 uf50-0830.mwcnf
8031 201 201 1.63 uf50-0279.mwcnf
37180 201 201 1.03 uf50-070.mwcnf
29726 201 201 1.82 uf50-028.mwcnf
12278 201 201 1.65 uf50-0102.mwcnf
15966 201 201 2.02 uf50-0982.mwcnf
