1 20 720 15 1 18 362 81 30 60 667 11 207 22 236 59 96 61 194 7 455 86 366 27 721 96 493 98 453 3 71 3 621 55 411 66 376 74 160 49 488 9 321
2 20 663 9 640 71 405 30 552 4 525 94 416 34 104 3 682 68 136 58 439 35 151 61 782 64 632 17 749 6 666 83 56 36 235 66 593 17 702 53 188 20 540
3 20 869 30 684 55 755 63 763 96 171 59 690 54 666 20 173 96 342 60 54 35 57 27 520 64 567 71 199 9 770 48 486 75 364 79 601 70 246 71 650 5 358
4 20 728 16 111 55 554 78 373 87 578 54 266 20 496 35 724 32 140 77 86 33 110 48 457 31 546 82 592 11 760 67 38 33 785 38 636 22 80 65 314 27 746
5 20 759 32 742 93 413 44 538 64 755 97 166 21 460 81 616 78 585 7 672 23 494 49 82 78 618 14 709 78 725 10 693 64 327 56 148 26 330 17 503 17 604
6 20 764 39 710 80 637 61 52 10 381 19 724 56 627 64 554 48 697 40 615 14 587 77 469 7 307 95 213 13 510 46 211 80 227 44 541 5 712 65 423 92 186
7 20 864 65 702 33 45 66 137 58 461 81 526 25 275 12 479 51 691 98 601 65 683 59 247 70 661 48 300 43 273 29 680 17 463 94 156 99 564 27 414 40 403
8 20 860 98 366 100 148 92 700 56 338 19 186 23 240 47 178 44 755 22 622 41 196 95 60 91 255 67 734 86 133 8 241 39 561 10 147 71 409 29 660 38 505
9 20 752 85 368 93 283 1 54 81 83 56 266 37 427 23 359 64 126 30 423 21 785 29 360 79 67 13 628 17 392 81 658 8 384 6 648 83 322 47 363 86 676
10 20 798 99 569 41 651 62 356 26 190 37 238 41 195 93 712 95 536 50 250 18 50 23 307 15 95 51 645 87 261 50 338 79 352 71 641 39 575 9 219 12 355
11 20 773 30 458 11 211 61 321 24 703 38 752 39 769 63 369 50 34 66 6 93 194 27 264 35 542 91 237 26 795 34 254 10 3 95 454 65 256 94 136 15 227
12 20 877 92 681 6 231 82 74 6 27 26 781 32 314 60 12 28 153 75 641 90 800 33 5 79 344 90 303 26 168 64 79 97 285 66 6 34 343 78 253 33 785
13 20 885 1 166 93 429 49 57 15 426 71 625 84 446 35 54 97 482 12 619 56 121 64 717 88 378 39 222 84 378 51 177 33 612 73 155 15 517 87 778 60 706
14 20 895 60 358 16 707 66 723 48 242 96 301 100 476 64 385 66 66 68 613 59 132 96 150 23 199 53 138 50 769 48 122 42 132 44 96 51 476 30 168 39 730
15 20 889 43 614 12 652 37 624 93 558 64 717 80 135 90 41 86 631 42 326 10 301 70 351 90 579 40 120 74 661 54 702 17 767 12 723 80 2 76 638 42 692
16 20 726 8 732 32 190 72 44 42 752 94 672 60 31 20 267 82 253 69 694 2 688 1 301 24 238 30 129 78 160 91 630 17 158 66 360 79 741 17 316 24 329
17 20 820 42 238 6 632 41 332 96 154 57 13 80 783 28 603 15 108 43 219 63 695 80 728 52 372 76 239 74 286 55 774 35 491 4 368 87 253 87 461 4 107
18 20 856 94 321 86 697 69 370 90 493 21 146 46 16 72 421 63 395 68 361 10 496 53 329 28 740 53 95 77 193 4 579 11 420 19 623 57 34 98 454 52 727
19 20 768 15 497 15 404 37 410 94 254 8 474 18 103 75 285 29 173 53 108 4 695 47 679 67 740 82 366 74 667 92 114 79 556 51 209 23 256 46 246 52 707
20 20 610 4 422 92 291 23 52 76 456 95 650 72 189 27 349 13 532 38 725 23 446 6 305 1 377 5 701 38 291 51 372 61 343 19 617 51 214 2 128 66 703
21 20 784 7 198 12 670 98 209 42 695 82 758 58 719 62 98 13 371 25 432 49 265 6 539 31 133 28 456 100 550 24 126 88 594 99 524 95 480 8 522 53 555
22 20 924 43 395 74 58 85 207 72 733 82 706 38 235 97 183 97 424 90 476 47 65 35 522 69 64 68 45 64 3 33 345 56 19 26 415 76 286 2 620 2 655
23 20 748 57 567 64 774 1 522 97 199 12 215 61 75 76 793 9 294 58 793 38 751 65 397 1 413 10 719 29 588 46 740 8 26 62 388 95 225 74 696 72 391
24 20 816 3 327 73 470 30 326 58 714 77 107 53 252 72 783 14 621 12 504 63 309 64 745 68 593 14 375 88 726 53 98 50 261 78 104 82 781 54 395 14 325
25 20 838 4 80 75 249 80 95 86 190 40 425 32 739 83 603 69 441 43 746 30 134 97 318 37 161 100 11 39 671 45 263 48 449 55 775 54 441 29 112 2 432
26 20 761 80 193 100 107 31 358 87 778 12 669 9 372 65 269 9 656 52 727 39 747 16 799 83 627 79 707 98 361 37 296 9 692 77 99 45 312 2 639 22 30
27 20 727 77 697 17 205 16 746 46 19 54 400 68 605 2 315 29 508 39 576 46 278 40 171 86 11 77 787 42 365 90 793 58 379 18 627 72 740 15 728 17 526
