1 15 2054 58 1 69 46 324 4 238 84 44 26 87 30 235 12 241 25 25 57 343 46 108 91 381 62 391 57 12 9 12 78
2 15 1989 206 66 188 74 80 49 244 9 161 55 36 80 281 51 119 69 13 66 375 52 134 13 12 86 269 17 229 55 140 19
3 15 3025 391 64 316 17 375 6 333 83 28 36 118 66 297 17 351 53 94 20 270 35 119 86 220 95 252 96 383 22 235 87
4 15 2423 333 20 87 96 171 60 27 35 29 27 260 64 284 71 100 9 385 48 243 75 182 79 301 70 123 71 325 5 179 75
5 15 2333 56 55 277 78 187 87 289 54 133 20 248 35 362 32 70 77 43 33 55 48 229 31 273 82 296 11 380 67 19 33
6 15 2820 152 80 88 10 257 40 105 94 201 32 371 93 207 44 269 64 378 97 83 21 230 81 308 78 293 7 336 23 247 49
7 15 2229 311 78 55 89 309 91 39 87 256 41 222 19 104 42 65 63 65 76 108 39 355 80 319 61 26 10 191 19 362 56
8 15 2395 254 70 190 88 160 77 53 74 308 59 26 39 380 27 50 64 182 27 319 29 174 68 18 89 258 53 368 24 254 65
9 15 2397 130 6 264 18 230 58 324 66 97 35 46 60 201 87 392 76 257 86 235 31 280 83 189 38 172 35 113 85 67 58
10 15 2638 78 99 282 27 207 40 202 97 392 46 397 19 365 88 222 43 74 24 91 30 186 23 174 95 88 78 163 25 377 8
11 15 2583 128 67 367 86 67 8 121 39 281 10 74 71 205 29 330 38 253 54 337 46 370 36 4 7 323 11 224 34 145 54
12 15 2795 180 64 63 30 212 21 393 29 180 79 34 13 314 17 196 81 329 8 192 6 324 83 161 47 182 86 338 12 396 72
13 15 2072 326 62 178 26 95 37 119 41 98 93 356 95 268 50 125 18 25 23 154 15 48 51 323 87 131 50 169 79 176 71
14 15 2141 154 72 36 28 48 45 396 30 229 11 106 61 161 24 352 38 376 39 385 63 185 50 17 66 3 93 97 27 132 35
15 15 2397 364 30 104 100 136 32 40 1 378 57 257 32 373 17 57 29 232 92 341 6 116 82 37 6 14 26 391 32 157 60
16 15 2861 111 20 299 81 358 100 130 1 315 43 359 38 104 21 253 10 386 36 264 1 133 43 310 32 130 99 342 1 83 93
17 15 2709 196 8 60 54 283 79 336 56 140 7 386 61 48 78 223 16 253 90 350 48 155 28 335 48 201 23 129 77 292 20
18 15 3224 259 87 389 60 353 18 237 45 61 89 262 91 190 31 382 38 400 60 254 49 264 9 270 77 236 17 383 19 91 25
19 15 2384 69 50 385 48 61 42 66 44 48 51 238 30 84 39 365 43 169 77 48 82 145 78 369 70 254 90 320 17 360 6
20 15 2726 316 42 163 10 151 70 176 90 290 40 60 74 331 54 351 17 384 12 362 80 1 76 319 42 346 94 30 92 128 24
21 15 2152 22 42 376 94 336 60 16 20 134 82 127 69 347 2 344 1 151 24 119 30 65 78 80 91 315 17 79 66 180 79
22 15 2110 66 40 94 42 37 42 119 6 316 41 166 96 77 57 7 80 392 28 302 15 54 43 110 63 348 80 364 52 186 76
23 15 2266 295 36 218 97 140 62 13 46 346 32 345 58 15 14 227 94 161 86 349 69 185 90 247 21 73 46 8 72 211 63
24 15 2346 270 46 37 62 209 42 110 93 212 12 308 25 14 73 42 53 75 78 227 5 391 57 205 91 382 15 249 15 202 37
25 15 2532 373 32 30 60 71 13 300 36 114 22 211 14 16 87 188 85 265 93 328 46 295 84 365 15 314 70 203 27 92 32
26 15 1888 123 52 354 91 15 53 366 37 92 7 303 57 379 82 288 24 105 44 52 67 149 91 92 56 23 39 2 48 17 88
27 15 2255 146 51 186 61 172 19 309 51 107 2 64 66 352 85 27 25 47 84 390 27 168 87 327 95 229 90 245 13 50 47
28 15 2716 216 49 133 6 270 31 67 28 228 100 275 24 63 88 297 99 262 95 240 8 261 53 278 16 172 50 294 8 339 26
29 15 1812 367 82 353 38 118 97 92 97 212 90 238 47 33 35 261 69 32 68 23 64 2 33 173 56 10 26 208 76 143 2
30 15 2837 8 82 278 57 284 64 387 1 261 97 100 12 108 61 38 76 397 9 147 58 397 38 376 65 199 1 207 10 360 29
31 15 2821 183 93 30 4 248 49 378 29 294 87 286 49 306 3 164 73 235 30 163 58 357 77 54 53 126 72 392 14 311 12
32 15 2352 250 39 253 94 271 75 54 47 350 91 210 13 198 33 309 13 326 98 215 50 54 41 238 4 40 75 125 80 48 86
33 15 2549 157 54 128 93 332 76 273 56 171 94 119 17 387 40 148 21 399 2 153 84 180 33 192 57 217 97 216 56 115 14
34 15 2585 216 87 317 25 397 14 122 45 347 98 46 84 33 47 257 34 34 82 205 91 156 94 62 100 332 79 316 89 392 46
35 15 1932 148 9 346 77 50 45 156 2 320 22 15 95 307 88 66 26 64 94 183 3 214 50 269 76 7 40 116 64 155 72
36 15 2644 139 40 86 86 6 77 394 42 183 90 397 58 190 18 314 72 370 15 364 17 263 84 26 85 135 89 270 22 168 30
37 15 2321 199 20 202 79 288 33 120 66 255 9 360 9 140 35 163 44 172 9 282 86 52 68 381 6 21 92 187 74 80 91
38 15 2493 47 95 212 88 32 93 262 31 367 90 45 84 154 41 336 85 266 46 56 51 335 92 386 13 142 18 208 1 269 58
39 15 2181 89 74 121 87 34 96 214 14 366 71 181 35 63 23 193 43 30 15 172 46 369 13 201 34 309 55 143 53 242 58
40 15 2692 216 70 127 71 250 95 396 39 373 11 343 46 292 28 201 49 193 51 146 79 30 98 47 68 257 19 295 81 200 56
41 15 2308 153 36 188 64 191 97 120 43 239 76 75 3 280 34 379 62 46 100 156 84 57 28 343 23 45 12 290 11 323 65
42 15 2305 149 100 176 68 207 57 302 61 13 1 63 60 15 56 316 83 263 70 139 33 232 60 400 77 2 39 371 76 234 78
43 15 2164 21 41 5 64 62 71 368 26 314 63 358 54 87 25 254 92 235 49 10 65 260 19 365 13 72 76 173 5 121 55
44 15 2799 268 10 205 10 392 40 68 9 336 28 314 25 105 20 304 73 282 81 300 63 73 18 102 38 194 97 157 100 399 47
45 15 2664 352 60 223 23 44 16 76 4 273 90 207 6 141 73 363 35 217 69 189 72 340 48 190 52 33 20 303 61 380 73
46 15 2604 22 78 352 32 158 8 204 54 318 1 184 37 240 37 267 35 334 43 50 26 396 57 290 47 72 80 284 9 84 25
47 15 1772 270 6 75 54 98 64 50 40 207 83 146 58 16 55 2 45 258 26 234 31 99 80 26 76 286 56 131 68 317 98
48 15 2403 66 92 367 15 144 47 84 21 112 74 390 3 151 67 232 95 152 37 182 19 179 8 79 47 255 95 329 22 282 30
