1 25 3884 58 1 69 46 324 4 238 84 44 26 87 30 235 12 241 25 25 57 343 46 108 91 381 62 391 57 12 9 12 78 219 52 264 47 293 20 195 61 36 41 218 9 320 71 203 30 276 4 263 94
2 25 3801 134 13 12 86 269 17 229 55 140 19 241 98 256 79 67 94 24 84 332 7 142 30 262 75 65 88 212 24 79 68 137 30 342 55 378 63 382 96 86 59 345 54 333 20 87 96 171 60 27 35
3 25 4203 108 65 254 71 281 25 35 97 191 61 297 46 313 76 277 31 283 82 19 45 298 16 56 55 277 78 187 87 289 54 133 20 248 35 362 32 70 77 43 33 55 48 229 31 273 82 296 11 380 67
4 25 4579 129 99 152 80 88 10 257 40 105 94 201 32 371 93 207 44 269 64 378 97 83 21 230 81 308 78 293 7 336 23 247 49 41 78 309 14 355 78 363 10 347 64 164 56 74 26 165 17 252 17
5 25 4551 108 39 355 80 319 61 26 10 191 19 362 56 314 64 277 48 349 40 308 14 294 77 235 7 154 95 107 13 255 46 106 80 114 44 271 5 356 65 212 92 93 64 259 88 130 6 264 18 230 58
6 25 4561 263 25 138 12 240 51 346 98 301 65 342 59 124 70 331 48 150 43 137 29 340 17 232 94 78 99 282 27 207 40 202 97 392 46 397 19 365 88 222 43 74 24 91 30 186 23 174 95 88 78
7 25 3557 98 95 30 91 128 67 367 86 67 8 121 39 281 10 74 71 205 29 330 38 253 54 337 46 370 36 4 7 323 11 224 34 145 54 89 45 253 16 118 53 82 99 115 45 316 9 50 79 67 49
8 25 4360 329 8 192 6 324 83 161 47 182 86 338 12 396 72 161 82 246 45 103 24 147 30 163 25 371 89 379 67 200 32 70 7 90 39 60 12 204 81 348 33 199 43 316 44 281 81 154 72 36 28
9 25 3801 178 99 120 58 44 27 242 41 94 88 151 94 155 97 249 47 200 5 264 1 372 25 108 33 140 68 364 30 104 100 136 32 40 1 378 57 257 32 373 17 57 29 232 92 341 6 116 82 37 6
10 25 4244 102 98 126 40 240 2 111 20 299 81 358 100 130 1 315 43 359 38 104 21 253 10 386 36 264 1 133 43 310 32 130 99 342 1 83 93 215 49 29 15 213 71 313 84 223 35 27 97 241 12
11 25 3917 223 16 253 90 350 48 155 28 335 48 201 23 129 77 292 20 57 65 347 98 237 89 70 60 179 16 354 66 362 48 121 96 151 100 238 64 193 66 33 68 307 59 66 96 75 23 100 53 69 50
