31837 302 310 3.65 uf75-048.mwcnf
28789 290 310 3.93 uf75-023.mwcnf
36440 292 310 3.69 uf75-054.mwcnf
28589 296 310 3.91 uf75-030.mwcnf
33333 294 310 3.84 uf75-069.mwcnf
33096 300 310 4.04 uf75-022.mwcnf
25191 298 310 4.09 uf75-013.mwcnf
27999 291 310 3.67 uf75-024.mwcnf
42916 301 310 3.88 uf75-053.mwcnf
32001 296 310 3.79 uf75-083.mwcnf
34404 304 310 3.84 uf75-028.mwcnf
27120 292 310 3.70 uf75-010.mwcnf
30208 297 310 3.64 uf75-016.mwcnf
27079 298 310 3.66 uf75-071.mwcnf
31297 298 310 3.74 uf75-0100.mwcnf
35745 295 310 3.67 uf75-038.mwcnf
33638 302 310 3.64 uf75-015.mwcnf
35681 296 310 3.66 uf75-088.mwcnf
26597 303 310 3.64 uf75-019.mwcnf
37079 291 310 3.72 uf75-04.mwcnf
33537 287 310 3.98 uf75-099.mwcnf
26078 297 310 3.69 uf75-075.mwcnf
37678 296 310 3.75 uf75-061.mwcnf
42081 300 310 4.44 uf75-086.mwcnf
35945 303 310 6.68 uf75-058.mwcnf
30634 303 310 5.37 uf75-065.mwcnf
29878 291 310 4.25 uf75-050.mwcnf
33029 289 310 3.94 uf75-080.mwcnf
32531 294 310 3.81 uf75-08.mwcnf
37701 302 310 3.72 uf75-068.mwcnf
36980 293 310 3.72 uf75-087.mwcnf
34580 304 310 3.72 uf75-036.mwcnf
29316 296 310 3.68 uf75-011.mwcnf
23694 287 310 3.68 uf75-017.mwcnf
38558 290 310 3.68 uf75-039.mwcnf
22748 297 310 3.68 uf75-081.mwcnf
36131 298 310 3.74 uf75-05.mwcnf
31900 299 310 3.67 uf75-042.mwcnf
35151 303 310 3.69 uf75-066.mwcnf
25969 293 310 3.66 uf75-012.mwcnf
29446 299 310 3.68 uf75-076.mwcnf
29090 300 310 3.64 uf75-094.mwcnf
29575 291 310 3.75 uf75-095.mwcnf
34405 297 310 4.00 uf75-032.mwcnf
29274 293 310 3.77 uf75-082.mwcnf
42914 303 310 3.78 uf75-043.mwcnf
37614 302 310 3.74 uf75-062.mwcnf
25588 297 310 3.76 uf75-060.mwcnf
32848 302 310 3.70 uf75-056.mwcnf
32022 298 310 3.84 uf75-033.mwcnf
34348 292 310 3.74 uf75-084.mwcnf
29867 296 310 3.63 uf75-029.mwcnf
36631 303 310 3.66 uf75-096.mwcnf
39272 304 310 3.73 uf75-021.mwcnf
37022 305 310 3.74 uf75-031.mwcnf
32547 300 310 3.66 uf75-047.mwcnf
33654 305 310 3.68 uf75-06.mwcnf
33609 298 310 3.77 uf75-034.mwcnf
31347 295 310 3.84 uf75-03.mwcnf
31494 298 310 3.72 uf75-098.mwcnf
33631 292 310 3.94 uf75-091.mwcnf
28160 297 310 3.75 uf75-079.mwcnf
30659 301 310 3.65 uf75-085.mwcnf
30863 301 310 3.81 uf75-089.mwcnf
33561 302 310 4.12 uf75-078.mwcnf
39398 304 310 4.00 uf75-097.mwcnf
31284 304 310 3.83 uf75-090.mwcnf
24821 292 310 3.75 uf75-064.mwcnf
28499 294 310 3.71 uf75-072.mwcnf
23406 304 310 3.68 uf75-014.mwcnf
44485 302 310 3.72 uf75-020.mwcnf
45333 302 310 3.67 uf75-059.mwcnf
31108 304 310 3.67 uf75-040.mwcnf
30918 297 310 3.76 uf75-018.mwcnf
28445 295 310 3.69 uf75-046.mwcnf
31391 305 310 3.71 uf75-093.mwcnf
35931 299 310 3.64 uf75-041.mwcnf
40627 303 310 3.74 uf75-063.mwcnf
36356 302 310 3.62 uf75-025.mwcnf
29836 295 310 3.77 uf75-035.mwcnf
40675 301 310 3.72 uf75-077.mwcnf
27280 290 310 3.73 uf75-073.mwcnf
36176 298 310 3.71 uf75-02.mwcnf
33670 304 310 3.72 uf75-055.mwcnf
31789 300 310 3.65 uf75-026.mwcnf
26749 296 310 3.66 uf75-07.mwcnf
34750 305 310 3.71 uf75-070.mwcnf
40792 299 310 3.67 uf75-09.mwcnf
27178 294 310 3.62 uf75-044.mwcnf
31546 288 310 3.72 uf75-045.mwcnf
33388 302 310 3.67 uf75-037.mwcnf
23215 292 310 3.65 uf75-067.mwcnf
38460 300 310 3.70 uf75-092.mwcnf
35595 296 310 3.68 uf75-057.mwcnf
35085 301 310 3.63 uf75-027.mwcnf
33950 299 310 3.72 uf75-049.mwcnf
28998 289 310 3.66 uf75-01.mwcnf
37862 303 310 3.63 uf75-051.mwcnf
29609 293 310 3.69 uf75-074.mwcnf
25356 293 310 3.72 uf75-052.mwcnf
