91840 76 78 1.04 uf20-0768.mwcnf
68579 76 78 1.06 uf20-0218.mwcnf
56988 77 78 1.01 uf20-0881.mwcnf
92057 75 78 1.03 uf20-0216.mwcnf
33823 77 78 1.03 uf20-0254.mwcnf
101142 77 78 1.09 uf20-0974.mwcnf
88458 78 78 0.90 uf20-0888.mwcnf
114540 75 78 1.02 uf20-0879.mwcnf
14799 78 78 0.93 uf20-0576.mwcnf
49824 78 78 0.88 uf20-0490.mwcnf
93406 75 78 1.03 uf20-0883.mwcnf
38066 77 78 1.03 uf20-0232.mwcnf
59134 77 78 1.01 uf20-0775.mwcnf
14453 78 78 0.91 uf20-0591.mwcnf
52177 76 78 1.03 uf20-0251.mwcnf
57793 77 78 1.04 uf20-0857.mwcnf
14834 78 78 0.91 uf20-0552.mwcnf
16314 77 78 1.00 uf20-063.mwcnf
85856 75 78 1.02 uf20-0938.mwcnf
23037 77 78 0.99 uf20-067.mwcnf
17868 78 78 0.89 uf20-0567.mwcnf
39942 77 78 1.01 uf20-0186.mwcnf
11924 78 78 0.94 uf20-0542.mwcnf
76562 76 78 1.05 uf20-0892.mwcnf
70388 76 78 1.08 uf20-0329.mwcnf
12297 78 78 1.03 uf20-0600.mwcnf
100578 76 78 1.07 uf20-0210.mwcnf
15561 78 78 0.91 uf20-0500.mwcnf
16477 78 78 0.88 uf20-0724.mwcnf
75802 75 78 1.05 uf20-0332.mwcnf
56361 76 78 1.06 uf20-0359.mwcnf
78648 76 78 1.06 uf20-0297.mwcnf
85291 76 78 1.01 uf20-0846.mwcnf
48037 76 78 1.02 uf20-0276.mwcnf
48271 77 78 1.04 uf20-0203.mwcnf
58257 76 78 0.99 uf20-0925.mwcnf
47825 77 78 0.98 uf20-0807.mwcnf
53342 77 78 1.04 uf20-0120.mwcnf
76056 76 78 1.05 uf20-0796.mwcnf
53703 77 78 1.02 uf20-0125.mwcnf
68611 76 78 1.05 uf20-0950.mwcnf
17952 78 78 0.89 uf20-0536.mwcnf
16846 78 78 0.89 uf20-0560.mwcnf
63066 78 78 0.92 uf20-0923.mwcnf
64543 78 78 0.97 uf20-0887.mwcnf
65259 78 78 0.93 uf20-0227.mwcnf
14543 78 78 0.91 uf20-0663.mwcnf
109102 76 78 1.04 uf20-0971.mwcnf
36926 77 78 1.05 uf20-0198.mwcnf
18216 78 78 0.89 uf20-0727.mwcnf
14686 78 78 0.99 uf20-0584.mwcnf
14783 78 78 0.91 uf20-0641.mwcnf
59537 77 78 0.99 uf20-0826.mwcnf
49426 77 78 0.99 uf20-0226.mwcnf
51498 76 78 1.04 uf20-0279.mwcnf
16291 78 78 0.94 uf20-0566.mwcnf
98223 76 78 1.04 uf20-0988.mwcnf
81328 75 78 1.06 uf20-040.mwcnf
65487 77 78 1.00 uf20-0959.mwcnf
44289 76 78 1.06 uf20-0217.mwcnf
17193 78 78 0.89 uf20-0680.mwcnf
70230 74 78 1.06 uf20-0460.mwcnf
53630 77 78 1.01 uf20-0774.mwcnf
16923 78 78 0.89 uf20-0720.mwcnf
49117 77 78 1.01 uf20-0328.mwcnf
74103 78 78 0.93 uf20-0228.mwcnf
15826 78 78 0.91 uf20-0579.mwcnf
85805 76 78 1.03 uf20-0771.mwcnf
54530 76 78 1.07 uf20-0424.mwcnf
78186 76 78 1.04 uf20-0113.mwcnf
77906 76 78 1.00 uf20-0803.mwcnf
16513 77 78 1.01 uf20-0639.mwcnf
51714 78 78 0.94 uf20-0305.mwcnf
