79 88 91 1.17 uf20-0108
49 88 91 1.15 uf20-0854
70 90 91 1.15 uf20-0945
110 88 91 1.13 uf20-0236
66 91 91 1.11 uf20-0634
51 91 91 1.09 uf20-0497
76 90 91 1.09 uf20-0483
103 91 91 1.09 uf20-0578
60 89 91 1.10 uf20-0501
62 88 91 1.11 uf20-0152
78 88 91 1.09 uf20-052
87 88 91 1.11 uf20-016
61 88 91 1.11 uf20-045
81 88 91 1.09 uf20-0612
100 90 91 1.11 uf20-0357
55 90 91 1.10 uf20-0373
97 88 91 1.10 uf20-0371
63 88 91 1.12 uf20-0188
83 90 91 1.11 uf20-0222
93 88 91 1.10 uf20-0543
85 86 91 1.11 uf20-0476
83 89 91 1.10 uf20-019
53 91 91 1.12 uf20-0292
74 89 91 1.12 uf20-0262
82 89 91 1.12 uf20-0693
111 89 91 1.11 uf20-0286
85 87 91 1.15 uf20-0138
92 90 91 1.08 uf20-0783
52 90 91 1.12 uf20-0955
86 90 91 1.11 uf20-0298
74 88 91 1.09 uf20-0656
54 90 91 1.11 uf20-0788
57 89 91 1.10 uf20-0272
108 90 91 1.11 uf20-0926
36 89 91 1.15 uf20-0707
80 87 91 1.13 uf20-0287
92 89 91 1.16 uf20-0381
101 90 91 1.13 uf20-0794
73 87 91 1.29 uf20-0830
81 89 91 1.12 uf20-0628
70 90 91 1.17 uf20-0874
103 86 91 1.16 uf20-0777
93 86 91 1.13 uf20-0369
88 90 91 1.12 uf20-0833
66 88 91 1.13 uf20-065
88 91 91 1.14 uf20-0888
45 89 91 1.11 uf20-0263
97 91 91 1.11 uf20-0358
62 89 91 1.13 uf20-0956
50 90 91 1.11 uf20-020
73 89 91 1.12 uf20-0297
58 86 91 1.16 uf20-089
39 90 91 1.18 uf20-0306
70 90 91 1.14 uf20-0147
73 90 91 1.14 uf20-0552
100 89 91 1.15 uf20-0206
72 88 91 1.14 uf20-0622
28 90 91 1.12 uf20-0872
73 89 91 1.14 uf20-0167
72 88 91 1.12 uf20-0394
60 89 91 1.15 uf20-0908
102 89 91 1.10 uf20-0886
85 89 91 1.11 uf20-0593
81 89 91 1.16 uf20-0976
81 88 91 1.13 uf20-0539
93 88 91 1.10 uf20-0180
40 90 91 1.08 uf20-0659
58 87 91 1.11 uf20-0182
109 90 91 1.09 uf20-0595
84 90 91 1.10 uf20-0384
96 89 91 1.10 uf20-030
91 91 91 1.10 uf20-0165
100 90 91 1.09 uf20-0801
95 88 91 1.13 uf20-0740
121 88 91 1.11 uf20-0695
63 89 91 1.12 uf20-0295
61 88 91 1.10 uf20-0584
42 90 91 1.08 uf20-0340
76 89 91 1.11 uf20-0973
79 89 91 1.13 uf20-022
58 90 91 1.14 uf20-0146
67 90 91 1.12 uf20-0155
46 90 91 1.09 uf20-0834
55 91 91 1.10 uf20-0204
66 90 91 1.12 uf20-0211
51 90 91 1.10 uf20-0417
114 90 91 1.10 uf20-0363
50 89 91 1.10 uf20-0313
109 89 91 1.10 uf20-0948
42 87 91 1.13 uf20-0655
83 89 91 1.11 uf20-026
104 89 91 1.10 uf20-0523
48 88 91 1.12 uf20-099
91 89 91 1.13 uf20-0325
65 90 91 1.17 uf20-0241
92 89 91 1.12 uf20-0672
60 90 91 1.10 uf20-0395
53 90 91 1.10 uf20-0671
84 89 91 1.14 uf20-0928
82 88 91 1.13 uf20-0765
82 88 91 1.16 uf20-0717
58 89 91 1.11 uf20-077
99 89 91 1.16 uf20-0338
50 90 91 1.24 uf20-0968
60 91 91 1.15 uf20-0673
93 88 91 1.15 uf20-057
86 89 91 1.13 uf20-0836
81 90 91 1.12 uf20-093
91 90 91 1.12 uf20-0542
39 89 91 1.15 uf20-0994
80 89 91 1.12 uf20-0587
71 90 91 1.13 uf20-0426
29 90 91 1.11 uf20-0446
49 91 91 1.10 uf20-0846
43 89 91 1.16 uf20-0346
62 89 91 1.16 uf20-0618
56 89 91 1.11 uf20-0317
43 89 91 1.13 uf20-0941
57 90 91 1.11 uf20-0327
94 88 91 1.10 uf20-0425
49 89 91 1.09 uf20-0430
71 90 91 1.16 uf20-0160
94 90 91 1.12 uf20-085
102 90 91 1.13 uf20-0660
82 89 91 1.10 uf20-060
53 90 91 1.11 uf20-0704
93 88 91 1.10 uf20-0116
65 90 91 1.09 uf20-0703
137 89 91 1.10 uf20-0136
74 88 91 1.11 uf20-0918
95 88 91 1.11 uf20-0882
69 90 91 1.10 uf20-0773
74 88 91 1.09 uf20-0267
64 90 91 1.11 uf20-0814
42 90 91 1.10 uf20-0387
69 89 91 1.13 uf20-0511
100 89 91 1.12 uf20-073
68 91 91 1.15 uf20-0496
113 88 91 1.10 uf20-0921
94 88 91 1.12 uf20-0669
102 90 91 1.10 uf20-0249
93 88 91 1.11 uf20-0714
86 88 91 1.12 uf20-0957
