1 25 7755 115 1 138 226 647 19 476 417 87 130 173 148 469 60 481 121 49 284 685 229 215 451 761 309 782 283 24 45 23 388 438 257 528 235 585 100 389 305 72 201 435 45 640 351 405 149 552 16 525 468
2 25 7593 267 65 24 426 537 85 457 274 280 95 481 489 512 395 133 469 47 417 663 35 283 147 524 371 130 439 424 118 158 338 274 149 684 275 755 315 763 478 171 294 690 268 666 100 173 476 342 296 54 173
3 25 8399 216 325 507 354 561 124 69 481 382 304 594 227 626 376 553 154 566 407 37 224 595 76 111 272 554 390 373 434 578 270 266 99 496 175 724 158 140 384 86 165 110 236 457 153 546 409 592 51 760 333
4 25 9151 258 491 304 398 176 50 514 196 209 467 402 157 742 464 413 219 538 319 755 483 166 101 460 401 616 387 585 34 672 114 494 242 82 388 618 69 709 387 725 48 693 320 327 277 148 130 330 81 503 81
5 25 9089 215 191 710 396 637 303 52 50 381 94 724 279 627 317 554 238 697 200 615 66 587 385 469 32 307 474 213 63 510 227 211 398 227 218 541 22 712 323 423 460 186 318 517 439 259 28 528 86 460 289
6 25 9110 526 121 275 57 479 251 691 490 601 321 683 293 247 349 661 236 300 215 273 141 680 84 463 467 156 495 564 133 414 199 403 485 784 229 794 93 729 438 443 212 148 116 181 150 371 112 347 472 175 389
7 25 7104 196 472 60 455 255 332 734 430 133 40 241 194 561 49 147 355 409 141 660 190 505 270 673 230 740 177 8 34 646 52 447 166 289 267 178 224 505 79 236 265 163 491 230 225 632 42 99 393 134 245
8 25 8712 658 36 384 26 648 411 322 234 363 429 676 59 792 356 322 407 492 222 205 119 293 149 325 122 742 445 758 335 399 156 139 31 180 192 120 60 407 403 696 163 398 212 631 220 561 401 308 360 71 137
9 25 7594 355 495 240 287 88 132 483 201 188 440 302 470 309 481 498 231 400 21 527 4 743 122 215 165 279 339 728 148 207 497 272 159 79 2 756 284 514 160 746 85 114 142 464 459 681 27 231 409 74 29
10 25 8480 203 488 251 196 479 8 221 96 597 401 716 500 260 3 630 215 718 190 208 105 506 49 771 178 528 4 266 215 619 158 259 491 684 1 166 464 429 245 57 75 426 353 625 420 446 174 54 482 482 60
11 25 7825 446 76 506 448 700 236 309 139 669 236 401 111 257 383 584 97 113 323 693 487 474 441 140 296 358 76 707 327 723 237 242 478 301 500 476 318 385 329 66 337 613 295 132 479 150 114 199 262 138 247
12 25 8688 379 77 336 83 352 60 404 297 233 105 308 456 344 211 614 60 652 181 624 461 558 317 717 400 135 449 41 426 631 208 326 50 301 348 351 449 579 197 120 368 661 268 702 82 767 58 723 399 2 376
13 25 7574 333 433 746 38 732 159 190 356 44 207 752 468 672 298 31 100 267 410 253 344 694 6 688 2 301 117 238 149 129 390 160 452 630 84 158 329 360 391 741 83 316 118 329 46 330 149 47 395 327 208
14 25 8762 154 282 13 399 783 140 603 71 108 215 219 313 695 397 728 257 372 376 239 369 286 272 774 175 491 17 368 432 253 431 461 19 107 283 747 201 686 436 551 231 715 309 162 91 361 10 573 264 504 247
15 25 7484 361 46 496 261 329 137 740 265 95 384 193 17 579 53 420 94 623 284 34 489 454 256 727 478 113 311 115 253 292 256 745 159 60 297 141 65 599 178 227 108 421 67 31 435 376 425 529 463 656 229
16 25 6604 667 457 114 392 556 253 209 115 256 229 246 258 707 452 29 264 731 182 184 33 605 285 757 406 576 118 210 218 104 333 297 453 183 279 45 191 4 236 34 438 301 182 405 233 485 215 148 386 402 134
17 25 7356 128 330 703 425 54 124 93 419 779 131 335 434 653 474 458 449 490 61 99 232 197 270 388 166 46 337 247 83 224 285 797 344 189 79 699 372 792 328 760 300 62 326 424 347 125 214 395 367 58 423
18 25 9016 572 458 649 441 298 147 774 115 772 265 720 298 369 41 275 326 550 40 541 28 510 2 258 216 441 12 205 260 606 179 16 388 15 410 555 284 567 320 774 4 522 485 199 59 215 304 75 377 793 41
19 25 8634 459 496 300 470 519 248 7 258 80 450 231 368 365 463 60 16 496 242 755 141 588 435 571 245 611 12 327 361 470 150 326 289 714 384 107 265 252 357 783 66 621 56 504 312 309 316 745 338 593 67
