1 25 494 8 1 9 46 41 4 30 84 6 26 11 30 30 12 31 25 4 57 43 46 14 91 48 62 49 57 2 9 2 78 28 52 33 47 37 20 25 61 5 41 28 9 40 71 26 30 35 4 33 94
2 25 484 17 13 2 86 34 17 29 55 18 19 31 98 32 79 9 94 3 84 42 7 18 30 33 75 9 88 27 24 10 68 18 30 43 55 48 63 48 96 11 59 44 54 42 20 11 96 22 60 4 35
3 25 535 14 65 32 71 36 25 5 97 24 61 38 46 40 76 35 31 36 82 3 45 38 16 7 55 35 78 24 87 37 54 17 20 31 35 46 32 9 77 6 33 7 48 29 31 35 82 37 11 48 67
4 25 582 17 99 19 80 11 10 33 40 14 94 26 32 47 93 26 44 34 64 48 97 11 21 29 81 39 78 37 7 42 23 31 49 6 78 39 14 45 78 46 10 44 64 21 56 10 26 21 17 32 17
5 25 578 14 39 45 80 40 61 4 10 24 19 46 56 40 64 35 48 44 40 39 14 37 77 30 7 20 95 14 13 32 46 14 80 15 44 34 5 45 65 27 92 12 64 33 88 17 6 33 18 29 58
6 25 578 33 25 18 12 30 51 44 98 38 65 43 59 16 70 42 48 19 43 18 29 43 17 29 94 10 99 36 27 26 40 26 97 49 46 50 19 46 88 28 43 10 24 12 30 24 23 22 95 11 78
7 25 456 13 95 4 91 16 67 46 86 9 8 16 39 36 10 10 71 26 29 42 38 32 54 43 46 47 36 1 7 41 11 28 34 19 54 12 45 32 16 15 53 11 99 15 45 40 9 7 79 9 49
8 25 555 42 8 24 6 41 83 21 47 23 86 43 12 50 72 21 82 31 45 13 24 19 30 21 25 47 89 48 67 25 32 9 7 12 39 8 12 26 81 44 33 25 43 40 44 36 81 20 72 5 28
9 25 483 23 99 15 58 6 27 31 41 12 88 19 94 20 97 32 47 25 5 33 1 47 25 14 33 18 68 46 30 13 100 17 32 5 1 48 57 33 32 47 17 8 29 29 92 43 6 15 82 5 6
10 25 538 13 98 16 40 30 2 14 20 38 81 45 100 17 1 40 43 45 38 13 21 32 10 49 36 33 1 17 43 39 32 17 99 43 1 11 93 27 49 4 15 27 71 40 84 28 35 4 97 31 12
11 25 500 28 16 32 90 44 48 20 28 42 48 26 23 17 77 37 20 8 65 44 98 30 89 9 60 23 16 45 66 46 48 16 96 19 100 30 64 25 66 5 68 39 59 9 96 10 23 13 53 9 50
12 25 551 24 16 21 17 22 12 26 60 15 21 20 92 22 43 39 12 41 37 39 93 35 64 45 80 9 90 3 86 40 42 21 10 19 70 22 90 37 40 8 74 42 54 44 17 48 12 46 80 1 76
13 25 479 21 87 47 8 46 32 12 72 3 42 47 94 42 60 2 20 17 82 16 69 44 2 43 1 19 24 15 30 9 78 10 91 40 17 10 66 23 79 47 17 20 24 21 10 21 30 3 79 21 42
14 25 554 10 57 1 80 49 28 38 15 7 43 14 63 44 80 46 52 24 76 15 74 18 55 49 35 31 4 23 87 16 87 29 4 7 57 47 41 43 88 35 47 45 62 11 19 23 2 36 53 32 50
15 25 478 23 10 31 53 21 28 47 53 6 77 13 4 37 11 27 19 39 57 3 98 29 52 46 96 8 63 8 51 19 52 47 32 4 60 9 13 38 36 15 22 27 14 2 87 24 85 34 93 41 46
16 25 423 42 92 8 79 35 51 14 23 16 46 16 52 45 91 2 53 46 37 12 7 38 57 48 82 36 24 14 44 7 67 19 91 12 56 3 39 1 48 3 88 19 37 26 47 31 43 10 78 26 27
