1 15 517 15 1 18 362 81 30 60 667 11 207 22 236 59 96 61 194 7 455 86 366 27 721 96 493 98 453 3 71 3 621
2 15 501 52 528 47 585 20 389 61 72 41 435 9 640 71 405 30 552 4 525 94 416 34 104 3 682 68 136 58 439 35 151
3 15 760 98 512 79 133 94 47 84 663 7 283 30 524 75 130 88 424 24 158 68 274 30 684 55 755 63 763 96 171 59 690
4 15 610 84 159 22 761 43 474 7 276 8 216 65 507 71 561 25 69 97 382 61 594 46 626 76 553 31 566 82 37 45 595
5 15 588 14 434 70 624 47 694 73 431 34 159 62 280 91 253 18 615 11 264 14 377 58 244 69 655 74 81 95 533 5 258
6 15 709 38 636 22 80 65 314 27 746 51 251 93 741 52 350 68 511 95 773 21 162 58 641 77 620 74 55 84 182 62 388
7 15 561 78 618 14 709 78 725 10 693 64 327 56 148 26 330 17 503 17 604 27 305 89 633 80 484 7 80 48 151 91 446
8 15 603 64 554 48 697 40 615 14 587 77 469 7 307 95 213 13 510 46 211 80 227 44 541 5 712 65 423 92 186 64 517
9 15 604 33 45 66 137 58 461 81 526 25 275 12 479 51 691 98 601 65 683 59 247 70 661 48 300 43 273 29 680 17 463
10 15 664 20 792 71 212 52 318 51 776 98 366 100 148 92 700 56 338 19 186 23 240 47 178 44 755 22 622 41 196 95 60
11 15 651 32 531 92 687 17 64 31 310 71 78 19 568 52 225 83 303 64 431 85 368 93 283 1 54 81 83 56 266 37 427
12 15 702 45 505 16 236 53 163 99 230 45 632 9 99 79 134 49 641 83 57 48 42 81 657 41 374 46 686 85 95 99 569
13 15 522 82 492 45 205 24 293 30 325 25 742 89 758 67 399 32 139 7 180 39 120 12 407 81 696 33 398 43 631 44 561
14 15 540 39 575 9 219 12 355 99 240 58 88 27 483 41 188 88 302 94 309 97 498 47 400 5 527 1 743 25 215 33 279
15 15 604 91 237 26 795 34 254 10 3 95 454 65 256 94 136 15 227 58 735 86 44 29 653 10 47 4 203 98 251 40 479
16 15 720 28 153 75 641 90 800 33 5 79 344 90 303 26 168 64 79 97 285 66 6 34 343 78 253 33 785 86 1 21 743
