4181 78 78 0.17 uf20-0768.mwcnf
1454 78 78 0.24 uf20-0218.mwcnf
5949 78 78 0.14 uf20-0881.mwcnf
1332 78 78 0.18 uf20-0216.mwcnf
1214 78 78 0.27 uf20-0254.mwcnf
4910 78 78 0.40 uf20-0974.mwcnf
5955 78 78 0.27 uf20-0888.mwcnf
5229 78 78 0.15 uf20-0879.mwcnf
9581 77 78 0.18 uf20-0576.mwcnf
6571 78 78 0.21 uf20-0490.mwcnf
6799 78 78 0.11 uf20-0883.mwcnf
1234 78 78 0.17 uf20-0232.mwcnf
4464 78 78 0.17 uf20-0775.mwcnf
7227 78 78 0.14 uf20-0591.mwcnf
1151 78 78 0.30 uf20-0251.mwcnf
4182 78 78 0.17 uf20-0857.mwcnf
7886 78 78 0.07 uf20-0552.mwcnf
4839 78 78 0.23 uf20-063.mwcnf
5173 78 78 0.14 uf20-0938.mwcnf
4799 78 78 0.21 uf20-067.mwcnf
9619 78 78 0.14 uf20-0567.mwcnf
908 78 78 0.34 uf20-0186.mwcnf
7006 78 78 0.07 uf20-0542.mwcnf
5324 78 78 0.20 uf20-0892.mwcnf
1340 78 78 0.14 uf20-0329.mwcnf
7859 78 78 0.27 uf20-0600.mwcnf
1305 78 78 0.07 uf20-0210.mwcnf
8364 78 78 0.14 uf20-0500.mwcnf
5010 78 78 0.13 uf20-0724.mwcnf
1024 78 78 0.10 uf20-0332.mwcnf
7729 78 78 0.14 uf20-0359.mwcnf
906 78 78 0.30 uf20-0297.mwcnf
4674 78 78 0.24 uf20-0846.mwcnf
1230 78 78 0.17 uf20-0276.mwcnf
1063 78 78 0.17 uf20-0203.mwcnf
6730 78 78 0.10 uf20-0925.mwcnf
5692 78 78 0.13 uf20-0807.mwcnf
1125 78 78 0.20 uf20-0120.mwcnf
4074 78 78 0.23 uf20-0796.mwcnf
1084 78 78 0.11 uf20-0125.mwcnf
5709 78 78 0.11 uf20-0950.mwcnf
8913 78 78 0.11 uf20-0536.mwcnf
7434 78 78 0.24 uf20-0560.mwcnf
5148 78 78 0.31 uf20-0923.mwcnf
5423 78 78 0.24 uf20-0887.mwcnf
1172 78 78 0.14 uf20-0227.mwcnf
4617 78 78 0.37 uf20-0663.mwcnf
4840 78 78 0.11 uf20-0971.mwcnf
1111 78 78 0.10 uf20-0198.mwcnf
5536 78 78 0.23 uf20-0727.mwcnf
8085 78 78 0.20 uf20-0584.mwcnf
4494 78 78 0.27 uf20-0641.mwcnf
4550 78 78 0.33 uf20-0826.mwcnf
1168 78 78 0.14 uf20-0226.mwcnf
1062 78 78 0.21 uf20-0279.mwcnf
8845 78 78 0.34 uf20-0566.mwcnf
7165 78 78 0.27 uf20-0988.mwcnf
7295 78 78 0.31 uf20-040.mwcnf
5200 78 78 0.27 uf20-0959.mwcnf
1084 78 78 0.37 uf20-0217.mwcnf
5226 78 78 0.27 uf20-0680.mwcnf
9525 78 78 0.28 uf20-0460.mwcnf
4604 78 78 0.20 uf20-0774.mwcnf
5145 78 78 0.17 uf20-0720.mwcnf
1415 78 78 0.17 uf20-0328.mwcnf
1481 78 78 0.21 uf20-0228.mwcnf
7722 78 78 0.10 uf20-0579.mwcnf
4508 78 78 0.20 uf20-0771.mwcnf
9401 77 78 0.30 uf20-0424.mwcnf
1063 78 78 0.17 uf20-0113.mwcnf
5072 78 78 0.14 uf20-0803.mwcnf
4253 78 78 0.27 uf20-0639.mwcnf
1228 78 78 0.38 uf20-0305.mwcnf
7555 78 78 0.17 uf20-0553.mwcnf
1158 78 78 0.46 uf20-01000.mwcnf
1136 78 78 0.37 uf20-0292.mwcnf
5242 78 78 0.27 uf20-0954.mwcnf
1235 78 78 0.11 uf20-0211.mwcnf
5179 78 78 0.14 uf20-0574.mwcnf
1215 78 78 0.13 uf20-0126.mwcnf
1166 78 78 0.17 uf20-0161.mwcnf
1464 78 78 0.07 uf20-0323.mwcnf
1478 78 78 0.34 uf20-0256.mwcnf
6243 78 78 0.14 uf20-0804.mwcnf
5108 78 78 0.20 uf20-0793.mwcnf
4948 78 78 0.20 uf20-0769.mwcnf
4640 78 78 0.24 uf20-0707.mwcnf
6306 78 78 0.17 uf20-0897.mwcnf
1374 78 78 0.30 uf20-0182.mwcnf
1049 78 78 0.26 uf20-0306.mwcnf
1662 77 78 0.15 uf20-0231.mwcnf
3989 78 78 0.24 uf20-0918.mwcnf
4589 78 78 0.17 uf20-083.mwcnf
5104 77 78 0.34 uf20-0848.mwcnf
8655 78 78 0.27 uf20-0403.mwcnf
4320 78 78 0.14 uf20-085.mwcnf
846 78 78 0.18 uf20-0261.mwcnf
9187 78 78 0.18 uf20-0609.mwcnf
4858 78 78 0.11 uf20-0628.mwcnf
3815 78 78 0.27 uf20-0705.mwcnf
4133 78 78 0.24 uf20-0752.mwcnf
5268 78 78 0.24 uf20-0851.mwcnf
1277 78 78 0.16 uf20-0224.mwcnf
1031 78 78 0.17 uf20-030.mwcnf
5275 78 78 0.17 uf20-0697.mwcnf
5409 78 78 0.24 uf20-0863.mwcnf
5574 78 78 0.17 uf20-0631.mwcnf
986 78 78 0.17 uf20-0173.mwcnf
8425 78 78 0.15 uf20-0463.mwcnf
4085 78 78 0.17 uf20-073.mwcnf
9675 78 78 0.23 uf20-0504.mwcnf
8700 78 78 0.12 uf20-0363.mwcnf
8346 78 78 0.34 uf20-0378.mwcnf
7550 78 78 0.18 uf20-0559.mwcnf
4446 78 78 0.20 uf20-0896.mwcnf
8552 78 78 0.24 uf20-0483.mwcnf
1113 78 78 0.20 uf20-011.mwcnf
8338 78 78 0.20 uf20-0596.mwcnf
6209 78 78 0.18 uf20-0900.mwcnf
6158 78 78 0.17 uf20-0967.mwcnf
8173 78 78 0.30 uf20-0581.mwcnf
3688 78 78 0.33 uf20-0763.mwcnf
9369 78 78 0.07 uf20-0530.mwcnf
5843 78 78 0.23 uf20-0931.mwcnf
6246 78 78 0.23 uf20-0905.mwcnf
9122 78 78 0.17 uf20-0535.mwcnf
6911 78 78 0.27 uf20-0610.mwcnf
1444 78 78 0.22 uf20-0219.mwcnf
9078 78 78 0.10 uf20-0595.mwcnf
5378 78 78 0.07 uf20-0659.mwcnf
1498 78 78 0.36 uf20-0249.mwcnf
8312 78 78 0.20 uf20-0412.mwcnf
1008 77 78 0.17 uf20-016.mwcnf
1432 77 78 0.23 uf20-0298.mwcnf
1281 78 78 0.14 uf20-0289.mwcnf
1216 78 78 0.26 uf20-0263.mwcnf
12572 78 78 0.28 uf20-0405.mwcnf
4862 78 78 0.20 uf20-0814.mwcnf
8457 78 78 0.20 uf20-0410.mwcnf
1371 78 78 0.07 uf20-0183.mwcnf
9241 78 78 0.24 uf20-0387.mwcnf
1131 78 78 0.03 uf20-0275.mwcnf
4463 78 78 0.30 uf20-0794.mwcnf
6229 78 78 0.30 uf20-0997.mwcnf
5270 78 78 0.28 uf20-0791.mwcnf
1373 78 78 0.10 uf20-0309.mwcnf
4515 78 78 0.10 uf20-0627.mwcnf
1574 78 78 0.17 uf20-01.mwcnf
4816 78 78 0.20 uf20-0827.mwcnf
1293 78 78 0.37 uf20-0248.mwcnf
5129 78 78 0.20 uf20-0676.mwcnf
1042 78 78 0.30 uf20-0317.mwcnf
6777 78 78 0.11 uf20-0448.mwcnf
4543 78 78 0.17 uf20-0744.mwcnf
7812 78 78 0.10 uf20-0515.mwcnf
5007 78 78 0.17 uf20-0941.mwcnf
5002 78 78 0.17 uf20-072.mwcnf
1364 78 78 0.14 uf20-0283.mwcnf
1154 78 78 0.14 uf20-0214.mwcnf
4919 78 78 0.16 uf20-0831.mwcnf
4680 78 78 0.17 uf20-0679.mwcnf
8278 78 78 0.14 uf20-058.mwcnf
4076 78 78 0.18 uf20-065.mwcnf
1003 78 78 0.17 uf20-0312.mwcnf
8682 78 78 0.17 uf20-0419.mwcnf
1102 78 78 0.23 uf20-0181.mwcnf
5005 78 78 0.27 uf20-0637.mwcnf
8704 78 78 0.13 uf20-0557.mwcnf
5620 78 78 0.23 uf20-0920.mwcnf
3653 78 78 0.17 uf20-0789.mwcnf
7960 78 78 0.24 uf20-0384.mwcnf
8509 78 78 0.20 uf20-0607.mwcnf
5794 78 78 0.39 uf20-091.mwcnf
8672 78 78 0.34 uf20-0452.mwcnf
968 78 78 0.24 uf20-0322.mwcnf
7393 78 78 0.24 uf20-0529.mwcnf
11011 78 78 0.10 uf20-0502.mwcnf
9098 78 78 0.17 uf20-0507.mwcnf
5428 78 78 0.32 uf20-0994.mwcnf
3720 78 78 0.17 uf20-0782.mwcnf
11823 78 78 0.18 uf20-0437.mwcnf
5315 78 78 0.21 uf20-0620.mwcnf
1242 78 78 0.24 uf20-0195.mwcnf
8318 78 78 0.17 uf20-0549.mwcnf
4237 78 78 0.33 uf20-0674.mwcnf
1085 78 78 0.13 uf20-015.mwcnf
4080 78 78 0.26 uf20-0823.mwcnf
9238 78 78 0.17 uf20-0427.mwcnf
8229 78 78 0.14 uf20-0489.mwcnf
4914 78 78 0.26 uf20-0860.mwcnf
5444 77 78 0.43 uf20-0832.mwcnf
5296 78 78 0.15 uf20-0634.mwcnf
7379 78 78 0.23 uf20-0986.mwcnf
3910 78 78 0.34 uf20-0873.mwcnf
4874 78 78 0.08 uf20-0809.mwcnf
6189 77 78 0.32 uf20-0970.mwcnf
8745 76 78 0.24 uf20-0982.mwcnf
5778 78 78 0.10 uf20-0995.mwcnf
4860 78 78 0.27 uf20-0672.mwcnf
1122 78 78 0.33 uf20-0185.mwcnf
1257 78 78 0.11 uf20-0327.mwcnf
9651 78 78 0.15 uf20-03.mwcnf
1189 78 78 0.20 uf20-0250.mwcnf
9199 78 78 0.11 uf20-0506.mwcnf
9464 78 78 0.10 uf20-0420.mwcnf
1704 78 78 0.10 uf20-0272.mwcnf
1199 78 78 0.17 uf20-0124.mwcnf
10101 78 78 0.17 uf20-0512.mwcnf
1237 78 78 0.18 uf20-0171.mwcnf
4153 78 78 0.14 uf20-0743.mwcnf
3584 78 78 0.20 uf20-0616.mwcnf
8740 78 78 0.23 uf20-0509.mwcnf
5483 78 78 0.10 uf20-0751.mwcnf
6957 78 78 0.21 uf20-035.mwcnf
4521 78 78 0.62 uf20-0868.mwcnf
1194 78 78 0.20 uf20-0342.mwcnf
932 78 78 0.20 uf20-0307.mwcnf
1127 78 78 0.25 uf20-0105.mwcnf
4195 78 78 0.24 uf20-0855.mwcnf
5236 78 78 0.14 uf20-0813.mwcnf
6423 78 78 0.17 uf20-0904.mwcnf
4822 78 78 0.25 uf20-0660.mwcnf
4210 78 78 0.31 uf20-0683.mwcnf
6570 78 78 0.27 uf20-0981.mwcnf
1060 78 78 0.28 uf20-0331.mwcnf
5895 78 78 0.15 uf20-0894.mwcnf
3986 78 78 0.41 uf20-0750.mwcnf
9081 78 78 0.07 uf20-0598.mwcnf
4972 78 78 0.14 uf20-0993.mwcnf
5143 78 78 0.15 uf20-0872.mwcnf
4482 78 78 0.47 uf20-0866.mwcnf
9596 78 78 0.17 uf20-0399.mwcnf
5013 78 78 0.13 uf20-0838.mwcnf
6959 78 78 0.14 uf20-0477.mwcnf
1203 78 78 0.17 uf20-0193.mwcnf
8216 78 78 0.28 uf20-0386.mwcnf
979 78 78 0.30 uf20-0244.mwcnf
4439 78 78 0.07 uf20-0675.mwcnf
3996 78 78 0.21 uf20-07.mwcnf
5015 78 78 0.14 uf20-0757.mwcnf
7105 78 78 0.22 uf20-0455.mwcnf
5415 78 78 0.24 uf20-0755.mwcnf
1067 78 78 0.28 uf20-0302.mwcnf
4524 78 78 0.30 uf20-0858.mwcnf
6098 78 78 0.10 uf20-0957.mwcnf
5921 78 78 0.27 uf20-0802.mwcnf
4575 78 78 0.23 uf20-0649.mwcnf
1105 78 78 0.11 uf20-0274.mwcnf
8658 78 78 0.08 uf20-0417.mwcnf
9251 78 78 0.20 uf20-0521.mwcnf
4934 78 78 0.34 uf20-0725.mwcnf
5018 78 78 0.27 uf20-0689.mwcnf
6715 78 78 0.17 uf20-0932.mwcnf
1157 78 78 0.20 uf20-023.mwcnf
5550 78 78 0.36 uf20-0985.mwcnf
8220 78 78 0.52 uf20-0585.mwcnf
