1 10 336 15 1 18 23 81 2 60 42 11 13 22 15 59 6 61 13 7 29 86 23
2 10 414 91 48 62 49 57 2 9 2 78 28 52 33 47 37 20 25 61 5 41 28
3 10 406 80 36 51 15 69 2 66 47 52 17 13 2 86 34 17 29 55 18 19 31
4 10 317 64 40 17 47 6 42 83 4 36 15 66 38 17 44 53 12 20 34 35 15
5 10 452 55 48 63 48 96 11 59 44 54 42 20 11 96 22 60 4 35 4 27 33
6 10 440 71 36 25 5 97 24 61 38 46 40 76 35 31 36 82 3 45 38 16 7
7 10 382 70 39 47 44 73 27 34 10 62 18 91 16 18 39 11 17 14 24 58 16
8 10 391 82 37 11 48 67 3 33 50 38 40 22 5 65 20 27 47 51 16 93 47
9 10 433 44 34 64 48 97 11 21 29 81 39 78 37 7 42 23 31 49 6 78 39
10 10 501 89 39 91 5 87 32 41 28 19 13 42 9 63 9 76 14 39 45 80 40
11 10 505 7 5 48 10 91 28 79 32 70 24 88 20 77 7 74 39 59 4 39 48
12 10 402 13 32 46 14 80 15 44 34 5 45 65 27 92 12 64 33 88 17 6 33
13 10 453 58 29 81 33 25 18 12 30 51 44 98 38 65 43 59 16 70 42 48 19
14 10 529 35 15 85 9 58 47 20 50 71 14 52 20 51 49 98 23 100 10 92 44
15 10 360 43 10 24 12 30 24 23 22 95 11 78 21 25 48 8 46 32 34 92 43
16 10 270 8 16 39 36 10 10 71 26 29 42 38 32 54 43 46 47 36 1 7 41
17 10 295 56 17 37 27 23 23 64 8 30 27 21 50 29 23 79 5 13 40 17 25
18 10 489 83 4 48 3 81 42 41 24 46 43 85 6 99 36 41 41 62 23 26 12
19 10 332 30 21 25 47 89 48 67 25 32 9 7 12 39 8 12 26 81 44 33 25
20 10 418 79 22 71 41 39 36 9 14 12 23 99 15 58 6 27 31 41 12 88 19
21 10 419 39 49 63 24 50 3 66 1 93 13 27 17 35 34 91 15 26 50 34 16
22 10 278 1 48 57 33 32 47 17 8 29 29 92 43 6 15 82 5 6 2 26 49
23 10 284 40 30 2 14 20 38 81 45 100 17 1 40 43 45 38 13 21 32 10 49
24 10 410 66 1 34 22 78 16 33 50 86 1 21 47 54 25 8 8 54 36 79 42
25 10 447 35 4 97 31 12 39 56 8 64 45 88 24 39 14 84 24 51 12 33 39
26 10 526 20 8 65 44 98 30 89 9 60 23 16 45 66 46 48 16 96 19 100 30
27 10 275 49 33 9 34 77 30 17 48 19 12 25 27 18 25 97 24 16 21 17 22
28 10 461 51 30 30 11 39 46 43 22 77 6 82 19 78 47 70 32 90 40 17 45
29 10 396 86 40 42 21 10 19 70 22 90 37 40 8 74 42 54 44 17 48 12 46
30 10 396 1 38 80 21 87 47 8 46 32 12 72 3 42 47 94 42 60 2 20 17
31 10 363 32 35 87 1 86 1 38 12 30 15 17 39 20 46 79 9 20 33 45 40
32 10 318 17 20 24 21 10 21 30 3 79 21 42 48 20 29 2 40 98 14 76 8
33 10 455 43 14 63 44 80 46 52 24 76 15 74 18 55 49 35 31 4 23 87 16
34 10 490 58 2 14 29 94 21 86 44 69 24 90 31 21 10 46 1 72 27 63 25
35 10 391 46 5 62 27 42 14 93 27 12 39 25 2 73 6 53 10 78 29 5 49
36 10 381 52 46 96 8 63 8 51 19 52 47 32 4 60 9 13 38 36 15 22 27
37 10 452 4 44 47 43 67 47 82 23 74 42 92 8 79 35 51 14 23 16 46 16
38 10 423 89 46 4 27 92 19 23 4 76 29 95 41 72 12 27 22 13 34 38 46
39 10 383 56 3 39 1 48 3 88 19 37 26 47 31 43 10 78 26 27 1 16 33
40 10 485 85 4 25 6 84 49 27 21 87 41 95 29 90 31 13 7 47 13 54 25
41 10 425 6 34 31 9 28 29 100 35 24 8 88 38 99 33 95 30 8 33 53 35
42 10 580 43 25 74 4 85 13 72 46 82 45 38 15 97 12 97 27 90 30 47 5
43 10 300 66 35 8 34 6 32 1 17 44 28 3 13 52 38 36 1 78 1 82 35
44 10 501 71 32 97 1 66 49 25 6 27 31 10 38 100 5 37 29 100 19 94 33
45 10 379 1 26 10 45 29 37 46 47 8 2 62 25 95 15 74 44 72 25 77 2
46 10 412 73 30 30 21 58 45 77 7 53 16 72 49 14 39 12 32 63 20 64 47
47 10 372 75 7 47 44 91 27 13 25 33 39 13 41 98 27 50 7 41 30 4 5
48 10 398 32 40 12 43 24 20 54 16 93 42 76 35 56 22 94 15 17 49 40 19
49 10 387 100 1 39 42 45 17 48 29 55 49 54 28 29 7 2 27 87 40 25 50
50 10 322 31 23 87 49 12 42 9 24 65 17 9 41 52 46 39 47 16 50 83 40
51 10 391 89 49 46 19 37 5 87 39 13 23 39 1 80 11 4 48 77 44 17 13
52 10 366 94 23 3 27 50 34 76 1 40 15 64 20 72 23 35 20 22 43 2 39
53 10 456 42 23 90 50 58 24 18 40 72 47 15 46 17 33 84 4 85 17 89 34
54 10 282 42 15 16 25 20 26 79 36 33 15 66 32 9 45 9 18 35 21 44 22
55 10 462 71 43 13 34 96 3 6 46 47 37 20 46 49 6 95 27 88 4 93 33
56 10 461 92 45 12 42 39 21 84 43 67 23 14 26 84 46 97 7 36 9 52 1
57 10 308 58 6 23 37 31 44 9 48 54 7 92 36 46 18 16 12 49 22 8 8
58 10 405 46 47 13 26 34 39 55 18 53 31 58 15 54 35 32 36 63 48 99 20
59 10 424 11 43 46 37 28 26 49 25 51 19 79 4 98 6 68 33 19 37 81 25
60 10 459 59 20 36 24 64 24 97 15 43 30 76 10 3 35 34 48 62 6 100 20
61 10 508 15 14 86 12 12 6 73 6 81 33 83 19 100 22 68 26 57 38 61 2
62 10 408 16 30 4 28 79 42 66 35 35 17 58 30 100 39 1 20 93 38 59 39
63 10 346 6 21 2 32 16 36 92 13 79 32 90 27 22 13 64 46 59 25 3 33
64 10 388 19 46 13 9 76 22 5 16 55 49 67 5 52 5 98 20 17 5 84 14
65 10 449 25 14 20 38 73 36 81 38 63 10 18 13 38 25 97 20 100 50 47 16
66 10 358 60 28 23 6 16 10 4 35 90 26 6 18 73 46 35 28 69 24 72 43
67 10 346 48 26 9 10 76 31 95 37 32 3 78 44 32 20 8 26 54 40 1 23
68 10 483 60 19 67 18 84 22 13 13 99 29 73 24 18 40 71 5 21 13 98 34
69 10 240 19 27 25 32 13 20 52 42 37 29 4 28 1 23 65 13 59 16 25 40
