1 4 139 15 1 18 23 81 2 60 42
2 4 74 26 11 30 30 12 31 25 4
3 4 245 86 23 27 46 96 31 98 29
4 4 148 9 2 78 28 52 33 47 37
5 4 154 49 31 9 21 55 5 80 36
6 4 129 30 35 4 33 94 26 34 7
7 4 141 86 34 17 29 55 18 19 31
8 4 136 64 40 17 47 6 42 83 4
9 4 173 30 33 75 9 88 27 24 10
10 4 249 35 15 86 28 95 32 96 48
11 4 183 59 44 54 42 20 11 96 22
12 4 120 7 18 8 14 65 32 71 36
13 4 168 9 49 48 31 75 23 79 38
14 4 139 31 36 82 3 45 38 16 7
15 4 179 70 39 47 44 73 27 34 10
16 4 141 35 46 32 9 77 6 33 7
17 4 236 58 16 69 41 74 6 95 34
18 4 126 33 50 38 40 22 5 65 20
19 4 210 94 26 32 47 93 26 44 34
20 4 200 95 49 21 11 58 41 77 39
21 4 125 7 42 23 31 49 6 78 39
22 4 246 89 39 91 5 87 32 41 28
23 4 69 26 21 17 32 17 38 27 20
24 4 136 80 40 61 4 10 24 19 46
25 4 251 79 32 70 24 88 20 77 7
26 4 153 77 30 7 20 95 14 13 32
27 4 170 27 40 29 22 68 3 89 33
28 4 200 92 12 64 33 88 17 6 33
29 4 140 58 29 81 33 25 18 12 30
30 4 224 87 49 76 33 86 30 31 35
31 4 109 48 19 43 18 29 43 17 29
32 4 155 20 50 71 14 52 20 51 49
33 4 156 46 50 19 46 88 28 43 10
34 4 108 23 15 47 12 44 48 22 39
35 4 125 25 48 8 46 32 34 92 43
36 4 102 8 16 39 36 10 10 71 26
37 4 260 83 19 64 27 85 23 93 18
38 4 84 7 41 11 28 34 19 54 12
39 4 115 64 8 30 27 21 50 29 23
40 4 176 9 7 79 9 49 41 83 4
41 4 177 6 41 83 21 47 23 86 43
42 4 182 99 36 41 41 62 23 26 12
43 4 168 30 21 25 47 89 48 67 25
44 4 85 18 4 23 20 15 6 51 41
45 4 160 33 25 43 40 44 36 81 20
46 4 142 9 14 12 23 99 15 58 6
47 4 129 61 21 24 44 38 47 39 49
48 4 62 47 25 5 33 1 47 25 14
49 4 148 35 34 91 15 26 50 34 16
50 4 85 1 48 57 33 32 47 17 8
51 4 146 58 46 86 3 29 41 10 3
52 4 116 26 49 32 20 60 1 28 10
53 4 180 81 45 100 17 1 40 43 45
54 4 202 26 11 64 5 97 18 66 1
55 4 140 43 39 32 17 99 43 1 11
56 4 156 54 25 8 8 54 36 79 42
57 4 160 35 4 97 31 12 39 56 8
58 4 171 90 44 48 20 28 42 48 26
59 4 166 33 39 73 10 15 33 87 49
60 4 184 89 9 60 23 16 45 66 46
61 4 142 31 48 38 50 60 32 49 33
62 4 196 68 39 59 9 96 10 23 13
63 4 118 18 25 97 24 16 21 17 22
64 4 130 51 30 30 11 39 46 43 22
65 4 164 12 41 37 39 93 35 64 45
66 4 114 17 45 6 43 79 21 41 5
67 4 219 70 22 90 37 40 8 74 42
68 4 220 88 9 96 6 91 40 1 38
69 4 201 42 44 94 4 92 16 24 36
70 4 172 42 47 94 42 60 2 20 17
71 4 194 32 35 87 1 86 1 38 12
72 4 172 30 9 78 10 91 40 17 10
73 4 176 45 40 93 9 40 12 42 5
74 4 136 30 3 79 21 42 48 20 29
75 4 132 80 49 28 38 15 7 43 14
76 4 204 87 40 91 26 47 38 30 37
77 4 144 55 49 35 31 4 23 87 16
78 4 201 58 2 14 29 94 21 86 44
79 4 104 47 45 62 11 19 23 2 36
80 4 155 63 25 68 23 10 31 53 21
81 4 162 93 27 12 39 25 2 73 6
82 4 180 19 39 57 3 98 29 52 46
83 4 128 15 32 15 26 37 26 94 16
84 4 104 60 9 13 38 36 15 22 27
85 4 160 4 44 47 43 67 47 82 23
86 4 156 84 46 15 40 70 26 27 12
87 4 193 46 16 52 45 91 2 53 46
88 4 212 23 4 76 29 95 41 72 12
89 4 206 44 7 67 19 91 12 56 3
90 4 76 1 24 5 44 38 19 51 24
91 4 131 43 10 78 26 27 1 16 33
92 4 176 85 4 25 6 84 49 27 21
93 4 172 82 48 58 45 62 7 13 24
94 4 138 54 25 34 3 68 16 17 14
95 4 248 100 35 24 8 88 38 99 33
96 4 191 60 4 66 27 70 8 43 25
97 4 172 8 43 26 36 92 41 89 19
98 4 264 97 12 97 27 90 30 47 5
99 4 64 66 35 8 34 6 32 1 17
100 4 128 56 2 26 26 76 18 2 39
