1 22 6569 115 1 138 226 647 19 476 417 87 130 173 148 469 60 481 121 49 284 685 229 215 451 761 309 782 283 24 45 23 388 438 257 528 235 585 100 389 305 72 201 435 45 640 351
2 22 6726 237 345 26 329 749 260 267 65 24 426 537 85 457 274 280 95 481 489 512 395 133 469 47 417 663 35 283 147 524 371 130 439 424 118 158 338 274 149 684 275 755 315 763 478
3 22 7324 470 431 428 417 159 108 761 214 474 34 276 36 216 325 507 354 561 124 69 481 382 304 594 227 626 376 553 154 566 407 37 224 595 76 111 272 554 390 373 434 578 270 266 99
4 22 7084 280 453 253 88 615 54 264 69 377 286 244 341 655 370 81 475 533 24 258 491 304 398 176 50 514 196 209 467 402 157 742 464 413 219 538 319 755 483 166 101 460 401 616 387
5 22 6947 55 420 182 309 388 51 621 387 110 443 618 453 77 433 511 205 443 92 208 206 129 314 130 377 215 191 710 396 637 303 52 50 381 94 724 279 627 317 554 238 697 200 615 66
6 22 7612 616 293 51 192 759 133 100 319 363 132 637 142 348 338 35 445 516 264 735 116 508 323 702 162 45 330 137 288 461 405 526 121 275 57 479 251 691 490 601 321 683 293 247 349
7 22 6962 377 188 344 171 225 425 134 290 747 97 792 353 212 259 318 252 776 490 366 496 148 456 700 277 338 93 186 113 240 232 178 217 755 109 622 204 196 472 60 455 255 332 734 430
8 22 5806 64 151 310 351 78 92 568 256 225 413 303 316 431 421 368 463 283 5 54 404 83 280 266 181 427 112 359 316 126 148 423 102 785 144 360 395 67 62 628 84 392 401 658 36
9 22 6592 42 405 657 201 374 227 686 423 95 495 569 202 651 308 356 128 190 183 238 203 195 464 712 474 536 249 250 87 50 113 307 75 95 255 645 435 261 249 338 395 352 351 641 193
10 22 6173 71 137 96 222 792 150 458 55 211 302 321 117 703 189 752 193 769 311 369 250 34 330 6 464 194 135 264 174 542 455 237 129 795 170 254 49 3 473 454 321 256 467 136 71
11 22 5400 464 459 681 27 231 409 74 29 27 127 781 157 314 300 12 138 153 373 641 448 800 162 5 394 344 449 303 130 168 316 79 482 285 330 6 166 343 387 253 162 785 428 1 104
12 22 7212 429 245 57 75 426 353 625 420 446 174 54 482 482 60 619 279 121 316 717 438 378 193 222 418 378 251 177 161 612 365 155 71 517 434 778 296 706 88 473 224 121 442 523 452
13 22 5728 242 478 301 500 476 318 385 329 66 337 613 295 132 479 150 114 199 262 138 247 769 237 122 210 132 220 96 253 476 146 168 193 730 215 337 384 96 408 289 390 737 349 507 448
14 22 7413 135 449 41 426 631 208 326 50 301 348 351 449 579 197 120 368 661 268 702 82 767 58 723 399 2 376 638 208 692 466 60 458 255 119 569 28 330 470 748 420 476 20 160 167
15 22 6588 253 344 694 6 688 2 301 117 238 149 129 390 160 452 630 84 158 329 360 391 741 83 316 118 329 46 330 149 47 395 327 208 764 96 452 8 638 490 224 377 113 68 344 137
16 22 8083 695 397 728 257 372 376 239 369 286 272 774 175 491 17 368 432 253 431 461 19 107 283 747 201 686 436 551 231 715 309 162 91 361 10 573 264 504 247 540 226 73 310 418 206
17 22 6536 740 265 95 384 193 17 579 53 420 94 623 284 34 489 454 256 727 478 113 311 115 253 292 256 745 159 60 297 141 65 599 178 227 108 421 67 31 435 376 425 529 463 656 229
18 22 5776 667 457 114 392 556 253 209 115 256 229 246 258 707 452 29 264 731 182 184 33 605 285 757 406 576 118 210 218 104 333 297 453 183 279 45 191 4 236 34 438 301 182 405 233
19 22 6836 343 93 617 251 214 10 128 330 703 425 54 124 93 419 779 131 335 434 653 474 458 449 490 61 99 232 197 270 388 166 46 337 247 83 224 285 797 344 189 79 699 372 792 328
20 22 8576 480 39 522 265 555 78 343 247 587 36 677 130 572 458 649 441 298 147 774 115 772 265 720 298 369 41 275 326 550 40 541 28 510 2 258 216 441 12 205 260 606 179 16 388
21 22 6956 655 347 455 354 512 484 5 327 776 125 95 134 486 47 603 496 66 184 459 496 300 470 519 248 7 258 80 450 231 368 365 463 60 16 496 242 755 141 588 435 571 245 611 12
22 22 7092 577 294 240 204 462 446 615 67 424 158 571 490 105 388 90 315 499 193 506 466 541 371 107 235 700 454 420 61 396 163 617 65 652 488 430 247 108 203 476 19 80 374 249 397
23 22 7359 687 119 313 266 256 462 663 377 546 276 341 467 237 84 773 199 295 101 797 7 305 420 360 165 384 281 434 485 432 276 230 70 16 270 694 396 193 496 107 152 358 433 778 58
24 22 6809 65 233 513 168 67 410 410 455 311 467 124 500 663 392 632 442 783 226 292 185 71 432 610 62 358 195 12 399 175 19 754 383 697 83 205 79 746 229 19 268 400 337 605 9
25 22 7263 231 318 309 360 368 174 319 107 686 7 613 492 329 229 720 496 464 237 143 392 573 462 113 455 131 329 667 32 679 169 711 337 174 210 234 78 397 99 403 395 576 163 239 329
26 22 6690 72 450 67 175 273 203 352 215 65 353 681 65 543 476 45 27 731 234 590 100 727 242 94 473 424 436 63 464 523 151 733 448 89 420 307 201 671 425 532 227 112 254 669 460
27 22 6008 100 178 139 260 5 337 462 51 177 368 242 432 67 479 427 69 731 352 362 173 126 111 385 213 60 75 343 227 737 64 402 167 617 274 286 261 483 287 239 270 556 158 565 313
28 22 8072 791 195 745 54 685 229 583 136 402 244 386 254 292 394 59 488 94 339 514 91 589 402 400 278 467 191 288 235 511 238 775 150 338 299 601 94 17 350 267 473 492 57 794 195
29 22 8080 114 137 685 113 90 58 579 55 645 323 660 186 795 220 541 258 449 377 485 16 1 79 474 18 444 395 661 329 556 173 258 290 477 500 613 3 306 464 601 292 624 112 42 201
30 22 7481 509 78 564 460 202 392 498 448 431 109 195 317 736 293 392 13 516 324 150 456 99 90 604 216 37 152 439 488 536 48 410 50 783 199 135 45 671 136 627 124 210 100 608 365
31 22 8144 646 375 499 91 143 127 297 242 774 196 795 499 372 158 703 296 446 111 88 77 151 19 545 448 413 26 282 364 725 173 434 343 378 360 680 240 379 258 66 98 606 302 759 365
32 22 7757 43 386 704 158 316 40 408 269 635 4 368 185 479 183 533 173 667 213 100 129 791 284 580 232 144 398 568 42 167 123 782 338 43 94 426 122 510 63 315 259 659 182 459 20
33 22 6718 3 224 515 130 468 153 197 400 52 378 571 278 261 339 633 489 775 82 735 458 117 180 374 105 166 139 589 487 17 188 536 290 758 189 295 228 149 224 63 99 369 318 755 412
34 22 7880 563 150 106 263 503 323 593 185 192 54 205 274 590 8 483 327 44 245 196 192 184 437 527 352 395 85 599 94 725 234 756 466 674 284 426 440 485 9 243 85 721 498 640 82
35 22 6244 82 5 284 487 140 488 767 307 124 482 562 245 650 186 56 469 13 315 599 275 186 270 650 211 43 423 514 439 329 401 261 313 769 175 33 74 221 480 577 316 216 322 730 214
36 22 6774 762 183 30 30 329 390 419 200 241 146 205 59 565 90 294 434 27 21 394 103 126 297 679 122 698 440 372 346 294 114 752 196 336 459 409 271 400 395 672 19 146 331 318 244
37 22 6677 68 99 330 169 707 174 220 467 734 1 442 242 263 26 511 363 18 274 647 76 325 277 363 107 106 97 40 130 258 338 144 285 415 308 733 491 709 187 122 316 551 109 641 218
38 22 6792 112 400 303 217 511 69 398 356 267 312 505 367 112 106 575 382 786 229 645 29 643 361 529 128 520 115 201 208 7 279 319 155 12 133 495 440 761 407 161 318 548 152 81 443
39 22 7262 300 193 448 342 172 101 184 285 484 463 436 142 342 77 753 373 798 232 769 388 16 185 692 204 40 246 603 190 467 412 9 191 581 23 378 16 93 202 400 291 731 372 382 225
40 22 8270 169 175 407 468 274 311 143 224 298 407 726 282 753 157 673 109 559 386 563 16 719 197 608 308 684 42 430 245 477 331 105 101 320 90 672 205 308 235 783 31 612 76 55 359
41 22 6561 202 462 361 386 266 461 751 107 19 400 205 71 798 353 615 438 662 80 294 100 35 432 130 215 265 233 481 304 4 426 642 464 480 324 39 25 341 442 610 95 679 213 323 184
42 22 6163 218 4 523 23 273 35 469 412 484 326 252 258 272 145 257 317 653 5 358 198 380 399 432 123 471 302 299 141 207 140 318 449 99 11 302 396 405 305 512 217 396 453 124 185
43 22 8524 631 357 210 389 660 20 261 222 495 169 260 50 777 210 659 332 296 33 443 308 561 363 723 61 598 413 310 134 692 231 50 482 676 3 224 282 723 251 409 50 742 371 256 23
44 22 7431 793 218 167 319 91 448 461 135 41 308 128 289 558 486 156 420 446 108 675 96 583 5 276 333 503 80 120 495 521 380 299 65 769 147 561 92 86 108 675 331 613 48 767 172
45 22 6138 9 237 695 254 716 299 418 93 292 390 67 41 365 161 500 70 359 90 5 258 139 358 732 316 242 279 729 265 342 91 380 357 58 359 371 109 427 217 41 343 358 401 428 326
46 22 5603 8 272 130 253 326 332 326 356 44 6 117 143 691 215 597 440 198 30 100 425 60 174 134 349 639 195 712 403 787 269 59 480 518 327 540 100 26 433 648 147 170 496 174 324
