1 27 5109 72 1 86 362 404 30 298 667 55 207 108 236 293 96 301 194 31 455 428 366 135 721 476 493 489 453 15 71 14 621 274 411 330 376 366 160 243 488 45 321 272 71 400 562 253 237 345 26 329 749 260 267 65 24
2 27 5273 336 136 286 439 175 151 301 782 320 632 83 749 30 666 415 56 177 235 327 593 81 702 265 188 99 540 171 238 427 440 472 503 477 765 107 470 431 428 417 159 108 761 214 474 34 276 36 216 325 507 354 561 124 69
3 27 5876 239 486 372 364 391 601 346 246 354 650 23 358 372 122 69 434 347 624 233 694 361 431 166 159 310 280 453 253 88 615 54 264 69 377 286 244 341 655 370 81 475 533 24 258 491 304 398 176 50 514 196 209 467 402
4 27 6394 464 741 258 350 336 511 472 773 104 162 288 641 385 620 366 55 420 182 309 388 51 621 387 110 443 618 453 77 433 511 205 443 92 208 206 129 314 130 377 215 191 710 396 637 303 52 50 381 94 724 279 627 317 554
5 27 5922 436 319 385 106 367 616 293 51 192 759 133 100 319 363 132 637 142 348 338 35 445 516 264 735 116 508 323 702 162 45 330 137 288 461 405 526 121 275 57 479 251 691 490 601 321 683 293 247 349 661 236 300 215 273
6 27 5832 425 134 290 747 97 792 353 212 259 318 252 776 490 366 496 148 456 700 277 338 93 186 113 240 232 178 217 755 109 622 204 196 472 60 455 255 332 734 430 133 40 241 194 561 49 147 355 409 141 660 190 505 270 673
7 27 4889 463 283 5 54 404 83 280 266 181 427 112 359 316 126 148 423 102 785 144 360 395 67 62 628 84 392 401 658 36 384 26 648 411 322 234 363 429 676 59 792 356 322 407 492 222 205 119 293 149 325 122 742 445 758
8 27 5231 249 250 87 50 113 307 75 95 255 645 435 261 249 338 395 352 351 641 193 575 44 219 60 355 495 240 287 88 132 483 201 188 440 302 470 309 481 498 231 400 21 527 4 743 122 215 165 279 339 728 148 207 497 272
9 27 4483 49 3 473 454 321 256 467 136 71 227 290 735 426 44 145 653 47 47 17 203 488 251 196 479 8 221 96 597 401 716 500 260 3 630 215 718 190 208 105 506 49 771 178 528 4 266 215 619 158 259 491 684 1 166
10 27 6001 269 391 36 120 267 565 391 671 279 279 34 771 301 96 387 446 76 506 448 700 236 309 139 669 236 401 111 257 383 584 97 113 323 693 487 474 441 140 296 358 76 707 327 723 237 242 478 301 500 476 318 385 329 66
11 27 5378 384 472 82 765 94 182 125 420 86 396 481 379 77 336 83 352 60 404 297 233 105 308 456 344 211 614 60 652 181 624 461 558 317 717 400 135 449 41 426 631 208 326 50 301 348 351 449 579 197 120 368 661 268 702
12 27 5169 480 93 452 638 2 601 399 333 433 746 38 732 159 190 356 44 207 752 468 672 298 31 100 267 410 253 344 694 6 688 2 301 117 238 149 129 390 160 452 630 84 158 329 360 391 741 83 316 118 329 46 330 149 47
13 27 5536 205 332 478 154 282 13 399 783 140 603 71 108 215 219 313 695 397 728 257 372 376 239 369 286 272 774 175 491 17 368 432 253 431 461 19 107 283 747 201 686 436 551 231 715 309 162 91 361 10 573 264 504 247 540
14 27 5198 46 496 261 329 137 740 265 95 384 193 17 579 53 420 94 623 284 34 489 454 256 727 478 113 311 115 253 292 256 745 159 60 297 141 65 599 178 227 108 421 67 31 435 376 425 529 463 656 229 589 417 730 71 627
15 27 5204 253 209 115 256 229 246 258 707 452 29 264 731 182 184 33 605 285 757 406 576 118 210 218 104 333 297 453 183 279 45 191 4 236 34 438 301 182 405 233 485 215 148 386 402 134 16 80 527 440 679 34 198 59 670
16 27 6711 131 335 434 653 474 458 449 490 61 99 232 197 270 388 166 46 337 247 83 224 285 797 344 189 79 699 372 792 328 760 300 62 326 424 347 125 214 395 367 58 423 207 358 733 406 706 186 235 484 183 483 424 450 476
17 27 4032 41 275 326 550 40 541 28 510 2 258 216 441 12 205 260 606 179 16 388 15 410 555 284 567 320 774 4 522 485 199 59 215 304 75 377 793 41 294 287 793 188 751 324 397 5 413 50 719 144 588 229 740 38 26
18 27 5296 242 755 141 588 435 571 245 611 12 327 361 470 150 326 289 714 384 107 265 252 357 783 66 621 56 504 312 309 316 745 338 593 67 375 438 726 263 98 248 261 386 104 408 781 269 395 68 325 298 30 50 598 156 634
19 27 5949 429 190 196 425 160 739 414 603 341 441 213 746 149 134 483 318 185 161 499 11 191 671 225 263 240 449 271 775 270 441 144 112 10 432 434 634 121 794 67 243 224 693 486 92 419 65 233 513 168 67 410 410 455 311
20 27 5666 78 799 414 627 395 707 489 361 182 296 45 692 381 99 224 312 8 639 109 30 471 613 436 132 128 127 466 366 12 428 250 538 378 14 197 231 318 309 360 368 174 319 107 686 7 613 492 329 229 720 496 464 237 143
21 27 5836 358 740 71 728 82 526 417 51 424 270 445 540 109 336 147 125 248 158 252 632 360 260 150 526 319 72 450 67 175 273 203 352 215 65 353 681 65 543 476 45 27 731 234 590 100 727 242 94 473 424 436 63 464 523
22 27 5446 458 716 56 672 192 322 420 680 333 363 70 406 418 736 483 100 178 139 260 5 337 462 51 177 368 242 432 67 479 427 69 731 352 362 173 126 111 385 213 60 75 343 227 737 64 402 167 617 274 286 261 483 287 239
23 27 5648 348 253 353 500 474 791 195 745 54 685 229 583 136 402 244 386 254 292 394 59 488 94 339 514 91 589 402 400 278 467 191 288 235 511 238 775 150 338 299 601 94 17 350 267 473 492 57 794 195 672 71 219 428 181
24 27 5046 58 579 55 645 323 660 186 795 220 541 258 449 377 485 16 1 79 474 18 444 395 661 329 556 173 258 290 477 500 613 3 306 464 601 292 624 112 42 201 9 318 124 353 736 126 627 311 716 269 174 122 507 460 469
25 27 4976 13 516 324 150 456 99 90 604 216 37 152 439 488 536 48 410 50 783 199 135 45 671 136 627 124 210 100 608 365 564 404 599 312 145 90 204 186 387 484 314 497 798 233 252 440 473 279 177 55 122 94 30 341 716
26 27 5689 26 282 364 725 173 434 343 378 360 680 240 379 258 66 98 606 302 759 365 252 27 617 440 252 198 64 255 430 397 7 230 295 299 293 334 277 417 341 63 205 495 454 362 370 90 637 355 67 105 197 489 540 27 149
27 27 4721 122 510 63 315 259 659 182 459 20 438 2 358 322 208 293 245 124 640 33 605 357 444 163 542 396 783 485 131 459 733 73 288 234 167 104 223 369 779 11 301 335 463 474 303 185 364 94 358 40 158 231 509 472 658
28 27 6123 352 240 67 421 314 516 371 295 120 86 128 438 369 13 302 523 28 392 123 308 115 699 329 562 247 136 375 150 453 375 473 745 421 454 266 704 303 15 152 136 451 797 400 131 208 82 5 284 487 140 488 767 307 124
29 27 4668 352 392 406 298 35 751 8 504 375 440 116 432 407 337 27 677 321 702 206 641 163 500 481 280 21 118 138 768 361 505 135 514 457 341 273 762 183 30 30 329 390 419 200 241 146 205 59 565 90 294 434 27 21 394
30 27 4900 79 476 425 195 436 704 233 553 184 182 470 314 210 735 256 433 250 632 420 31 92 529 199 390 369 68 99 330 169 707 174 220 467 734 1 442 242 263 26 511 363 18 274 647 76 325 277 363 107 106 97 40 130 258
31 27 5804 90 456 259 492 458 786 443 299 76 505 344 174 401 348 492 112 400 303 217 511 69 398 356 267 312 505 367 112 106 575 382 786 229 645 29 643 361 529 128 520 115 201 208 7 279 319 155 12 133 495 440 761 407 161
32 27 5118 343 243 51 709 490 300 193 448 342 172 101 184 285 484 463 436 142 342 77 753 373 798 232 769 388 16 185 692 204 40 246 603 190 467 412 9 191 581 23 378 16 93 202 400 291 731 372 382 225 593 106 280 255 748
33 27 4592 311 143 224 298 407 726 282 753 157 673 109 559 386 563 16 719 197 608 308 684 42 430 245 477 331 105 101 320 90 672 205 308 235 783 31 612 76 55 359 430 127 739 226 617 166 737 470 171 12 640 128 113 499 564
34 27 5467 438 662 80 294 100 35 432 130 215 265 233 481 304 4 426 642 464 480 324 39 25 341 442 610 95 679 213 323 184 264 136 6 327 36 171 56 293 659 303 521 158 413 170 232 161 506 408 8 224 317 238 638 270 196
35 27 6233 302 299 141 207 140 318 449 99 11 302 396 405 305 512 217 396 453 124 185 78 395 570 131 623 413 32 163 355 310 270 163 80 486 336 412 530 185 52 277 492 351 581 452 97 374 661 194 215 433 369 31 771 423 5
36 27 5428 282 723 251 409 50 742 371 256 23 75 496 349 105 510 57 716 289 216 26 492 80 463 349 778 97 672 279 173 422 153 364 8 173 533 314 128 75 791 326 608 187 103 481 235 351 147 54 173 422 529 383 76 479 275
37 27 5029 6 379 435 405 447 478 261 149 183 624 42 65 228 258 313 111 225 143 4 413 87 572 458 506 151 446 456 423 214 146 237 571 36 573 232 174 267 347 26 548 224 641 267 521 275 8 272 130 253 326 332 326 356 44
38 27 5364 73 228 432 343 373 704 124 47 63 680 38 278 84 558 400 312 445 645 492 430 37 767 324 523 337 159 16 693 405 235 106 794 109 518 294 287 381 649 151 76 129 317 368 749 372 770 369 750 60 206 304 30 420 74
39 27 5641 52 551 354 485 313 57 336 332 402 276 204 560 477 450 237 667 405 392 117 269 422 194 207 386 426 514 147 63 403 638 113 744 100 85 100 512 180 445 367 317 171 223 87 370 331 534 412 675 140 353 334 534 215 469
